segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;Level
Bro012.segment.2;1.111;1.371;1.547;4.36;['29.427717'];0.1759999999999999;True;0.70338416;0.0;0.0;0.24614;1
Bro012.segment.4;1.547;4.36;3.36;9.55;[];-1.0000000000000004;True;0.36201683;0.0;0.0;0.0;1
Bro012.segment.5;3.36;9.55;9.22;10.03;[];-0.33;True;0.37671405;0.0;0.0;0.0;2
Bro012.segment.7;10.03;19.07;19.2;24.079;[];0.129999999999999;False;0.36285612;0.0;0.0;0.0;2
Bro012.segment.8;19.2;24.079;19.85;21.11;[];-4.228999999999999;True;0.2450989;0.0;0.0;0.0;2
Bro012.segment.10;24.18;33.75;33.801;34.596;['19.2730421811', '21.3880995374', '33.7357117355', '43.2252229619', '44.04093067', '21.6970484375', '37.4456807682', '29.0334167751', '0.0', '36.7288150651', '35.8748787889', '4.9139587249', '38.8021632711', '42.7551253099', '29.4004454603', '1.18407258333', '36.5355600533', '46.46447024', '35.3407063437', '44.6430925306', '19.5909041296', '30.6677821686', '4.25751396694', '31.5136753356', '39.9804024083', '0.95855277551', '2.41539822222', '3.1162384142', '2.16530565289', '33.1998881224', '0.357500648437', '11.4248840918', '37.7745851419'];0.0510000000000019;False;0.10001749;0.0;0.1893599999999999;-0.24304;2
Bro012.segment.13;34.127;34.307;34.596;39.674;['55.648609375'];0.2889999999999944;True;0.43659043;0.0;0.0;-0.4324;2
Bro012.segment.14;34.596;39.674;35.577;37.28;[];-4.097000000000001;True;0.48649564;0.0;0.0;0.0;2
Bro012.segment.20;40.159;41.739;41.799;42.669;['29.9158105397', '0.659844040816', '5.15599609', '35.3808991553'];0.0600000000000022;False;0.40138435;0.0;0.30086;-0.0159899999999999;2
Bro012.segment.21;41.799;42.669;42.714;43.943;['48.295401', '32.71144642', '39.3902714325', '28.2365326036'];0.0450000000000017;False;0.7201449;0.0;0.0;0.03847;2
Bro012.segment.22;42.714;43.943;43.943;50.159;[];0.0;False;0.27018285;0.0;0.0;0.0;2
Bro012.segment.23;43.943;50.159;50.159;51.29;[];0.0;False;0.26087925;0.0;0.0;0.0;2
Bro012.segment.24;50.159;51.29;50.3;51.56;[];-0.990000000000002;True;0.58420074;0.0;0.0;0.0;2
Bro012.segment.26;51.29;53.59;52.79;54.07;[];-0.8000000000000043;True;0.5594237;0.0;0.0;0.0;2
Bro012.segment.28;54.77;55.13;55.78;56.01;['21.4244226923'];0.6499999999999986;False;0.9598431;0.0;-0.0444499999999999;-0.0687799999999999;2
Bro012.segment.30;55.78;56.01;57.19;58.937;['27.1782550247'];1.1799999999999995;False;0.548205;0.0;0.31313;-0.0243299999999999;2
Bro012.segment.32;59.147;62.217;62.262;69.002;['41.6340676543', '8.3827947', '26.1389334074', '0.35480696', '4.26005749112', '38.3265668', '10.9490949867', '41.4976425512', '43.2026022904', '22.2975727704'];0.0450000000000017;False;0.3546103;0.0;0.0881699999999999;0.0578099999999999;2
