segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;Level
Bro025.segment.1;3.54;5.02;4.504;6.594;['9.36259130667'];-0.516;True;0.4973975;0.0;0.7625199999999999;0.3446499999999999;1
Bro025.segment.2;4.504;6.594;5.341;10.205;['44.8056606592', '10.6637550414', '47.8903035789', '42.3463097578', '39.3162480091'];-1.253;True;0.53709275;0.0;0.0;-0.3330999999999999;1
Bro025.segment.4;7.265;10.532;11.532;13.173;[];1.0;True;0.4718662;0.0;0.0;0.0;1
Bro025.segment.5;11.532;13.173;12.026;14.459;[];-1.1470000000000002;True;0.485208;0.0;0.0;0.0;1
Bro025.segment.8;16.278;17.028;18.143;19.173;['43.8803350557'];1.115000000000002;False;0.41487616;0.0;-0.0774099999999999;-0.3182399999999999;1
Bro025.segment.10;19.976;21.586;21.911;22.188;['46.871054876', '43.8997012893', '0.0', '39.9300765633', '20.5585776529', '31.7188951562', '26.64945282', '0.0'];0.3250000000000028;True;0.40534574;0.0;-0.89569;-1.0;1
Bro025.segment.13;23.4;24.03;23.783;24.513;['48.6977368', '46.2132180952'];-0.2469999999999999;True;0.75530213;0.0;-0.30765;0.0199899999999999;1
Bro025.segment.14;23.783;24.513;24.322;28.94;['6.31111371429', '4.33876013223', '36.8730481818'];-0.1910000000000025;True;0.41453815;0.0;0.0;-0.0656099999999999;1
Bro025.segment.15;24.322;28.94;25.75;27.016;[];-3.1900000000000013;True;0.24843079;0.0;0.0;0.0;1
Bro025.segment.19;27.016;31.726;27.764;29.169;[];-3.962;True;0.48741752;0.0;0.0;0.0;1
Bro025.segment.20;27.764;29.169;31.272;33.835;[];2.102999999999998;True;0.8583266;0.0;0.0;0.0;1
Bro025.segment.21;31.272;33.835;31.726;36.614;[];-2.1090000000000018;True;0.88174015;0.0;0.0;0.0;1
Bro025.segment.22;31.726;36.614;32.199;32.379;[];-4.414999999999999;True;0.9999999;0.0;0.0;0.0;1
Bro025.segment.23;32.199;32.379;33.835;35.604;['43.9869765867'];1.456000000000003;True;0.74317217;0.0;0.0;-0.1612299999999999;1
Bro025.segment.24;33.835;35.604;35.277;35.713;[];-0.3269999999999982;True;0.6441302;0.0;0.0;0.0;1
Bro025.segment.25;35.277;35.713;35.604;38.071;[];-0.1090000000000017;True;0.74049217;0.0;0.0;0.0;1
Bro025.segment.26;35.604;38.071;37.62;41.774;['42.3463097578', '39.3162480091', '11.9362586875', '31.1427050833', '0.0', '43.8803350557', '46.871054876', '43.8997012893', '0.0', '39.9300765633', '20.5585776529', '31.7188951562', '26.64945282', '0.0', '54.4436819198', '41.963824', '37.7792899408', '0.770296994083', '36.9805190938', '48.3707586704', '46.0189824321', '41.6136800756', '0.0', '35.5710853438', '29.3455091', '0.0', '47.5708133906', '5.11920265306', '36.5446110165', '0.0'];-0.4510000000000005;True;0.42740554;1.0;-0.89569;-1.0;1
Bro025.segment.27;37.62;41.774;42.577;43.607;['48.6977368', '46.2132180952', '61.4451913136', '60.2967440153', '43.9869765867', '18.9669602975', '15.279470125', '21.5943781607', '48.4041585668', '0.847824247934', '19.3604534422', '38.2495749759'];0.8029999999999973;False;0.45389587;0.0;-0.2072100000000001;-0.06508;1
Bro025.segment.28;42.577;43.607;44.622;50.255;['20.8341193443'];1.0150000000000006;False;0.45452484;0.0;0.2464400000000001;0.1421300000000001;1
Bro025.segment.29;44.622;50.255;49.73;49.97;['48.6977368', '46.2132180952', '61.4451913136', '60.2967440153', '43.9869765867', '18.9669602975', '15.279470125', '21.5943781607', '48.4041585668', '0.847824247934', '19.3604534422', '38.2495749759', '20.8341193443', '39.2983628477', '4.34804066541', '41.9267336686', '35.6674367755', '26.6464490625', '49.8630137639', '39.8564182222', '43.2220608252', '3.77081667014', '20.4032129167', '40.22139072', '0.766019', '42.9918269187'];-0.5250000000000057;True;0.43911093;0.0;-0.1695599999999999;-0.27252;1
Bro025.segment.30;49.73;49.97;50.009;51.47;['45.1570970083'];0.0390000000000014;False;0.45401847;0.0;0.0013499999999999;-0.10296;1
Bro025.segment.32;50.255;53.824;53.805;56.665;['48.6977368', '46.2132180952', '61.4451913136', '60.2967440153', '43.9869765867', '18.9669602975', '15.279470125', '21.5943781607', '48.4041585668', '0.847824247934', '19.3604534422', '38.2495749759', '20.8341193443', '39.2983628477', '4.34804066541', '41.9267336686', '35.6674367755', '26.6464490625', '49.8630137639', '39.8564182222', '43.2220608252', '3.77081667014', '20.4032129167', '40.22139072', '0.766019', '42.9918269187', '45.0326169244', '0.97021748', '41.9655490102', '2.44452', '1.38940537931', '3.47386862'];-0.0189999999999983;False;0.5754207;0.0;0.36253;0.51129;1
Bro025.segment.33;53.805;56.665;57.679;59.374;['23.2971242373', '1.2204451', '40.4616377778', '15.0193244628', '3.02847814815', '35.1122710651', '48.1244052025', '33.8687568951', '27.8143612702'];1.014000000000003;False;0.530008;0.0;0.0;0.1936999999999999;1
Bro025.segment.34;57.679;59.374;59.374;63.639;[];0.0;False;0.41220543;0.0;0.0;0.0;1
Bro025.segment.35;59.374;63.639;61.136;61.636;[];-2.503;True;0.5575644;0.0;0.0;0.0;1
Bro025.segment.36;61.136;61.636;63.224;63.784;[];1.587999999999994;False;1.0;0.0;0.0;0.0;1
Bro025.segment.37;63.224;63.784;63.639;68.24;[];-0.144999999999996;True;0.60905313;0.0;0.0;0.0;1
Bro025.segment.38;63.639;68.24;65.495;67.71;[];-2.7449999999999903;True;0.2549966;0.0;0.0;0.0;1
Bro025.segment.40;68.43;73.6;74.546;74.976;['27.3723919184', '0.617488495868', '37.0982788017', '49.2070181244', '45.0053465084', '37.8990216327', '46.5248906222', '34.654320568', '41.081835625', '48.1908460312', '9.91197893787', '47.8077103611'];0.9460000000000122;True;0.2755897;0.0;0.0;0.12483;1
Bro025.segment.42;74.546;74.976;74.7;77.13;[];-0.2759999999999962;True;0.44174117;0.0;0.0;0.0;1
