segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;Level
Bed015.segment.1;0.0;1.29;0.1;1.56;['36.9449629136', '40.3673413491', '40.907460125', '23.7936109388', '8.53522536364'];-1.19;True;0.6690182;0.0;-0.0639899999999999;0.2342299999999999;1
Bed015.segment.2;0.1;1.56;0.849;1.762;['85.088763104'];-0.7110000000000001;True;0.5854821;0.0;-0.5094400000000001;0.2982199999999999;1
Bed015.segment.6;2.648;4.398;4.28;5.787;['36.9071800192', '52.0307058531', '92.7947269504'];-0.1179999999999994;True;0.78794444;0.0;0.4194799999999999;-0.02527;1
Bed015.segment.10;4.98;5.9;5.6;8.284;['68.970602537'];-0.3000000000000007;True;0.4854654;0.0;0.0;-0.44475;1
Bed015.segment.11;5.6;8.284;8.935;11.645;[];0.6509999999999998;True;0.544768;0.0;0.0;0.0;1
Bed015.segment.12;8.935;11.645;9.529;11.869;['80.9739353682', '62.7906905744', '101.958120756', '41.7402210313', '69.6807670556'];-2.116;True;0.53978735;0.0;0.0;-0.0141299999999999;1
Bed015.segment.13;9.529;11.869;9.968;10.838;[];-1.901;True;0.5766833;0.0;0.0;0.0;1
Bed015.segment.14;9.968;10.838;11.905;12.505;['13.5540499421', '46.4755964844'];1.0670000000000002;True;0.9839683;0.0;-0.0057399999999999;-0.27435;1
Bed015.segment.15;11.905;12.505;12.653;13.203;['77.8981057562', '63.2427335385'];0.1479999999999997;True;0.92680204;0.0;-0.14205;-0.44137;1
Bed015.segment.16;12.653;13.203;13.251;14.261;['43.0004709091', '42.2972749796'];0.048;True;0.7384279;0.0;-0.0379899999999999;-0.2690099999999999;1
Bed015.segment.17;13.251;14.261;14.07;16.42;['101.907641797'];-0.1909999999999989;True;0.81555676;0.0;0.0;-0.23102;1
Bed015.segment.22;20.902;21.142;24.11;28.83;[];2.968;False;0.73619914;0.0;0.0;0.0;1
Bed015.segment.23;24.11;28.83;29.23;31.24;[];0.4000000000000021;True;0.34114158;0.0;0.0;0.0;1
Bed015.segment.25;30.3;42.46;31.17;32.32;[];-11.29;True;0.2803563;0.0;0.0;0.0;1
Bed015.segment.31;42.448;43.524;43.952;55.682;[];0.4279999999999972;False;0.48349744;0.0;0.0;0.0;1
Bed015.segment.32;43.952;55.682;44.102;45.07;[];-11.580000000000004;True;0.37407285;0.0;0.0;0.0;1
Bed015.segment.34;46.045;47.809;46.84;47.815;[];-0.968999999999994;True;0.625245;0.0;0.0;0.0;1
Bed015.segment.37;51.12;51.44;52.1;53.383;[];0.6600000000000037;True;0.46981525;0.0;0.0;0.0;1
Bed015.segment.39;53.683;54.813;54.832;56.022;[];0.0189999999999983;True;0.95817554;0.0;0.0;0.0;1
Bed015.segment.40;54.832;56.022;54.9;55.924;[];-1.122;True;0.78029954;0.0;0.0;0.0;1
Bed015.segment.42;55.682;57.792;56.911;57.231;[];-0.8810000000000002;True;0.512326;0.0;0.0;0.0;1
Bed015.segment.43;56.911;57.231;57.24;58.062;[];0.0090000000000003;True;0.59946537;0.0;0.0;0.0;1
Bed015.segment.45;59.556;60.256;60.03;61.694;[];-0.2259999999999991;True;0.360193;0.0;0.0;0.0;1
Bed015.segment.47;60.876;69.086;63.294;65.001;[];-5.792000000000002;True;0.14352432;0.0;0.0;0.0;1
Bed015.segment.49;69.68;70.02;69.86;71.23;[];-0.1599999999999966;True;0.39773095;0.0;0.0;0.0;1
Bed015.segment.51;70.02;74.23;72.53;77.06;[];-1.7000000000000028;True;0.43104112;0.0;0.0;0.0;1
Bed015.segment.53;75.293;76.053;76.254;79.395;[];0.2010000000000076;False;0.6380986;0.0;0.0;0.0;1
Bed015.segment.54;76.254;79.395;77.422;78.63;[];-1.972999999999999;True;0.39166987;0.0;0.0;0.0;1
Bed015.segment.56;79.533;81.283;80.43;81.62;[];-0.8529999999999944;True;0.4731779;0.0;0.0;0.0;1
Bed015.segment.58;81.363;81.783;81.613;83.543;[];-0.1700000000000017;True;0.76228595;0.0;0.0;0.0;1
Bed015.segment.59;81.613;83.543;83.196;84.53;[];-0.3470000000000084;True;0.44749102;0.0;0.0;0.0;1
Bed015.segment.61;84.13;89.81;86.123;87.48;[];-3.6869999999999976;True;0.16583517;0.0;0.0;0.0;1
Bed015.segment.63;87.891;88.261;89.11;90.49;[];0.8490000000000038;True;0.69187903;0.0;0.0;0.0;1
Bed015.segment.65;90.55;91.952;92.12;93.32;[];0.1680000000000063;True;0.34534267;0.0;0.0;0.0;1
Bed015.segment.67;92.79;96.07;95.12;96.37;[];-0.9499999999999886;True;0.3698105;0.0;0.0;0.0;2
Bed015.segment.69;97.7;101.45;97.96;99.31;[];-3.490000000000009;True;0.41441682;0.0;0.0;0.0;2
Bed015.segment.72;101.985;108.115;103.774;104.879;[];-4.340999999999994;True;0.3775159;0.0;0.0;0.0;2
Bed015.segment.75;108.765;110.365;109.85;110.641;[];-0.5150000000000006;True;0.7520505;0.0;0.0;0.0;2
Bed015.segment.77;110.615;111.965;112.528;114.477;[];0.5630000000000024;False;0.7249303;0.0;0.0;0.0;2
Bed015.segment.78;112.528;114.477;112.883;114.07;[];-1.5940000000000083;True;0.53609365;0.0;0.0;0.0;2
Bed015.segment.80;114.517;120.437;115.671;116.93;[];-4.765999999999991;True;0.5101768;0.0;0.0;0.0;2
Bed015.segment.83;121.003;127.503;121.36;122.49;[];-6.143000000000001;True;0.6397643;0.0;0.0;0.0;2
Bed015.segment.85;121.598;122.285;122.899;123.199;[];0.6140000000000043;False;0.6660273;0.0;0.0;0.0;2
Bed015.segment.86;122.899;123.199;124.14;125.56;[];0.9410000000000024;True;0.28707218;0.0;0.0;0.0;2
Bed015.segment.89;127.764;133.205;129.65;130.86;[];-3.555000000000007;True;0.37236726;0.0;0.0;0.0;2
Bed015.segment.94;133.68;138.91;139.426;142.206;[];0.5159999999999911;False;0.60778964;0.0;0.0;0.0;2
Bed015.segment.95;139.426;142.206;141.319;147.479;[];-0.8870000000000005;True;0.729002;0.0;0.0;0.0;2
Bed015.segment.96;141.319;147.479;142.02;142.41;[];-5.459000000000003;True;0.55092216;0.0;0.0;0.0;2
Bed015.segment.99;146.13;147.1;148.07;148.693;[];0.9699999999999988;True;0.34138125;0.0;0.0;0.0;2
Bed015.segment.101;148.134;155.444;151.14;151.827;[];-4.304000000000002;True;0.337273;0.0;0.0;0.0;2
Bed015.segment.104;155.441;156.06;156.1;162.08;[];0.039999999999992;False;0.4290801;0.0;0.0;0.0;2
Bed015.segment.105;156.1;162.08;162.504;167.904;[];0.4239999999999781;False;0.36129853;0.0;0.0;0.0;2
Bed015.segment.106;162.504;167.904;163.48;164.52;[];-4.424000000000007;True;0.79570794;0.0;0.0;0.0;2
Bed015.segment.108;168.124;173.114;172.36;173.266;[];-0.7539999999999907;True;0.49188226;0.0;0.0;0.0;2
Bed015.segment.110;173.494;174.834;175.44;178.15;[];0.6059999999999945;False;0.56350935;0.0;0.0;0.0;2
Bed015.segment.111;175.44;178.15;178.56;179.291;[];0.4099999999999966;True;0.6624301;0.0;0.0;0.0;2
Bed015.segment.113;178.634;181.074;181.25;181.901;[];0.1759999999999877;True;0.8014498;0.0;0.0;0.0;2
Bed015.segment.115;181.361;184.264;184.49;185.18;[];0.2259999999999991;True;0.5741321;0.0;0.0;0.0;2
Bed015.segment.117;184.736;190.026;190.453;194.143;[];0.4269999999999925;False;0.5970446;0.0;0.0;0.0;2
Bed015.segment.118;190.453;194.143;194.692;198.102;[];0.5490000000000066;False;0.5937487;0.0;0.0;0.0;2
Bed015.segment.119;194.692;198.102;196.82;197.83;[];-1.282000000000011;True;0.68806183;0.0;0.0;0.0;2
Bed015.segment.121;198.44;205.29;199.39;200.47;[];-5.900000000000006;True;0.66555715;0.0;0.0;0.0;2
Bed015.segment.124;205.29;207.74;205.98;206.8;[];-1.760000000000019;True;0.6596321;0.0;0.0;0.0;2
Bed015.segment.126;208.24;214.22;209.01;209.72;[];-5.210000000000008;True;0.57684267;0.0;0.0;0.0;2
Bed015.segment.129;214.88;221.922;216.768;218.099;[];-5.153999999999996;True;0.48800534;0.0;0.0;0.0;2
Bed015.segment.132;222.11;222.55;223.0;224.927;[];0.4499999999999886;False;0.38721868;0.0;0.0;0.0;2
Bed015.segment.133;223.0;224.927;224.9;225.84;[];-0.0269999999999868;True;0.7984087;0.0;0.0;0.0;2
Bed015.segment.135;225.36;229.4;229.899;232.739;[];0.4989999999999952;False;0.39000076;0.0;0.0;0.0;2
Bed015.segment.136;229.899;232.739;231.334;232.53;[];-1.4050000000000011;True;0.61459184;0.0;0.0;0.0;2
Bed015.segment.138;233.326;234.706;235.323;243.103;[];0.6170000000000186;False;0.4072342;0.0;0.0;0.0;2
Bed015.segment.139;235.323;243.103;237.58;238.364;[];-5.522999999999996;True;0.5300311;0.0;0.0;0.0;2
