segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;similarity;boundary
Bro024.segment.2;2.878;3.903;3.02;3.686;['0.96661'];['52.0500891124'];-0.883;True;[[0.72409886]];0.0
Bro024.segment.5;6.25;8.78;7.357;7.682;[];[];-1.4229999999999992;True;[[0.40500408]];0.0
Bro024.segment.8;10.27;12.91;11.32;11.63;[];[];-1.59;True;[[0.36249042]];0.0
Bro024.segment.9;11.32;11.63;16.735;17.438;['1.22417', '0.88881'];['3.06629168047', '42.15339308'];5.104999999999999;True;[[0.80912954]];0.0
Bro024.segment.11;16.735;17.438;17.959;22.036;[];[];0.5210000000000008;True;[[0.6950427]];0.0
Bro024.segment.14;19.33;19.6;20.123;22.332;['0.00000', '0.69747'];['0.0', '51.6921651852'];0.5229999999999997;False;[[0.57314456]];0.0
Bro024.segment.15;20.123;22.332;21.313;22.985;[];[];-1.019000000000002;True;[[0.5921948]];0.0
Bro024.segment.16;21.313;22.985;27.3;29.33;[];[];4.315000000000001;True;[[0.75419724]];0.0
Bro024.segment.19;27.3;29.33;27.322;27.562;['0.55350', '1.28997', '0.88161', '0.78627', '1.26815', '1.20649'];['44.5773196875', '11.0815795822', '41.6546944', '39.2200390926', '3.84681358333', '0.147573134948'];-2.007999999999999;True;[[0.7704296]];0.0
Bro024.segment.20;27.322;27.562;28.201;29.481;[];[];0.6389999999999993;True;[[0.16241726]];0.0
Bro024.segment.24;28.92;31.205;31.283;36.003;[];[];0.0780000000000029;True;[[0.4647044]];0.0
Bro024.segment.25;31.283;36.003;33.358;33.598;['0.87014', '1.43529', '1.51986', '0.95098', '0.39795', '1.02576', '0.72088', '1.26494', '0.79484', '0.63725', '0.68913', '1.05320', '1.10409', '0.74652'];['56.8513230133', '8.87379022222', '0.74416965625', '43.3834970432', '37.9873695248', '51.2897335714', '41.46537135', '11.902758554', '42.5181710156', '49.565657572', '45.2285811488', '44.23594392', '38.6444801875', '52.9360120165'];-2.645000000000003;True;[[0.14797956]];0.0
Bro024.segment.27;33.358;33.598;36.25;36.42;[];[];2.652000000000001;False;[[1.]];0.0
Bro024.segment.29;36.25;36.42;37.126;38.511;[];[];0.705999999999996;False;[[0.57585526]];0.0
