segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;similarity;boundary
Bro015.segment.2;1.24;2.83;3.1;9.15;[];[];0.27;True;[[0.96599835]];0.0
Bro015.segment.3;3.1;9.15;3.5;4.45;['1.30041', '1.00491', '1.28537'];['44.8039751552', '49.8855351822', '35.4490034691'];-5.65;True;[[0.30338278]];0.0
Bro015.segment.7;9.94;13.981;13.55;15.21;['1.29788', '1.50690'];['32.3485418125', '18.6817119444'];-0.4309999999999991;True;[[0.28780493]];0.0
Bro015.segment.9;13.981;18.524;18.564;23.534;[];[];0.0399999999999991;False;[[0.61453414]];0.0
Bro015.segment.10;18.564;23.534;23.572;24.808;['1.31605', '0.59733', '0.74365', '0.90185', '0.71948', '1.18921', '1.20954', '1.08986', '1.14421', '0.90896', '0.97010', '0.67245', '0.88992', '0.59060', '1.01040'];['0.4493905', '39.2458415294', '38.8592082438', '38.84292805', '39.2879559424', '13.0305946036', '10.0073248889', '30.0571194733', '26.648652083', '31.5895256371', '23.6100800945', '41.72726125', '34.8767952798', '39.9800841322', '34.1348782716'];0.0380000000000002;False;[[0.31221718]];0.0
Bro015.segment.12;24.808;29.63;24.82;29.54;[];[];-4.809999999999999;True;[[0.2595498]];0.0
Bro015.segment.14;30.32;36.56;37.883;50.303;['0.93908', '1.14413', '0.84538', '0.87642', '1.02596', '1.31441', '0.88544', '0.88676', '1.26428', '0.94861', '0.77771', '0.90464', '0.66186', '0.88326', '0.84009', '0.48709'];['41.6228365816', '17.787229125', '37.6480166692', '35.2389569766', '33.0583194403', '2.65623157049', '38.6090175077', '34.7528636343', '6.17547451821', '29.4318699844', '37.7676472628', '32.1017906944', '39.114494059', '27.4042625625', '28.2621068125', '36.1842048546'];1.3230000000000004;False;[[0.3202345]];0.0
Bro015.segment.15;37.883;50.303;44.84;45.19;['0.61599', '0.96028', '0.71247', '1.00514', '1.08394', '0.56503', '0.63198', '0.53980', '0.86497', '1.37412', '0.72064', '0.39502', '0.79603', '1.34809', '0.79523', '0.64432', '1.27720', '1.24840', '1.04542', '0.49623', '1.27531', '1.01353', '1.11674', '0.96071', '1.01041', '0.84619', '0.61159'];['40.4718190381', '20.0469205606', '15.0751499592', '2.85582116667', '5.60010189796', '28.8739350796', '35.310009629', '33.4957483125', '41.2874486391', '4.90892703704', '42.856708069', '34.1680667879', '39.516440544', '5.44660534857', '33.5404530417', '39.9818336429', '0.855955346939', '0.746442960938', '22.19476398', '32.851003124', '14.7422783526', '34.4748567107', '25.1987026226', '35.7686308', '40.88888308', '41.523890037', '41.6809258359'];-5.462999999999994;True;[[0.263839]];0.0
Bro015.segment.17;51.24;51.84;51.87;53.39;['0.57365', '0.85416'];['38.8326909421', '35.0915703611'];0.029999999999994;True;[[0.5236261]];0.0
Bro015.segment.19;52.78;58.644;56.81;58.37;[];[];-1.833999999999996;True;[[0.3801732]];0.0
Bro015.segment.21;58.684;59.004;59.69;60.421;['0.26380'];['24.554279625'];0.6859999999999999;False;[[0.9856628]];0.0
Bro015.segment.24;60.421;62.6;62.72;63.64;[];[];0.1199999999999974;False;[[0.7652334]];0.0
Bro015.segment.25;62.72;63.64;63.976;65.39;['0.80372', '0.67043'];['35.6233666327', '39.8435315995'];0.3359999999999985;False;[[0.77221286]];0.0
Bro015.segment.29;65.947;67.61;67.053;68.343;[];[];-0.5570000000000022;True;[[0.37839425]];0.0
Bro015.segment.30;67.053;68.343;68.71;69.11;['0.81703', '1.82393', '1.88130', '1.58702', '1.46822', '0.58020', '0.56176'];['43.6036052552', '12.76146164', '13.2378596667', '2.801136', '6.20340725', '45.6527033432', '43.346982551'];0.3669999999999902;True;[[0.40296614]];0.0
Bro015.segment.33;69.026;72.3;69.46;69.69;[];[];-2.8400000000000034;True;[[0.9777152]];0.0
Bro015.segment.34;69.46;69.69;69.59;70.97;['0.00000'];['0.0'];-0.0999999999999943;True;[[0.8974669]];0.0
Bro015.segment.36;69.942;70.312;70.24;71.93;['0.00000'];['0.0'];-0.0720000000000027;True;[[0.8680991]];0.0
Bro015.segment.39;72.74;74.65;73.927;75.65;[];[];-0.722999999999999;True;[[0.9077807]];0.0
Bro015.segment.40;73.927;75.65;75.32;79.11;[];[];-0.3300000000000125;True;[[0.23897314]];0.0
Bro015.segment.41;75.32;79.11;78.35;78.866;['0.50642', '0.38627', '1.30105', '0.79093', '1.60697', '0.97570', '1.21882', '1.78421', '1.12400', '2.18990'];['40.9871427', '35.7287232', '41.7859060802', '47.1990648408', '1.82219259808', '52.3769125816', '44.2976707324', '1.60966457143', '50.8532944934', '2.67683916667'];-0.7600000000000051;True;[[0.30352196]];0.0
