segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;similarity;boundary
Bro028.segment.2;1.525;2.315;1.661;11.195;['1.83713', '1.56026', '1.02851', '1.64406', '1.29245'];['3.69134489941', '26.4349199339', '55.5022316356', '24.9582301488', '54.706136482'];-0.6539999999999999;True;[[0.39626378]];0.0
Bro028.segment.5;4.154;7.954;8.6;9.557;['0.50183', '1.05366', '0.75458', '1.10058', '1.10972', '1.14352', '1.22473', '1.20969', '1.07394'];['47.1839074444', '58.1490984726', '56.3412131003', '39.9870788015', '41.7359505778', '30.0507664082', '18.506780074', '24.7999190918', '33.3671884608'];0.6459999999999999;False;[[0.24348375]];0.0
Bro028.segment.6;8.6;9.557;10.425;13.585;[];[];0.8680000000000003;False;[[0.49636045]];0.0
Bro028.segment.7;10.425;13.585;11.195;12.13;['0.75710', '0.81547', '0.96139', '0.99399', '1.18801', '1.12919', '0.91910', '0.68816'];['44.9592525208', '45.3985768006', '37.6179998667', '38.1698837396', '24.038021065', '30.5537655087', '49.3813377959', '50.8378348163'];-2.390000000000001;True;[[0.48367432]];0.0
Bro028.segment.8;11.195;12.13;13.621;14.439;[];[];1.4909999999999997;True;[[0.95757645]];0.0
Bro028.segment.10;14.439;15.553;16.222;17.024;['0.50183', '1.05366', '0.75458', '1.10058', '1.10972', '1.14352', '1.22473', '1.20969', '1.07394', '0.75982', '1.10121', '0.75710', '0.81547', '0.96139', '0.99399', '1.18801', '1.12919', '0.91910', '0.68816', '1.27674'];['47.1839074444', '58.1490984726', '56.3412131003', '39.9870788015', '41.7359505778', '30.0507664082', '18.506780074', '24.7999190918', '33.3671884608', '51.2508704575', '40.0796932695', '44.9592525208', '45.3985768006', '37.6179998667', '38.1698837396', '24.038021065', '30.5537655087', '49.3813377959', '50.8378348163', '28.2836520496'];0.6690000000000005;False;[[0.9342437]];0.0
Bro028.segment.12;17.024;18.791;18.831;23.131;[];[];0.0399999999999991;False;[[0.18626265]];0.0
Bro028.segment.13;18.831;23.131;23.678;24.068;['1.72893', '1.66480', '1.62971', '1.06105', '1.40593', '0.31343', '0.95165', '1.13741', '1.20290', '1.06454', '1.21723', '1.75603', '1.64454', '1.63241', '1.54455', '0.94476', '1.47386', '1.33987', '0.86439', '0.81460', '1.41291'];['6.126039595', '3.55479154687', '3.37260038776', '54.4166547438', '15.2527198817', '29.4698826667', '56.5120421053', '54.7087458933', '56.9154374062', '50.045861', '34.8625573244', '8.0867542', '2.67265313265', '1.874527', '4.62622737755', '47.4988731124', '2.16135587755', '11.3044753197', '50.7954173611', '49.2375775918', '3.71471785938'];0.5470000000000006;False;[[0.22814651]];0.0
Bro028.segment.14;23.678;24.068;23.83;24.3;[];[];-0.2380000000000031;True;[[0.76424396]];0.0
Bro028.segment.15;23.83;24.3;25.107;28.372;['1.64568', '1.22183'];['3.48122798338', '32.0070575802'];0.8069999999999986;False;[[0.28662348]];0.0
Bro028.segment.16;25.107;28.372;27.888;29.575;[];[];-0.4839999999999982;True;[[0.2685752]];0.0
Bro028.segment.18;28.888;29.178;29.236;29.844;[];[];0.0579999999999998;False;[[0.35644978]];0.0
Bro028.segment.20;29.844;32.796;32.501;32.801;[];[];-0.2950000000000017;True;[[0.37959826]];0.0
Bro028.segment.21;32.501;32.801;32.796;33.3;[];[];-0.0050000000000025;True;[[0.9372662]];0.0
Bro028.segment.22;32.796;33.3;33.3;35.395;[];[];0.0;False;[[0.78019357]];0.0
Bro028.segment.23;33.3;35.395;35.395;37.047;['1.05366', '0.75458', '1.10058', '1.10972', '1.14352', '1.22473', '1.20969', '1.07394', '0.75982', '1.10121', '0.75710', '0.81547', '0.96139', '0.99399', '1.18801', '1.12919', '0.91910', '0.68816', '1.27674', '1.27792', '1.72893', '1.66480', '1.62971', '1.06105', '1.40593', '0.31343', '0.95165', '1.13741', '1.20290', '1.06454', '1.21723', '1.75603', '1.64454', '1.63241', '1.54455', '0.94476', '1.47386', '1.33987', '0.86439', '0.81460', '1.41291', '0.41990', '0.98847', '1.78817', '1.21664', '1.52511', '1.48578', '1.43172', '1.28116', '1.60128', '1.28465', '0.87667', '1.46095', '1.38548', '1.29058', '0.56243'];['58.1490984726', '56.3412131003', '39.9870788015', '41.7359505778', '30.0507664082', '18.506780074', '24.7999190918', '33.3671884608', '51.2508704575', '40.0796932695', '44.9592525208', '45.3985768006', '37.6179998667', '38.1698837396', '24.038021065', '30.5537655087', '49.3813377959', '50.8378348163', '28.2836520496', '31.4552435873', '6.126039595', '3.55479154687', '3.37260038776', '54.4166547438', '15.2527198817', '29.4698826667', '56.5120421053', '54.7087458933', '56.9154374062', '50.045861', '34.8625573244', '8.0867542', '2.67265313265', '1.874527', '4.62622737755', '47.4988731124', '2.16135587755', '11.3044753197', '50.7954173611', '49.2375775918', '3.71471785938', '41.8023756955', '61.9597543704', '0.8173104375', '51.831605051', '4.90142756', '2.91484290625', '1.34175283333', '14.415051625', '6.19783061157', '20.8948021157', '47.101363483', '2.70591690703', '7.39890285207', '30.3361491389', '46.2717218542'];0.0;False;[[0.7855116]];0.0
Bro028.segment.25;35.46;36.752;36.752;37.7;[];[];0.0;False;[[0.94115216]];0.0
Bro028.segment.27;37.7;38.811;39.19;40.43;[];[];0.3789999999999978;False;[[0.6054423]];0.0
Bro028.segment.28;39.19;40.43;40.55;41.583;['1.11233', '1.10325', '0.81695', '0.58313', '0.00000', '0.30149'];['39.6397357867', '37.6463510937', '41.9901853846', '45.6949283595', '0.0', '32.5426049556'];0.1199999999999974;False;[[0.62997055]];0.0
Bro028.segment.30;41.583;44.803;41.947;42.713;[];[];-2.8559999999999945;True;[[0.5616287]];0.0
Bro028.segment.33;46.293;46.983;47.63;47.85;['1.02960', '1.27375', '1.28185'];['52.8034546777', '35.8315607763', '30.6132089349'];0.6470000000000056;True;[[0.6106231]];0.0
Bro028.segment.34;47.63;47.85;48.346;48.396;['1.14205'];['36.4497245123'];0.4959999999999951;True;[[0.9586884]];0.0
Bro028.segment.35;48.346;48.396;49.108;49.65;['1.33034'];['26.8034708163'];0.7119999999999962;False;[[0.9824121]];0.0
Bro028.segment.37;49.72;51.075;51.18;51.748;[];[];0.1049999999999968;True;[[0.3726473]];0.0
Bro028.segment.39;52.48;54.86;54.971;55.613;['1.31133', '0.88036', '1.72713', '1.71972', '0.75414', '0.70285', '0.88041', '0.00000', '1.16702'];['40.2867951074', '54.2991856331', '2.10151127273', '3.33920631111', '54.2667604024', '51.2328498182', '47.062354336', '0.0', '37.7502651225'];0.1109999999999971;False;[[0.36042637]];0.0
Bro028.segment.41;55.653;56.563;56.833;59.873;['1.16080'];['20.2594840763'];0.269999999999996;False;[[0.2950303]];0.0
Bro028.segment.42;56.833;59.873;60.455;61.555;['1.08116', '1.40129', '1.24704', '0.25760', '1.17423', '1.33250', '1.26246', '0.42631', '0.00000', '0.50563', '0.39581'];['21.7521288223', '3.5298658125', '19.3441289062', '26.6261904856', '18.891432', '0.0570998181818', '13.8204206584', '38.5929189615', '0.0', '37.539391358', '35.704013085'];0.5820000000000007;False;[[0.33950973]];0.0
Bro028.segment.43;60.455;61.555;61.897;62.263;['0.48670', '0.83934'];['37.6553100609', '29.4908676399'];0.3419999999999987;False;[[0.87225735]];0.0
Bro028.segment.44;61.897;62.263;62.556;65.062;[];[];0.2929999999999992;False;[[0.5875814]];0.0
Bro028.segment.45;62.556;65.062;65.05;65.58;[];[];-0.0120000000000004;True;[[0.6098249]];0.0
Bro028.segment.47;65.62;69.19;67.691;68.304;['1.27870', '0.70645', '1.01351', '1.23545', '0.69705', '1.45062', '0.93504', '0.97198', '1.23924', '1.16465', '1.41834', '1.63491', '1.63107', '1.02517'];['40.0759352593', '58.481866496', '53.6029237031', '42.8871527456', '54.6161839506', '29.2269788163', '49.4523244453', '53.3100566358', '28.342034244', '34.2202672917', '20.6070357049', '37.1867357229', '11.5730006667', '38.0485898061'];-1.4989999999999952;True;[[0.77088404]];0.0
Bro028.segment.49;68.73;72.67;69.228;70.257;['2.03849', '1.68120', '0.63966', '0.82477', '0.94290', '1.11017', '1.62713', '1.54942', '1.30755', '1.08995'];['2.06807046914', '18.8447958616', '53.42646', '53.4400059357', '55.6704973984', '44.1351299167', '4.13837183333', '2.10409890449', '16.1126545833', '58.26291076'];-3.442000000000008;True;[[0.70649374]];0.0
Bro028.segment.51;70.297;71.107;71.488;71.788;['0.83758', '1.42356', '0.59776', '0.74733'];['50.626618898', '3.860394155', '45.9848133223', '43.9163042361'];0.3810000000000002;False;[[0.50891054]];0.0
Bro028.segment.52;71.488;71.788;73.201;74.052;[];[];1.4129999999999967;True;[[0.23780753]];0.0
Bro028.segment.54;74.132;77.602;77.642;78.63;['1.38575', '1.60805', '1.13385', '1.76757', '1.51685', '1.16679', '0.94807', '0.42552', '0.50018'];['27.5810864355', '2.00452381315', '55.0999730909', '1.92701976562', '18.1649902449', '44.8947264694', '53.3463128643', '41.3569428099', '43.9079975681'];0.039999999999992;False;[[0.2481669]];0.0
Bro028.segment.56;78.69;79.94;80.075;80.624;['1.01893', '1.30467', '0.92060'];['31.4231333254', '27.4569329575', '49.2104808'];0.1350000000000051;False;[[0.3573745]];0.0
Bro028.segment.58;80.674;83.144;82.59;84.881;['1.04469', '0.68129', '1.33790', '1.33340', '1.37691', '0.97373', '1.13418', '1.35916', '0.97992', '1.30499'];['28.2856161814', '38.5194057574', '1.30277487982', '2.654611328', '3.14353825', '35.7645422231', '27.5578577851', '1.64781', '33.6737210547', '1.01200189349'];-0.554000000000002;True;[[0.27560267]];0.0
Bro028.segment.61;84.138;86.635;84.881;85.811;[];[];-1.7540000000000049;True;[[0.43224025]];0.0
Bro028.segment.64;87.542;88.505;88.843;90.92;[];[];0.338000000000008;False;[[0.7166357]];0.0
Bro028.segment.65;88.843;90.92;90.92;91.587;['1.64568', '1.22183', '1.27858', '0.98979', '0.45370', '0.95496', '0.17042', '1.10658', '1.43214', '0.76593', '0.70395', '0.88992', '1.72634', '0.99322', '1.11233', '1.10325', '0.81695', '0.58313', '0.00000', '0.30149', '0.84550', '1.14205', '0.76263', '1.31133', '0.88036', '1.72713', '1.71972', '0.75414', '0.70285', '0.88041', '0.00000', '1.16702', '1.16080', '1.08116', '1.40129', '1.24704', '0.25760', '1.17423', '1.33250', '1.26246', '0.42631', '0.00000', '0.50563', '0.39581', '0.48670', '0.83934', '0.78112', '0.73540', '0.92694', '0.00000', '0.34519', '0.79444', '0.77103', '1.36459', '0.62000', '0.92466', '1.35152', '2.03849', '1.68120', '0.63966', '0.82477', '0.94290', '1.11017', '1.62713', '1.54942', '1.30755', '1.08995', '1.38575', '1.60805', '1.13385', '1.76757', '1.51685', '1.16679', '0.94807', '0.42552', '0.50018', '1.01893', '1.30467', '0.92060', '1.04469', '0.68129', '1.33790', '1.33340', '1.37691', '0.97373', '1.13418', '1.35916', '0.97992', '1.30499', '1.10466', '1.35058', '0.35684', '1.20230', '1.07939', '1.09996', '1.20177', '1.52736', '1.38078', '1.01668'];['3.48122798338', '32.0070575802', '13.3610450637', '32.2091429524', '42.1779345784', '43.2783539002', '18.4369137052', '31.1326217175', '1.32371953125', '45.4915530864', '48.6402658816', '46.8023853874', '5.59132752778', '47.9526904152', '39.6397357867', '37.6463510937', '41.9901853846', '45.6949283595', '0.0', '32.5426049556', '48.6617641498', '36.4497245123', '48.1270935787', '40.2867951074', '54.2991856331', '2.10151127273', '3.33920631111', '54.2667604024', '51.2328498182', '47.062354336', '0.0', '37.7502651225', '20.2594840763', '21.7521288223', '3.5298658125', '19.3441289062', '26.6261904856', '18.891432', '0.0570998181818', '13.8204206584', '38.5929189615', '0.0', '37.539391358', '35.704013085', '37.6553100609', '29.4908676399', '42.9825044983', '43.6785097284', '28.1101875858', '0.0', '32.9496764286', '45.5001467755', '46.5109942094', '1.48751308642', '43.8640746851', '48.5451166301', '43.3472333184', '2.06807046914', '18.8447958616', '53.42646', '53.4400059357', '55.6704973984', '44.1351299167', '4.13837183333', '2.10409890449', '16.1126545833', '58.26291076', '27.5810864355', '2.00452381315', '55.0999730909', '1.92701976562', '18.1649902449', '44.8947264694', '53.3463128643', '41.3569428099', '43.9079975681', '31.4231333254', '27.4569329575', '49.2104808', '28.2856161814', '38.5194057574', '1.30277487982', '2.654611328', '3.14353825', '35.7645422231', '27.5578577851', '1.64781', '33.6737210547', '1.01200189349', '18.4860730617', '12.4887503778', '34.6811826777', '21.2877360556', '30.0494283802', '44.7516658519', '32.7744674077', '24.1489427988', '33.8910697917', '38.7781704261'];0.0;False;[[0.3576087]];0.0
Bro028.segment.67;91.627;95.627;95.909;98.6;['1.32685', '0.81117', '0.74050', '0.29183', '0.63140', '0.81217', '0.70136', '0.65602', '1.27497', '0.42969'];['10.6476706667', '50.0316788166', '49.4791912273', '30.6089539063', '44.4097952355', '45.6996201219', '43.7513286763', '43.83419615', '2.37428251211', '37.4492324008'];0.2820000000000107;False;[[0.38496718]];0.0
