,Unnamed: 0,segID,StartTimeA,EndTimeA,StartTimeB,EndTimeB,f0_means,f0_stds,pause,speakerChange,id,similarity
0,0,Bro025.segment.1,3.54,5.02,4.504,6.594,['1.34465'],['9.36259130667'],-0.516,True,Bro025.segment.1,[[0.4973975]]
1,0,Bro025.segment.2,4.504,6.594,5.341,10.205,"['0.58213', '1.50783', '0.66990', '0.63600', '0.66690']","['44.8056606592', '10.6637550414', '47.8903035789', '42.3463097578', '39.3162480091']",-1.253,True,Bro025.segment.2,[[0.53709275]]
2,0,Bro025.segment.4,7.265,10.532,11.532,13.173,[],[],1.0,True,Bro025.segment.4,[[0.4718662]]
3,0,Bro025.segment.5,11.532,13.173,12.026,14.459,[],[],-1.1470000000000002,True,Bro025.segment.5,[[0.485208]]
4,0,Bro025.segment.8,16.278,17.028,18.143,19.173,['0.68176'],['43.8803350557'],1.115000000000002,False,Bro025.segment.8,[[0.41487616]]
5,0,Bro025.segment.10,19.976,21.586,21.911,22.188,"['0.75917', '0.65635', '0.00000', '0.73761', '0.99896', '0.75301', '0.34126', '0.00000']","['46.871054876', '43.8997012893', '0.0', '39.9300765633', '20.5585776529', '31.7188951562', '26.64945282', '0.0']",0.3250000000000028,True,Bro025.segment.10,[[0.40534574]]
6,0,Bro025.segment.13,23.4,24.03,23.783,24.513,"['0.89569', '1.01999']","['48.6977368', '46.2132180952']",-0.2469999999999999,True,Bro025.segment.13,[[0.75530213]]
7,0,Bro025.segment.14,23.783,24.513,24.322,28.94,"['1.32764', '1.37066', '0.93439']","['6.31111371429', '4.33876013223', '36.8730481818']",-0.1910000000000025,True,Bro025.segment.14,[[0.41453815]]
8,0,Bro025.segment.15,24.322,28.94,25.75,27.016,[],[],-3.1900000000000013,True,Bro025.segment.15,[[0.24843079]]
9,0,Bro025.segment.19,27.016,31.726,27.764,29.169,[],[],-3.962,True,Bro025.segment.19,[[0.48741752]]
10,0,Bro025.segment.20,27.764,29.169,31.272,33.835,[],[],2.102999999999998,True,Bro025.segment.20,[[0.8583266]]
11,0,Bro025.segment.21,31.272,33.835,31.726,36.614,[],[],-2.1090000000000018,True,Bro025.segment.21,[[0.88174015]]
12,0,Bro025.segment.22,31.726,36.614,32.199,32.379,[],[],-4.414999999999999,True,Bro025.segment.22,[[0.9999999]]
13,0,Bro025.segment.23,32.199,32.379,33.835,35.604,['0.83877'],['43.9869765867'],1.456000000000003,True,Bro025.segment.23,[[0.74317217]]
14,0,Bro025.segment.24,33.835,35.604,35.277,35.713,[],[],-0.3269999999999982,True,Bro025.segment.24,[[0.6441302]]
15,0,Bro025.segment.25,35.277,35.713,35.604,38.071,[],[],-0.1090000000000017,True,Bro025.segment.25,[[0.74049217]]
