Unnamed: 0;segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;id;similarity
0;Bed011.segment.1;2.432;2.672;4.89;7.35;[];[];2.2179999999999995;False;Bed011.segment.1;[[0.53659314]]
0;Bed011.segment.2;4.89;7.35;6.02;9.49;['1.44840', '1.24607', '1.81767', '1.71953', '1.69273', '1.45931', '1.30876', '1.25431'];['29.47079692', '59.6033651735', '10.4782072231', '2.59583940496', '5.29415230769', '3.58058789414', '3.67441203254', '20.0707938184'];-1.33;True;Bed011.segment.2;[[0.2534731]]
0;Bed011.segment.3;6.02;9.49;9.98;13.753;[];[];0.4900000000000002;False;Bed011.segment.3;[[0.72170484]]
0;Bed011.segment.4;9.98;13.753;14.25;18.684;[];[];0.4969999999999999;False;Bed011.segment.4;[[0.72328]]
0;Bed011.segment.5;14.25;18.684;19.491;23.855;[];[];0.8069999999999986;False;Bed011.segment.5;[[0.847762]]
0;Bed011.segment.7;19.491;23.855;24.32;28.648;[];[];0.4649999999999998;False;Bed011.segment.7;[[0.86030996]]
0;Bed011.segment.8;24.32;28.648;28.78;34.213;[];[];0.1320000000000014;False;Bed011.segment.8;[[0.86105955]]
0;Bed011.segment.9;28.78;34.213;34.91;38.708;[];[];0.6969999999999956;False;Bed011.segment.9;[[0.8832036]]
0;Bed011.segment.11;34.91;38.708;39.07;43.526;[];[];0.3620000000000019;False;Bed011.segment.11;[[0.8967402]]
0;Bed011.segment.12;39.07;43.526;46.77;49.03;[];[];3.244;True;Bed011.segment.12;[[0.3893142]]
0;Bed011.segment.13;46.77;49.03;48.06;48.6;['1.03381', '1.42083', '1.44431', '0.91050', '1.59321', '1.64872', '1.60640', '1.34937', '1.05438'];['63.3237672716', '55.6068100833', '65.9211154815', '57.82254432', '5.05015581818', '2.64458984083', '3.88026483333', '45.8091648163', '36.1774847059'];-0.9699999999999988;True;Bed011.segment.13;[[0.5192831]]
0;Bed011.segment.14;48.06;48.6;48.99;49.26;['0.00000', '1.25198', '2.44914', '1.55624'];['0.0', '103.27964', '2.96125302959', '90.6206490104'];0.3900000000000005;False;Bed011.segment.14;[[0.61861855]]
0;Bed011.segment.15;48.99;49.26;50.12;55.043;[];[];0.8599999999999994;False;Bed011.segment.15;[[0.40181762]]
0;Bed011.segment.16;50.12;55.043;55.795;59.076;[];[];0.7520000000000024;False;Bed011.segment.16;[[0.7887522]]
0;Bed011.segment.17;55.795;59.076;59.692;62.492;[];[];0.6159999999999997;False;Bed011.segment.17;[[0.9435254]]
0;Bed011.segment.18;59.692;62.492;63.65;67.695;[];[];1.1580000000000013;False;Bed011.segment.18;[[0.8054903]]
0;Bed011.segment.19;63.65;67.695;68.393;73.401;[];[];0.6980000000000075;False;Bed011.segment.19;[[0.7672405]]
0;Bed011.segment.20;68.393;73.401;74.467;80.34;[];[];1.0660000000000025;False;Bed011.segment.20;[[0.93995905]]
0;Bed011.segment.21;74.467;80.34;80.708;85.153;[];[];0.367999999999995;False;Bed011.segment.21;[[0.8737587]]
0;Bed011.segment.22;80.708;85.153;85.93;89.17;[];[];0.777000000000001;False;Bed011.segment.22;[[0.8208593]]
0;Bed011.segment.23;85.93;89.17;92.47;92.77;[];[];3.299999999999997;True;Bed011.segment.23;[[0.50624776]]
0;Bed011.segment.24;92.47;92.77;93.38;94.18;['1.16500'];['65.0555579433'];0.6099999999999994;True;Bed011.segment.24;[[0.67680144]]
0;Bed011.segment.25;93.38;94.18;94.98;95.92;['1.09296', '0.56652', '1.18096'];['92.7806629204', '68.1301404444', '78.812126464'];0.7999999999999972;False;Bed011.segment.25;[[0.6531538]]
0;Bed011.segment.26;94.98;95.92;96.43;98.01;[];[];0.5100000000000051;False;Bed011.segment.26;[[0.25509632]]
0;Bed011.segment.27;96.43;98.01;98.782;99.7;['0.88452', '1.07380', '0.81340', '1.00491', '0.69549', '0.77923', '0.39865'];['68.3822227755', '53.3849083264', '65.2126811852', '54.9315751173', '62.7299789', '61.497074625', '50.7618538962'];0.7719999999999914;True;Bed011.segment.27;[[0.2853433]]
0;Bed011.segment.30;100.66;102.41;102.92;104.55;['1.35527', '0.97561', '0.70224', '1.35578', '1.03607'];['5.47367092181', '52.9236010286', '60.2599370414', '11.9369385237', '34.3984603954'];0.5100000000000051;False;Bed011.segment.30;[[0.5143306]]
0;Bed011.segment.31;102.92;104.55;105.04;109.83;['0.91629', '1.44986', '1.42843', '1.16597', '1.10205', '0.88380', '1.02082', '1.01941'];['56.7870232778', '4.59030555556', '4.99976266667', '23.105383875', '30.801230438', '54.7736964074', '33.8919804209', '22.5224654298'];0.4900000000000091;False;Bed011.segment.31;[[0.34478956]]
0;Bed011.segment.32;105.04;109.83;109.85;113.51;[];[];0.019999999999996;True;Bed011.segment.32;[[0.29181606]]
0;Bed011.segment.33;109.85;113.51;110.266;111.73;[];[];-3.244;True;Bed011.segment.33;[[0.4287097]]
0;Bed011.segment.35;112.723;115.41;113.216;114.67;[];[];-2.1940000000000026;True;Bed011.segment.35;[[0.13053411]]
0;Bed011.segment.38;114.017;119.357;119.13;119.33;['1.44161', '1.42421', '1.36817', '1.37639', '1.49888', '1.07752', '0.35499', '0.82608', '1.24615', '1.27189', '1.33225', '1.25611', '1.25043', '1.03769', '0.36771', '0.65779', '1.03048', '1.20496', '0.24792', '0.83439', '1.10282', '0.68383'];['14.8472134048', '3.3803919645', '6.15199072222', '8.66898828571', '30.5135220556', '69.78531552', '44.2131287574', '60.18823503', '27.6784760623', '27.1182341488', '10.039924281', '3.74852325208', '3.66660553778', '32.0415477025', '42.5266469388', '50.7164572336', '29.4553505417', '2.1607402963', '31.6901567867', '33.5678873469', '4.45173307692', '42.3339066557'];-0.2270000000000038;True;Bed011.segment.38;[[0.13053411]]
0;Bed011.segment.39;119.13;119.33;119.736;120.396;[];[];0.4060000000000059;True;Bed011.segment.39;[[0.7602572]]
0;Bed011.segment.40;119.736;120.396;121.971;122.771;['0.17093', '0.76608', '0.67738', '0.94127'];['24.2162469062', '46.86962925', '36.5586395556', '29.1988836872'];1.5750000000000028;True;Bed011.segment.40;[[0.74191165]]
0;Bed011.segment.41;121.971;122.771;122.2;123.19;['0.92400', '0.31232'];['42.9486694063', '45.6242514694'];-0.570999999999998;True;Bed011.segment.41;[[0.6185369]]
0;Bed011.segment.43;122.2;123.19;122.26;122.51;['1.05695', '0.60232', '0.90220'];['90.2858289922', '82.32078834', '64.1741313602'];-0.9299999999999926;True;Bed011.segment.43;[[0.62435246]]
