Unnamed: 0;segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;id;similarity
0;Bed005.segment.1;10.777;12.227;10.8;11.525;['0.75852', '1.19199', '1.27743', '1.26945', '1.16123', '1.09395', '0.96612', '0.90591'];['49.8040470612', '12.5608408163', '4.3554915', '1.85083109375', '8.13548573469', '5.60786923967', '25.7642391985', '31.0845149961'];-1.4269999999999996;True;Bed005.segment.1;[[0.6051843]]
0;Bed005.segment.5;14.148;14.858;16.261;17.266;[];[];1.4029999999999987;True;Bed005.segment.5;[[0.8753678]]
0;Bed005.segment.7;17.56;18.25;18.727;24.014;['0.84536'];['61.2660615046'];0.4770000000000003;False;Bed005.segment.7;[[0.37684482]]
0;Bed005.segment.10;18.727;24.014;19.796;21.47;[];[];-4.218;True;Bed005.segment.10;[[0.85447586]]
0;Bed005.segment.13;24.304;29.91;24.69;25.48;[];[];-5.219999999999999;True;Bed005.segment.13;[[0.88304675]]
0;Bed005.segment.15;30.16;37.94;38.37;43.188;[];[];0.4299999999999997;False;Bed005.segment.15;[[0.86350316]]
0;Bed005.segment.16;38.37;43.188;40.761;42.529;[];[];-2.427;True;Bed005.segment.16;[[0.8903233]]
0;Bed005.segment.19;43.479;48.527;47.359;90.459;[];[];-1.1679999999999993;True;Bed005.segment.19;[[0.9224984]]
0;Bed005.segment.21;49.1;56.605;54.03;54.072;[];[];-2.574999999999996;True;Bed005.segment.21;[[0.78043866]]
0;Bed005.segment.24;56.882;64.001;64.426;69.28;[];[];0.4249999999999971;False;Bed005.segment.24;[[0.8106524]]
0;Bed005.segment.25;64.426;69.28;70.089;72.059;[];[];0.8089999999999975;True;Bed005.segment.25;[[0.32008523]]
0;Bed005.segment.26;70.089;72.059;80.968;83.748;['1.44947', '1.48179', '1.04719', '0.99860', '0.75544', '0.15179', '0.56502', '0.40147', '0.71207', '1.23489', '0.65973'];['6.69225673554', '9.90341714793', '51.3728314132', '43.4058104379', '54.7271236686', '25.0160148437', '53.2125046', '45.37158504', '56.2577465', '0.815728979592', '54.3653322187'];8.909000000000006;True;Bed005.segment.26;[[0.6652579]]
0;Bed005.segment.27;80.968;83.748;83.685;84.695;['1.41088', '1.07715', '0.84923', '1.28294', '1.17702', '1.10600', '1.08865', '0.99050', '0.96759', '1.39165', '0.55198'];['26.46953307', '3.31425481481', '40.2853379504', '2.72891176', '5.731726875', '0.45614076', '1.10082439', '17.22852485', '21.5588633564', '28.4663800972', '40.0038081944'];-0.0630000000000023;True;Bed005.segment.27;[[0.6279314]]
0;Bed005.segment.28;83.685;84.695;85.876;91.455;['0.66312'];['45.9841205833'];1.1810000000000116;False;Bed005.segment.28;[[0.51883996]]
0;Bed005.segment.29;85.876;91.455;91.759;98.578;[];[];0.304000000000002;False;Bed005.segment.29;[[0.79346335]]
0;Bed005.segment.30;91.759;98.578;92.492;98.138;[];[];-6.085999999999999;True;Bed005.segment.30;[[0.91921556]]
0;Bed005.segment.33;98.874;104.353;103.41;105.678;[];[];-0.9429999999999978;True;Bed005.segment.33;[[0.74771047]]
0;Bed005.segment.35;104.86;109.461;109.937;115.731;[];[];0.4759999999999991;False;Bed005.segment.35;[[0.9516945]]
0;Bed005.segment.36;109.937;115.731;114.187;145.172;[];[];-1.543999999999997;True;Bed005.segment.36;[[0.8241091]]
0;Bed005.segment.38;116.15;123.998;120.77;121.83;[];[];-3.2280000000000086;True;Bed005.segment.38;[[0.87441075]]
0;Bed005.segment.41;124.32;130.932;126.31;129.767;[];[];-4.621999999999986;True;Bed005.segment.41;[[0.92213273]]
0;Bed005.segment.43;131.296;137.56;140.12;141.37;[];[];2.5600000000000023;True;Bed005.segment.43;[[0.45285398]]
0;Bed005.segment.45;140.12;141.37;142.23;146.46;['0.56585', '1.58574', '1.17134', '0.13871', '1.19049'];['60.9030595102', '6.6214402', '67.0691492189', '23.3489973542', '70.5559809584'];0.8599999999999852;True;Bed005.segment.45;[[0.96003515]]
0;Bed005.segment.46;142.23;146.46;144.46;145.57;[];[];-2.0;True;Bed005.segment.46;[[0.4439577]]
0;Bed005.segment.48;144.51;153.3;145.11;145.93;[];[];-8.189999999999998;True;Bed005.segment.48;[[0.45241752]]
