;segID;boundary
0;Bsr001.segment.1;0.0
1;Bsr001.segment.3;0.0
2;Bsr001.segment.4;0.0
3;Bsr001.segment.5;0.0
4;Bsr001.segment.11;0.0
5;Bsr001.segment.14;0.0
6;Bsr001.segment.18;0.0
7;Bsr001.segment.20;0.0
8;Bsr001.segment.21;0.0
9;Bsr001.segment.22;0.0
10;Bsr001.segment.24;0.0
11;Bsr001.segment.25;0.0
12;Bsr001.segment.26;0.0
13;Bsr001.segment.29;0.0
14;Bsr001.segment.30;0.0
15;Bsr001.segment.31;0.0
16;Bsr001.segment.32;0.0
17;Bsr001.segment.38;0.0
18;Bsr001.segment.39;0.0
19;Bsr001.segment.41;0.0
20;Bsr001.segment.40;0.0
21;Bsr001.segment.42;0.0
22;Bsr001.segment.43;0.0
23;Bsr001.segment.47;0.0
24;Bsr001.segment.51;0.0
25;Bsr001.segment.52;0.0
26;Bsr001.segment.53;0.0
27;Bsr001.segment.54;0.0
28;Bsr001.segment.59;0.0
29;Bsr001.segment.61;0.0
30;Bsr001.segment.63;0.0
31;Bsr001.segment.64;0.0
32;Bsr001.segment.66;0.0
33;Bsr001.segment.68;0.0
34;Bsr001.segment.72;0.0
35;Bsr001.segment.75;0.0
36;Bsr001.segment.74;0.0
37;Bsr001.segment.76;0.0
38;Bsr001.segment.77;0.0
39;Bsr001.segment.78;0.0
40;Bsr001.segment.79;0.0
41;Bsr001.segment.80;0.0
42;Bsr001.segment.82;0.0
43;Bsr001.segment.83;0.0
44;Bsr001.segment.85;0.0
45;Bsr001.segment.86;0.0
46;Bsr001.segment.87;0.0
47;Bsr001.segment.88;0.0
48;Bsr001.segment.91;0.0
49;Bsr001.segment.92;0.0
50;Bsr001.segment.94;0.0
51;Bsr001.segment.95;0.0
52;Bsr001.segment.96;0.0
53;Bsr001.segment.97;0.0
54;Bsr001.segment.98;0.0
55;Bsr001.segment.99;0.0
56;Bsr001.segment.100;0.0
57;Bsr001.segment.101;0.0
58;Bsr001.segment.102;0.0
59;Bsr001.segment.103;0.0
60;Bsr001.segment.104;0.0
61;Bsr001.segment.105;0.0
62;Bsr001.segment.107;0.0
63;Bsr001.segment.108;0.0
64;Bsr001.segment.109;0.0
65;Bsr001.segment.111;0.0
66;Bsr001.segment.110;0.0
67;Bsr001.segment.113;0.0
68;Bsr001.segment.116;0.0
69;Bsr001.segment.117;0.0
70;Bsr001.segment.119;0.0
71;Bsr001.segment.121;0.0
72;Bsr001.segment.122;0.0
73;Bsr001.segment.126;0.0
74;Bsr001.segment.127;0.0
75;Bsr001.segment.128;0.0
76;Bsr001.segment.133;0.0
77;Bsr001.segment.135;0.0
78;Bsr001.segment.136;0.0
79;Bsr001.segment.137;0.0
80;Bsr001.segment.138;0.0
81;Bsr001.segment.139;0.0
82;Bsr001.segment.145;0.0
83;Bsr001.segment.146;0.0
84;Bsr001.segment.147;0.0
85;Bsr001.segment.150;0.0
86;Bsr001.segment.152;0.0
87;Bsr001.segment.155;0.0
88;Bsr001.segment.153;0.0
89;Bsr001.segment.156;0.0
90;Bsr001.segment.159;0.0
91;Bsr001.segment.158;0.0
92;Bsr001.segment.160;0.0
93;Bsr001.segment.161;0.0
94;Bsr001.segment.162;0.0
95;Bsr001.segment.164;0.0
96;Bsr001.segment.165;0.0
97;Bsr001.segment.166;0.0
98;Bsr001.segment.167;0.0
99;Bsr001.segment.169;0.0
100;Bsr001.segment.168;0.0
101;Bsr001.segment.170;0.0
102;Bsr001.segment.171;0.0
103;Bsr001.segment.173;0.0
104;Bsr001.segment.174;0.0
105;Bsr001.segment.175;0.0
106;Bsr001.segment.177;0.0
107;Bsr001.segment.178;0.0
108;Bsr001.segment.179;0.0
109;Bsr001.segment.185;0.0
110;Bsr001.segment.186;0.0
111;Bsr001.segment.187;0.0
112;Bsr001.segment.194;0.0
113;Bsr001.segment.195;0.0
114;Bsr001.segment.197;0.0
115;Bsr001.segment.199;0.0
116;Bsr001.segment.200;0.0
117;Bsr001.segment.201;0.0
118;Bsr001.segment.203;0.0
119;Bsr001.segment.204;0.0
120;Bsr001.segment.205;0.0
121;Bsr001.segment.207;0.0
122;Bsr001.segment.208;0.0
123;Bsr001.segment.210;0.0
124;Bsr001.segment.211;0.0
125;Bsr001.segment.213;0.0
126;Bsr001.segment.212;0.0
127;Bsr001.segment.216;0.0
128;Bsr001.segment.218;0.0
129;Bsr001.segment.219;0.0
130;Bsr001.segment.221;0.0
131;Bsr001.segment.223;0.0
132;Bsr001.segment.224;0.0
133;Bsr001.segment.225;0.0
134;Bsr001.segment.228;0.0
135;Bsr001.segment.229;0.0
136;Bsr001.segment.231;0.0
137;Bsr001.segment.232;0.0
138;Bsr001.segment.233;0.0
139;Bsr001.segment.234;0.0
140;Bsr001.segment.235;0.0
141;Bsr001.segment.236;0.0
142;Bsr001.segment.237;0.0
143;Bsr001.segment.239;0.0
144;Bsr001.segment.241;0.0
145;Bsr001.segment.242;0.0
146;Bsr001.segment.243;0.0
147;Bsr001.segment.244;0.0
148;Bsr001.segment.248;0.0
149;Bsr001.segment.250;0.0
150;Bsr001.segment.253;0.0
151;Bsr001.segment.255;0.0
152;Bsr001.segment.256;0.0
153;Bsr001.segment.257;0.0
154;Bsr001.segment.264;1.0
155;Bsr001.segment.265;0.0
156;Bsr001.segment.266;0.0
157;Bsr001.segment.267;0.0
158;Bsr001.segment.278;0.0
159;Bsr001.segment.279;0.0
160;Bsr001.segment.283;0.0
161;Bsr001.segment.284;0.0
162;Bsr001.segment.285;0.0
163;Bsr001.segment.287;0.0
164;Bsr001.segment.290;0.0
165;Bsr001.segment.289;0.0
166;Bsr001.segment.291;0.0
167;Bsr001.segment.293;0.0
168;Bsr001.segment.294;0.0
169;Bsr001.segment.295;0.0
170;Bsr001.segment.296;0.0
171;Bsr001.segment.298;0.0
172;Bsr001.segment.297;0.0
173;Bsr001.segment.300;0.0
174;Bsr001.segment.301;0.0
175;Bsr001.segment.302;0.0
176;Bsr001.segment.304;0.0
177;Bsr001.segment.305;0.0
178;Bsr001.segment.308;0.0
179;Bsr001.segment.309;0.0
180;Bsr001.segment.311;0.0
181;Bsr001.segment.313;0.0
182;Bsr001.segment.314;0.0
183;Bsr001.segment.317;0.0
184;Bsr001.segment.319;0.0
185;Bsr001.segment.320;0.0
186;Bsr001.segment.321;0.0
187;Bsr001.segment.322;0.0
188;Bsr001.segment.323;0.0
189;Bsr001.segment.324;0.0
190;Bsr001.segment.325;0.0
191;Bsr001.segment.326;0.0
192;Bsr001.segment.327;0.0
193;Bsr001.segment.328;0.0
194;Bsr001.segment.329;0.0
195;Bsr001.segment.331;0.0
196;Bsr001.segment.330;0.0
197;Bsr001.segment.332;0.0
198;Bsr001.segment.333;0.0
199;Bsr001.segment.334;0.0
200;Bsr001.segment.335;0.0
201;Bsr001.segment.337;0.0
202;Bsr001.segment.340;0.0
203;Bsr001.segment.343;0.0
204;Bsr001.segment.344;0.0
205;Bsr001.segment.345;0.0
206;Bsr001.segment.346;0.0
207;Bsr001.segment.347;0.0
208;Bsr001.segment.351;0.0
209;Bsr001.segment.352;0.0
210;Bsr001.segment.355;0.0
211;Bsr001.segment.356;0.0
212;Bsr001.segment.359;0.0
213;Bsr001.segment.358;0.0
214;Bsr001.segment.360;0.0
215;Bsr001.segment.361;0.0
216;Bsr001.segment.362;0.0
217;Bsr001.segment.364;0.0
218;Bsr001.segment.365;0.0
219;Bsr001.segment.366;0.0
220;Bsr001.segment.367;0.0
221;Bsr001.segment.368;0.0
222;Bsr001.segment.371;0.0
223;Bsr001.segment.372;0.0
224;Bsr001.segment.374;0.0
225;Bsr001.segment.375;0.0
226;Bsr001.segment.376;0.0
227;Bsr001.segment.379;0.0
228;Bsr001.segment.380;0.0
229;Bsr001.segment.381;0.0
230;Bsr001.segment.382;0.0
231;Bsr001.segment.384;0.0
232;Bsr001.segment.385;0.0
233;Bsr001.segment.386;0.0
234;Bsr001.segment.388;0.0
235;Bsr001.segment.389;0.0
236;Bsr001.segment.392;0.0
237;Bsr001.segment.393;0.0
238;Bsr001.segment.395;0.0
239;Bsr001.segment.396;0.0
240;Bsr001.segment.397;0.0
241;Bsr001.segment.399;0.0
242;Bsr001.segment.398;0.0
243;Bsr001.segment.401;0.0
244;Bsr001.segment.405;0.0
245;Bsr001.segment.406;0.0
246;Bsr001.segment.408;0.0
247;Bsr001.segment.410;0.0
248;Bsr001.segment.411;0.0
249;Bsr001.segment.412;0.0
250;Bsr001.segment.413;0.0
251;Bsr001.segment.414;0.0
252;Bsr001.segment.415;0.0
253;Bsr001.segment.416;0.0
254;Bsr001.segment.417;0.0
255;Bsr001.segment.418;0.0
256;Bsr001.segment.419;0.0
257;Bsr001.segment.420;0.0
258;Bsr001.segment.421;0.0
259;Bsr001.segment.422;0.0
260;Bsr001.segment.424;0.0
261;Bsr001.segment.425;0.0
262;Bsr001.segment.427;0.0
263;Bsr001.segment.426;0.0
264;Bsr001.segment.428;0.0
265;Bsr001.segment.429;0.0
266;Bsr001.segment.431;0.0
267;Bsr001.segment.433;0.0
268;Bsr001.segment.434;0.0
269;Bsr001.segment.435;0.0
270;Bsr001.segment.436;0.0
271;Bsr001.segment.432;0.0
272;Bsr001.segment.437;0.0
273;Bsr001.segment.438;0.0
274;Bsr001.segment.439;0.0
275;Bsr001.segment.440;0.0
276;Bsr001.segment.441;0.0
277;Bsr001.segment.442;0.0
278;Bsr001.segment.443;0.0
279;Bsr001.segment.444;0.0
280;Bsr001.segment.445;0.0
281;Bsr001.segment.447;0.0
282;Bsr001.segment.446;0.0
283;Bsr001.segment.449;0.0
284;Bsr001.segment.450;0.0
285;Bsr001.segment.451;0.0
286;Bsr001.segment.452;0.0
287;Bsr001.segment.453;0.0
288;Bsr001.segment.454;0.0
289;Bsr001.segment.455;0.0
290;Bsr001.segment.456;0.0
291;Bsr001.segment.457;0.0
292;Bsr001.segment.458;0.0
293;Bsr001.segment.459;0.0
294;Bsr001.segment.460;0.0
295;Bsr001.segment.461;0.0
296;Bsr001.segment.462;0.0
297;Bsr001.segment.463;0.0
298;Bsr001.segment.464;0.0
299;Bsr001.segment.465;0.0
300;Bsr001.segment.466;0.0
301;Bsr001.segment.467;0.0
302;Bsr001.segment.470;0.0
303;Bsr001.segment.471;0.0
304;Bsr001.segment.473;0.0
305;Bsr001.segment.474;0.0
306;Bsr001.segment.475;0.0
307;Bsr001.segment.476;0.0
308;Bsr001.segment.478;0.0
309;Bsr001.segment.479;0.0
310;Bsr001.segment.480;0.0
311;Bsr001.segment.482;0.0
312;Bsr001.segment.484;0.0
313;Bsr001.segment.485;0.0
314;Bsr001.segment.486;0.0
315;Bsr001.segment.487;0.0
316;Bsr001.segment.489;0.0
317;Bsr001.segment.488;0.0
318;Bsr001.segment.490;0.0
319;Bsr001.segment.491;0.0
320;Bsr001.segment.492;0.0
321;Bsr001.segment.493;0.0
322;Bsr001.segment.495;0.0
323;Bsr001.segment.497;0.0
324;Bsr001.segment.498;0.0
325;Bsr001.segment.499;0.0
326;Bsr001.segment.500;0.0
327;Bsr001.segment.501;0.0
328;Bsr001.segment.502;0.0
329;Bsr001.segment.503;0.0
330;Bsr001.segment.504;0.0
331;Bsr001.segment.507;0.0
332;Bsr001.segment.505;0.0
333;Bsr001.segment.506;0.0
334;Bsr001.segment.508;0.0
335;Bsr001.segment.509;0.0
336;Bsr001.segment.510;0.0
337;Bsr001.segment.512;0.0
338;Bsr001.segment.513;0.0
339;Bsr001.segment.516;0.0
340;Bsr001.segment.517;0.0
341;Bsr001.segment.518;0.0
342;Bsr001.segment.520;0.0
343;Bsr001.segment.521;0.0
344;Bsr001.segment.522;0.0
345;Bsr001.segment.524;0.0
346;Bsr001.segment.523;0.0
347;Bsr001.segment.529;0.0
348;Bsr001.segment.531;0.0
349;Bsr001.segment.533;0.0
350;Bsr001.segment.534;0.0
351;Bsr001.segment.535;0.0
352;Bsr001.segment.537;0.0
353;Bsr001.segment.539;0.0
354;Bsr001.segment.541;0.0
355;Bsr001.segment.542;0.0
356;Bsr001.segment.543;0.0
357;Bsr001.segment.544;0.0
358;Bsr001.segment.545;0.0
359;Bsr001.segment.546;0.0
360;Bsr001.segment.547;0.0
361;Bsr001.segment.548;0.0
362;Bsr001.segment.549;0.0
363;Bsr001.segment.550;0.0
364;Bsr001.segment.551;0.0
365;Bsr001.segment.552;0.0
366;Bsr001.segment.553;0.0
367;Bsr001.segment.554;0.0
368;Bsr001.segment.555;0.0
369;Bsr001.segment.556;0.0
370;Bsr001.segment.557;0.0
371;Bsr001.segment.558;0.0
372;Bsr001.segment.559;0.0
373;Bsr001.segment.560;0.0
374;Bsr001.segment.562;0.0
375;Bsr001.segment.563;0.0
376;Bsr001.segment.564;0.0
377;Bsr001.segment.566;0.0
378;Bsr001.segment.567;0.0
379;Bsr001.segment.568;0.0
380;Bsr001.segment.569;0.0
381;Bsr001.segment.570;0.0
382;Bsr001.segment.571;0.0
383;Bsr001.segment.573;0.0
384;Bsr001.segment.575;0.0
385;Bsr001.segment.574;0.0
386;Bsr001.segment.576;0.0
387;Bsr001.segment.577;0.0
388;Bsr001.segment.579;0.0
389;Bsr001.segment.580;0.0
390;Bsr001.segment.582;0.0
391;Bsr001.segment.584;0.0
392;Bsr001.segment.589;0.0
393;Bsr001.segment.591;0.0
394;Bsr001.segment.592;0.0
395;Bsr001.segment.593;0.0
396;Bsr001.segment.594;0.0
397;Bsr001.segment.595;0.0
398;Bsr001.segment.602;0.0
399;Bsr001.segment.604;0.0
400;Bsr001.segment.608;0.0
401;Bsr001.segment.607;0.0
402;Bsr001.segment.610;0.0
403;Bsr001.segment.612;0.0
404;Bsr001.segment.613;0.0
405;Bsr001.segment.614;0.0
406;Bsr001.segment.615;0.0
407;Bsr001.segment.616;0.0
408;Bsr001.segment.617;0.0
409;Bsr001.segment.618;0.0
410;Bsr001.segment.620;0.0
411;Bsr001.segment.621;0.0
412;Bsr001.segment.622;0.0
413;Bsr001.segment.624;0.0
414;Bsr001.segment.623;0.0
