;segID;boundary
0;Bed013.segment.2;0.0
1;Bed013.segment.3;0.0
2;Bed013.segment.6;0.0
3;Bed013.segment.9;0.0
4;Bed013.segment.12;0.0
5;Bed013.segment.15;0.0
6;Bed013.segment.16;0.0
7;Bed013.segment.21;0.0
8;Bed013.segment.24;0.0
9;Bed013.segment.25;0.0
10;Bed013.segment.27;0.0
11;Bed013.segment.28;0.0
12;Bed013.segment.29;0.0
13;Bed013.segment.31;0.0
14;Bed013.segment.32;0.0
15;Bed013.segment.33;0.0
16;Bed013.segment.34;0.0
17;Bed013.segment.35;0.0
18;Bed013.segment.36;0.0
19;Bed013.segment.38;0.0
20;Bed013.segment.39;0.0
21;Bed013.segment.40;0.0
22;Bed013.segment.41;0.0
23;Bed013.segment.42;0.0
24;Bed013.segment.43;0.0
25;Bed013.segment.45;0.0
26;Bed013.segment.46;0.0
27;Bed013.segment.47;0.0
28;Bed013.segment.49;0.0
29;Bed013.segment.50;0.0
30;Bed013.segment.51;0.0
31;Bed013.segment.52;0.0
32;Bed013.segment.53;0.0
33;Bed013.segment.54;0.0
34;Bed013.segment.55;0.0
35;Bed013.segment.56;0.0
36;Bed013.segment.57;0.0
37;Bed013.segment.58;0.0
38;Bed013.segment.60;1.0
39;Bed013.segment.62;0.0
40;Bed013.segment.61;0.0
41;Bed013.segment.66;0.0
42;Bed013.segment.67;0.0
43;Bed013.segment.72;0.0
44;Bed013.segment.73;0.0
45;Bed013.segment.75;0.0
46;Bed013.segment.76;0.0
47;Bed013.segment.77;0.0
48;Bed013.segment.78;0.0
49;Bed013.segment.79;0.0
50;Bed013.segment.82;0.0
51;Bed013.segment.83;0.0
52;Bed013.segment.84;0.0
53;Bed013.segment.86;0.0
54;Bed013.segment.87;0.0
55;Bed013.segment.88;0.0
56;Bed013.segment.89;0.0
57;Bed013.segment.90;0.0
58;Bed013.segment.91;0.0
59;Bed013.segment.92;0.0
60;Bed013.segment.93;0.0
61;Bed013.segment.94;0.0
62;Bed013.segment.96;0.0
63;Bed013.segment.98;0.0
64;Bed013.segment.100;0.0
65;Bed013.segment.101;0.0
66;Bed013.segment.102;0.0
67;Bed013.segment.103;0.0
68;Bed013.segment.104;0.0
69;Bed013.segment.105;0.0
70;Bed013.segment.107;0.0
71;Bed013.segment.109;1.0
72;Bed013.segment.110;0.0
73;Bed013.segment.111;0.0
74;Bed013.segment.113;0.0
75;Bed013.segment.114;0.0
76;Bed013.segment.115;0.0
77;Bed013.segment.116;0.0
78;Bed013.segment.117;0.0
79;Bed013.segment.118;0.0
80;Bed013.segment.119;0.0
81;Bed013.segment.120;0.0
82;Bed013.segment.121;0.0
83;Bed013.segment.122;0.0
84;Bed013.segment.123;0.0
85;Bed013.segment.124;0.0
86;Bed013.segment.125;0.0
87;Bed013.segment.126;0.0
88;Bed013.segment.127;0.0
89;Bed013.segment.128;0.0
90;Bed013.segment.129;0.0
91;Bed013.segment.130;0.0
92;Bed013.segment.131;0.0
93;Bed013.segment.132;0.0
94;Bed013.segment.133;0.0
95;Bed013.segment.134;0.0
96;Bed013.segment.135;0.0
97;Bed013.segment.136;0.0
98;Bed013.segment.137;0.0
99;Bed013.segment.138;0.0
100;Bed013.segment.139;0.0
101;Bed013.segment.140;0.0
102;Bed013.segment.141;0.0
103;Bed013.segment.142;0.0
104;Bed013.segment.143;0.0
105;Bed013.segment.144;0.0
106;Bed013.segment.145;0.0
107;Bed013.segment.146;0.0
108;Bed013.segment.147;0.0
109;Bed013.segment.148;0.0
110;Bed013.segment.150;0.0
111;Bed013.segment.152;0.0
112;Bed013.segment.153;0.0
113;Bed013.segment.154;0.0
114;Bed013.segment.155;0.0
115;Bed013.segment.158;0.0
116;Bed013.segment.160;0.0
117;Bed013.segment.161;0.0
118;Bed013.segment.162;0.0
119;Bed013.segment.163;0.0
120;Bed013.segment.164;0.0
121;Bed013.segment.165;0.0
122;Bed013.segment.166;0.0
123;Bed013.segment.167;0.0
124;Bed013.segment.168;0.0
125;Bed013.segment.169;0.0
126;Bed013.segment.171;0.0
127;Bed013.segment.170;0.0
128;Bed013.segment.172;0.0
129;Bed013.segment.173;0.0
130;Bed013.segment.174;0.0
131;Bed013.segment.175;0.0
132;Bed013.segment.176;0.0
133;Bed013.segment.177;0.0
134;Bed013.segment.178;0.0
135;Bed013.segment.179;0.0
136;Bed013.segment.180;0.0
137;Bed013.segment.181;0.0
138;Bed013.segment.182;0.0
139;Bed013.segment.183;0.0
140;Bed013.segment.184;0.0
141;Bed013.segment.186;0.0
142;Bed013.segment.187;0.0
143;Bed013.segment.188;0.0
144;Bed013.segment.189;0.0
145;Bed013.segment.192;0.0
146;Bed013.segment.193;0.0
147;Bed013.segment.194;0.0
148;Bed013.segment.195;0.0
149;Bed013.segment.196;0.0
150;Bed013.segment.199;0.0
151;Bed013.segment.200;0.0
152;Bed013.segment.201;0.0
153;Bed013.segment.202;0.0
154;Bed013.segment.203;0.0
155;Bed013.segment.204;0.0
156;Bed013.segment.205;0.0
157;Bed013.segment.206;0.0
158;Bed013.segment.207;0.0
