;segID;boundary
0;Bro017.segment.1;0.0
1;Bro017.segment.2;0.0
2;Bro017.segment.4;0.0
3;Bro017.segment.5;0.0
4;Bro017.segment.6;0.0
5;Bro017.segment.8;0.0
6;Bro017.segment.12;0.0
7;Bro017.segment.13;0.0
8;Bro017.segment.14;0.0
9;Bro017.segment.16;0.0
10;Bro017.segment.17;0.0
11;Bro017.segment.18;1.0
12;Bro017.segment.19;0.0
13;Bro017.segment.20;0.0
14;Bro017.segment.21;0.0
15;Bro017.segment.22;0.0
16;Bro017.segment.23;0.0
17;Bro017.segment.24;0.0
18;Bro017.segment.26;0.0
19;Bro017.segment.28;0.0
20;Bro017.segment.29;0.0
21;Bro017.segment.30;0.0
22;Bro017.segment.31;0.0
23;Bro017.segment.32;0.0
24;Bro017.segment.33;0.0
25;Bro017.segment.34;0.0
26;Bro017.segment.35;0.0
27;Bro017.segment.36;0.0
28;Bro017.segment.37;0.0
29;Bro017.segment.38;0.0
30;Bro017.segment.40;0.0
31;Bro017.segment.41;0.0
32;Bro017.segment.42;0.0
33;Bro017.segment.44;0.0
34;Bro017.segment.45;0.0
35;Bro017.segment.46;0.0
36;Bro017.segment.47;0.0
37;Bro017.segment.48;0.0
38;Bro017.segment.49;0.0
39;Bro017.segment.50;0.0
40;Bro017.segment.51;0.0
41;Bro017.segment.52;0.0
42;Bro017.segment.53;0.0
43;Bro017.segment.54;0.0
44;Bro017.segment.57;0.0
45;Bro017.segment.58;0.0
46;Bro017.segment.59;0.0
47;Bro017.segment.60;0.0
48;Bro017.segment.61;0.0
49;Bro017.segment.62;0.0
50;Bro017.segment.63;0.0
51;Bro017.segment.64;0.0
52;Bro017.segment.65;0.0
53;Bro017.segment.66;0.0
54;Bro017.segment.67;0.0
55;Bro017.segment.68;0.0
56;Bro017.segment.69;0.0
57;Bro017.segment.70;0.0
58;Bro017.segment.71;0.0
59;Bro017.segment.72;0.0
60;Bro017.segment.73;0.0
61;Bro017.segment.74;0.0
62;Bro017.segment.75;0.0
63;Bro017.segment.76;0.0
64;Bro017.segment.77;0.0
65;Bro017.segment.78;0.0
66;Bro017.segment.79;0.0
67;Bro017.segment.80;0.0
68;Bro017.segment.81;0.0
69;Bro017.segment.82;0.0
70;Bro017.segment.83;0.0
71;Bro017.segment.84;0.0
72;Bro017.segment.85;0.0
73;Bro017.segment.86;0.0
74;Bro017.segment.87;0.0
75;Bro017.segment.88;0.0
76;Bro017.segment.91;0.0
77;Bro017.segment.92;0.0
78;Bro017.segment.93;0.0
79;Bro017.segment.94;0.0
80;Bro017.segment.95;0.0
81;Bro017.segment.96;0.0
82;Bro017.segment.97;0.0
83;Bro017.segment.98;0.0
84;Bro017.segment.99;0.0
85;Bro017.segment.100;0.0
86;Bro017.segment.101;0.0
87;Bro017.segment.102;0.0
88;Bro017.segment.103;0.0
89;Bro017.segment.104;0.0
90;Bro017.segment.105;0.0
91;Bro017.segment.107;0.0
92;Bro017.segment.108;0.0
93;Bro017.segment.111;0.0
94;Bro017.segment.112;0.0
95;Bro017.segment.113;0.0
96;Bro017.segment.114;0.0
97;Bro017.segment.115;0.0
98;Bro017.segment.116;0.0
99;Bro017.segment.117;0.0
100;Bro017.segment.118;0.0
101;Bro017.segment.119;0.0
102;Bro017.segment.120;0.0
103;Bro017.segment.122;0.0
104;Bro017.segment.123;0.0
105;Bro017.segment.124;0.0
106;Bro017.segment.125;0.0
107;Bro017.segment.126;0.0
108;Bro017.segment.127;0.0
109;Bro017.segment.128;0.0
110;Bro017.segment.129;0.0
111;Bro017.segment.130;0.0
112;Bro017.segment.131;0.0
113;Bro017.segment.132;0.0
114;Bro017.segment.133;0.0
115;Bro017.segment.134;0.0
116;Bro017.segment.135;0.0
117;Bro017.segment.136;0.0
118;Bro017.segment.139;0.0
119;Bro017.segment.141;0.0
120;Bro017.segment.142;0.0
121;Bro017.segment.143;0.0
122;Bro017.segment.144;0.0
123;Bro017.segment.145;0.0
124;Bro017.segment.146;0.0
125;Bro017.segment.147;0.0
126;Bro017.segment.148;0.0
127;Bro017.segment.149;1.0
128;Bro017.segment.150;0.0
129;Bro017.segment.151;0.0
130;Bro017.segment.152;0.0
131;Bro017.segment.153;0.0
132;Bro017.segment.154;0.0
133;Bro017.segment.155;0.0
134;Bro017.segment.156;0.0
135;Bro017.segment.157;0.0
136;Bro017.segment.158;0.0
137;Bro017.segment.159;0.0
138;Bro017.segment.160;0.0
139;Bro017.segment.161;0.0
140;Bro017.segment.162;0.0
141;Bro017.segment.163;0.0
142;Bro017.segment.164;0.0
143;Bro017.segment.165;0.0
144;Bro017.segment.166;0.0
145;Bro017.segment.167;0.0
146;Bro017.segment.168;0.0
147;Bro017.segment.170;0.0
148;Bro017.segment.171;0.0
149;Bro017.segment.172;0.0
150;Bro017.segment.173;0.0
151;Bro017.segment.174;0.0
152;Bro017.segment.175;0.0
153;Bro017.segment.176;0.0
154;Bro017.segment.177;0.0
155;Bro017.segment.178;0.0
156;Bro017.segment.182;0.0
157;Bro017.segment.183;0.0
158;Bro017.segment.186;0.0
159;Bro017.segment.187;0.0
160;Bro017.segment.188;0.0
161;Bro017.segment.189;0.0
162;Bro017.segment.190;0.0
163;Bro017.segment.192;0.0
164;Bro017.segment.193;0.0
165;Bro017.segment.194;0.0
166;Bro017.segment.195;0.0
167;Bro017.segment.196;0.0
168;Bro017.segment.198;0.0
169;Bro017.segment.199;0.0
170;Bro017.segment.200;0.0
171;Bro017.segment.201;0.0
172;Bro017.segment.202;0.0
173;Bro017.segment.203;0.0
174;Bro017.segment.204;0.0
175;Bro017.segment.205;0.0
176;Bro017.segment.206;0.0
177;Bro017.segment.207;0.0
178;Bro017.segment.209;0.0
179;Bro017.segment.210;0.0
180;Bro017.segment.211;0.0
181;Bro017.segment.212;0.0
182;Bro017.segment.213;0.0
183;Bro017.segment.214;0.0
184;Bro017.segment.215;0.0
185;Bro017.segment.216;0.0
186;Bro017.segment.217;0.0
187;Bro017.segment.218;0.0
188;Bro017.segment.219;0.0
189;Bro017.segment.220;0.0
190;Bro017.segment.221;0.0
191;Bro017.segment.222;0.0
192;Bro017.segment.223;0.0
193;Bro017.segment.224;0.0
194;Bro017.segment.225;0.0
195;Bro017.segment.226;0.0
196;Bro017.segment.227;0.0
197;Bro017.segment.228;0.0
198;Bro017.segment.229;0.0
199;Bro017.segment.230;0.0
200;Bro017.segment.231;0.0
201;Bro017.segment.232;0.0
202;Bro017.segment.233;0.0
203;Bro017.segment.234;0.0
204;Bro017.segment.235;0.0
205;Bro017.segment.236;0.0
206;Bro017.segment.237;0.0
207;Bro017.segment.238;0.0
208;Bro017.segment.239;0.0
209;Bro017.segment.240;0.0
210;Bro017.segment.241;0.0
211;Bro017.segment.242;0.0
212;Bro017.segment.243;0.0
213;Bro017.segment.245;0.0
214;Bro017.segment.246;0.0
215;Bro017.segment.247;0.0
216;Bro017.segment.248;0.0
217;Bro017.segment.249;0.0
218;Bro017.segment.250;0.0
219;Bro017.segment.251;0.0
220;Bro017.segment.252;0.0
221;Bro017.segment.253;0.0
222;Bro017.segment.254;0.0
223;Bro017.segment.255;0.0
224;Bro017.segment.256;0.0
225;Bro017.segment.257;0.0
226;Bro017.segment.258;0.0
227;Bro017.segment.259;0.0
228;Bro017.segment.260;0.0
229;Bro017.segment.262;0.0
230;Bro017.segment.263;0.0
231;Bro017.segment.264;0.0
232;Bro017.segment.265;0.0
233;Bro017.segment.266;0.0
234;Bro017.segment.267;0.0
235;Bro017.segment.268;0.0
236;Bro017.segment.269;0.0
237;Bro017.segment.270;0.0
238;Bro017.segment.271;0.0
239;Bro017.segment.272;0.0
240;Bro017.segment.273;0.0
241;Bro017.segment.274;0.0
242;Bro017.segment.275;0.0
243;Bro017.segment.276;0.0
244;Bro017.segment.277;0.0
245;Bro017.segment.278;0.0
246;Bro017.segment.279;0.0
247;Bro017.segment.280;0.0
248;Bro017.segment.281;0.0
249;Bro017.segment.282;0.0
250;Bro017.segment.283;0.0
251;Bro017.segment.284;0.0
252;Bro017.segment.285;0.0
253;Bro017.segment.286;0.0
254;Bro017.segment.287;0.0
255;Bro017.segment.288;0.0
256;Bro017.segment.289;0.0
257;Bro017.segment.290;0.0
258;Bro017.segment.291;0.0
259;Bro017.segment.292;0.0
260;Bro017.segment.293;0.0
261;Bro017.segment.294;0.0
262;Bro017.segment.295;0.0
263;Bro017.segment.296;0.0
264;Bro017.segment.297;0.0
265;Bro017.segment.298;0.0
266;Bro017.segment.299;0.0
267;Bro017.segment.300;0.0
268;Bro017.segment.301;0.0
269;Bro017.segment.302;0.0
270;Bro017.segment.303;0.0
271;Bro017.segment.304;0.0
272;Bro017.segment.306;0.0
273;Bro017.segment.307;0.0
274;Bro017.segment.308;0.0
275;Bro017.segment.310;0.0
276;Bro017.segment.311;0.0
277;Bro017.segment.312;0.0
278;Bro017.segment.314;0.0
279;Bro017.segment.315;0.0
280;Bro017.segment.316;0.0
281;Bro017.segment.317;0.0
282;Bro017.segment.318;0.0
283;Bro017.segment.319;0.0
284;Bro017.segment.320;0.0
285;Bro017.segment.321;0.0
286;Bro017.segment.322;0.0
287;Bro017.segment.323;0.0
288;Bro017.segment.324;0.0
289;Bro017.segment.325;0.0
290;Bro017.segment.326;0.0
291;Bro017.segment.327;0.0
292;Bro017.segment.328;0.0
293;Bro017.segment.329;0.0
294;Bro017.segment.330;0.0
295;Bro017.segment.331;0.0
296;Bro017.segment.332;0.0
297;Bro017.segment.333;0.0
298;Bro017.segment.334;0.0
299;Bro017.segment.335;0.0
300;Bro017.segment.336;0.0
301;Bro017.segment.337;0.0
302;Bro017.segment.338;0.0
303;Bro017.segment.339;0.0
304;Bro017.segment.340;0.0
305;Bro017.segment.341;0.0
306;Bro017.segment.343;0.0
307;Bro017.segment.344;0.0
308;Bro017.segment.345;0.0
309;Bro017.segment.346;0.0
310;Bro017.segment.347;0.0
311;Bro017.segment.348;0.0
312;Bro017.segment.349;0.0
313;Bro017.segment.350;0.0
314;Bro017.segment.351;0.0
315;Bro017.segment.352;0.0
316;Bro017.segment.353;0.0
317;Bro017.segment.354;0.0
318;Bro017.segment.355;0.0
319;Bro017.segment.356;0.0
320;Bro017.segment.357;0.0
321;Bro017.segment.358;0.0
322;Bro017.segment.359;0.0
323;Bro017.segment.360;0.0
324;Bro017.segment.361;0.0
325;Bro017.segment.362;0.0
326;Bro017.segment.363;0.0
327;Bro017.segment.364;0.0
328;Bro017.segment.365;0.0
329;Bro017.segment.366;0.0
330;Bro017.segment.367;1.0
331;Bro017.segment.368;0.0
332;Bro017.segment.369;0.0
333;Bro017.segment.370;0.0
334;Bro017.segment.372;0.0
335;Bro017.segment.373;0.0
336;Bro017.segment.374;0.0
337;Bro017.segment.375;0.0
338;Bro017.segment.376;0.0
339;Bro017.segment.382;0.0
340;Bro017.segment.383;0.0
341;Bro017.segment.385;0.0
342;Bro017.segment.386;0.0
343;Bro017.segment.387;0.0
344;Bro017.segment.389;0.0
345;Bro017.segment.393;0.0
346;Bro017.segment.396;0.0
347;Bro017.segment.397;0.0
348;Bro017.segment.400;0.0
349;Bro017.segment.399;0.0
350;Bro017.segment.401;0.0
351;Bro017.segment.402;0.0
352;Bro017.segment.404;0.0
353;Bro017.segment.405;0.0
354;Bro017.segment.407;0.0
355;Bro017.segment.408;0.0
356;Bro017.segment.412;0.0
357;Bro017.segment.413;0.0
358;Bro017.segment.414;0.0
359;Bro017.segment.415;0.0
360;Bro017.segment.416;0.0
361;Bro017.segment.418;0.0
362;Bro017.segment.421;0.0
363;Bro017.segment.420;1.0
364;Bro017.segment.422;0.0
365;Bro017.segment.423;0.0
366;Bro017.segment.424;0.0
367;Bro017.segment.425;0.0
368;Bro017.segment.426;0.0
369;Bro017.segment.427;0.0
370;Bro017.segment.428;0.0
371;Bro017.segment.429;0.0
372;Bro017.segment.430;0.0
373;Bro017.segment.431;0.0
374;Bro017.segment.432;0.0
375;Bro017.segment.433;0.0
376;Bro017.segment.434;0.0
377;Bro017.segment.435;0.0
378;Bro017.segment.436;0.0
379;Bro017.segment.437;0.0
380;Bro017.segment.438;0.0
381;Bro017.segment.439;0.0
382;Bro017.segment.440;0.0
383;Bro017.segment.441;0.0
384;Bro017.segment.442;0.0
385;Bro017.segment.443;0.0
386;Bro017.segment.444;0.0
387;Bro017.segment.445;0.0
388;Bro017.segment.446;0.0
389;Bro017.segment.447;0.0
390;Bro017.segment.448;0.0
391;Bro017.segment.449;0.0
392;Bro017.segment.450;0.0
393;Bro017.segment.451;0.0
394;Bro017.segment.452;0.0
395;Bro017.segment.453;0.0
396;Bro017.segment.454;0.0
397;Bro017.segment.455;0.0
398;Bro017.segment.456;0.0
399;Bro017.segment.457;0.0
400;Bro017.segment.458;0.0
401;Bro017.segment.459;0.0
402;Bro017.segment.460;0.0
403;Bro017.segment.461;0.0
404;Bro017.segment.462;0.0
405;Bro017.segment.463;0.0
406;Bro017.segment.464;0.0
407;Bro017.segment.465;0.0
408;Bro017.segment.466;0.0
409;Bro017.segment.467;0.0
410;Bro017.segment.469;0.0
411;Bro017.segment.470;0.0
412;Bro017.segment.471;0.0
413;Bro017.segment.472;0.0
414;Bro017.segment.473;0.0
415;Bro017.segment.474;0.0
416;Bro017.segment.475;0.0
417;Bro017.segment.476;0.0
418;Bro017.segment.477;0.0
419;Bro017.segment.479;0.0
420;Bro017.segment.483;0.0
421;Bro017.segment.484;0.0
422;Bro017.segment.485;0.0
423;Bro017.segment.486;0.0
424;Bro017.segment.487;0.0
425;Bro017.segment.488;0.0
426;Bro017.segment.489;0.0
427;Bro017.segment.490;0.0
428;Bro017.segment.491;0.0
429;Bro017.segment.492;0.0
430;Bro017.segment.493;0.0
431;Bro017.segment.494;0.0
432;Bro017.segment.495;0.0
433;Bro017.segment.496;0.0
434;Bro017.segment.497;0.0
435;Bro017.segment.498;0.0
436;Bro017.segment.499;0.0
437;Bro017.segment.500;0.0
438;Bro017.segment.501;0.0
439;Bro017.segment.502;0.0
440;Bro017.segment.503;0.0
441;Bro017.segment.504;0.0
442;Bro017.segment.506;0.0
443;Bro017.segment.507;0.0
444;Bro017.segment.508;0.0
445;Bro017.segment.509;0.0
446;Bro017.segment.510;0.0
447;Bro017.segment.511;0.0
448;Bro017.segment.512;0.0
449;Bro017.segment.513;0.0
450;Bro017.segment.514;0.0
451;Bro017.segment.515;0.0
452;Bro017.segment.516;0.0
453;Bro017.segment.517;0.0
454;Bro017.segment.518;0.0
455;Bro017.segment.519;0.0
456;Bro017.segment.520;0.0
457;Bro017.segment.521;0.0
458;Bro017.segment.523;0.0
459;Bro017.segment.522;0.0
460;Bro017.segment.524;0.0
461;Bro017.segment.525;0.0
462;Bro017.segment.526;0.0
463;Bro017.segment.527;0.0
464;Bro017.segment.528;0.0
465;Bro017.segment.531;0.0
466;Bro017.segment.532;0.0
467;Bro017.segment.533;0.0
468;Bro017.segment.535;0.0
469;Bro017.segment.534;0.0
470;Bro017.segment.536;0.0
471;Bro017.segment.537;0.0
472;Bro017.segment.538;0.0
473;Bro017.segment.539;1.0
474;Bro017.segment.540;0.0
475;Bro017.segment.541;0.0
476;Bro017.segment.542;0.0
477;Bro017.segment.543;0.0
478;Bro017.segment.544;0.0
479;Bro017.segment.545;0.0
480;Bro017.segment.546;0.0
481;Bro017.segment.547;0.0
482;Bro017.segment.548;0.0
483;Bro017.segment.549;0.0
484;Bro017.segment.550;0.0
485;Bro017.segment.551;0.0
486;Bro017.segment.552;0.0
487;Bro017.segment.555;0.0
488;Bro017.segment.556;0.0
489;Bro017.segment.557;0.0
490;Bro017.segment.558;0.0
491;Bro017.segment.560;0.0
492;Bro017.segment.561;0.0
493;Bro017.segment.563;0.0
494;Bro017.segment.564;0.0
495;Bro017.segment.565;0.0
496;Bro017.segment.568;0.0
497;Bro017.segment.569;0.0
498;Bro017.segment.570;0.0
499;Bro017.segment.571;0.0
500;Bro017.segment.572;0.0
501;Bro017.segment.573;0.0
502;Bro017.segment.574;0.0
503;Bro017.segment.575;0.0
504;Bro017.segment.577;0.0
505;Bro017.segment.579;0.0
506;Bro017.segment.580;0.0
507;Bro017.segment.581;0.0
508;Bro017.segment.582;0.0
509;Bro017.segment.583;0.0
510;Bro017.segment.584;0.0
511;Bro017.segment.585;0.0
512;Bro017.segment.586;0.0
513;Bro017.segment.587;0.0
514;Bro017.segment.588;0.0
515;Bro017.segment.589;0.0
516;Bro017.segment.591;0.0
517;Bro017.segment.592;0.0
518;Bro017.segment.593;0.0
519;Bro017.segment.594;0.0
520;Bro017.segment.595;0.0
521;Bro017.segment.596;0.0
522;Bro017.segment.597;0.0
523;Bro017.segment.598;0.0
524;Bro017.segment.599;0.0
525;Bro017.segment.600;0.0
526;Bro017.segment.601;0.0
527;Bro017.segment.602;0.0
528;Bro017.segment.603;0.0
529;Bro017.segment.604;0.0
530;Bro017.segment.605;0.0
531;Bro017.segment.606;0.0
532;Bro017.segment.607;0.0
533;Bro017.segment.608;0.0
534;Bro017.segment.609;0.0
535;Bro017.segment.610;0.0
536;Bro017.segment.611;0.0
537;Bro017.segment.612;0.0
538;Bro017.segment.613;0.0
539;Bro017.segment.614;0.0
540;Bro017.segment.615;0.0
541;Bro017.segment.616;0.0
542;Bro017.segment.617;0.0
543;Bro017.segment.618;0.0
544;Bro017.segment.621;0.0
545;Bro017.segment.622;0.0
546;Bro017.segment.624;0.0
547;Bro017.segment.625;0.0
548;Bro017.segment.626;0.0
549;Bro017.segment.627;0.0
550;Bro017.segment.629;0.0
551;Bro017.segment.630;0.0
552;Bro017.segment.631;0.0
553;Bro017.segment.633;0.0
554;Bro017.segment.636;0.0
555;Bro017.segment.637;0.0
556;Bro017.segment.641;0.0
557;Bro017.segment.642;0.0
558;Bro017.segment.643;0.0
559;Bro017.segment.645;0.0
560;Bro017.segment.646;0.0
561;Bro017.segment.648;0.0
562;Bro017.segment.650;0.0
563;Bro017.segment.652;0.0
564;Bro017.segment.653;0.0
565;Bro017.segment.654;0.0
566;Bro017.segment.655;0.0
567;Bro017.segment.656;0.0
568;Bro017.segment.657;0.0
569;Bro017.segment.658;0.0
570;Bro017.segment.659;0.0
571;Bro017.segment.660;0.0
572;Bro017.segment.661;0.0
573;Bro017.segment.663;0.0
574;Bro017.segment.664;0.0
575;Bro017.segment.665;0.0
576;Bro017.segment.666;0.0
577;Bro017.segment.667;0.0
578;Bro017.segment.668;0.0
579;Bro017.segment.669;0.0
580;Bro017.segment.670;0.0
581;Bro017.segment.671;0.0
582;Bro017.segment.672;0.0
583;Bro017.segment.673;0.0
584;Bro017.segment.674;0.0
585;Bro017.segment.675;0.0
586;Bro017.segment.676;0.0
587;Bro017.segment.677;0.0
588;Bro017.segment.678;0.0
589;Bro017.segment.679;0.0
590;Bro017.segment.680;0.0
591;Bro017.segment.681;0.0
592;Bro017.segment.682;0.0
593;Bro017.segment.683;0.0
594;Bro017.segment.684;0.0
595;Bro017.segment.685;0.0
596;Bro017.segment.686;0.0
597;Bro017.segment.687;0.0
598;Bro017.segment.688;0.0
599;Bro017.segment.689;0.0
600;Bro017.segment.690;0.0
601;Bro017.segment.691;0.0
602;Bro017.segment.692;0.0
603;Bro017.segment.693;0.0
604;Bro017.segment.694;0.0
605;Bro017.segment.695;0.0
606;Bro017.segment.696;0.0
607;Bro017.segment.697;0.0
608;Bro017.segment.698;0.0
609;Bro017.segment.699;0.0
610;Bro017.segment.700;0.0
611;Bro017.segment.701;0.0
612;Bro017.segment.702;0.0
613;Bro017.segment.704;0.0
614;Bro017.segment.705;0.0
615;Bro017.segment.706;0.0
616;Bro017.segment.707;0.0
617;Bro017.segment.708;0.0
618;Bro017.segment.709;0.0
619;Bro017.segment.710;0.0
620;Bro017.segment.711;0.0
621;Bro017.segment.712;0.0
622;Bro017.segment.713;0.0
623;Bro017.segment.714;0.0
624;Bro017.segment.715;0.0
625;Bro017.segment.716;0.0
626;Bro017.segment.718;0.0
627;Bro017.segment.717;0.0
628;Bro017.segment.719;0.0
629;Bro017.segment.720;0.0
630;Bro017.segment.721;0.0
631;Bro017.segment.722;0.0
632;Bro017.segment.723;0.0
633;Bro017.segment.724;0.0
634;Bro017.segment.725;0.0
635;Bro017.segment.727;0.0
636;Bro017.segment.726;0.0
637;Bro017.segment.728;0.0
638;Bro017.segment.729;0.0
639;Bro017.segment.730;0.0
640;Bro017.segment.731;0.0
641;Bro017.segment.732;0.0
642;Bro017.segment.733;0.0
643;Bro017.segment.734;0.0
644;Bro017.segment.735;0.0
645;Bro017.segment.736;0.0
646;Bro017.segment.737;0.0
647;Bro017.segment.738;0.0
648;Bro017.segment.739;0.0
649;Bro017.segment.740;0.0
650;Bro017.segment.741;0.0
651;Bro017.segment.742;0.0
652;Bro017.segment.743;0.0
653;Bro017.segment.744;0.0
654;Bro017.segment.745;0.0
655;Bro017.segment.746;0.0
656;Bro017.segment.747;0.0
657;Bro017.segment.748;0.0
658;Bro017.segment.749;0.0
659;Bro017.segment.750;0.0
660;Bro017.segment.751;0.0
661;Bro017.segment.752;0.0
662;Bro017.segment.753;0.0
663;Bro017.segment.754;0.0
664;Bro017.segment.755;0.0
665;Bro017.segment.756;0.0
666;Bro017.segment.757;0.0
667;Bro017.segment.758;0.0
668;Bro017.segment.759;0.0
669;Bro017.segment.760;0.0
670;Bro017.segment.761;0.0
671;Bro017.segment.762;0.0
672;Bro017.segment.763;0.0
673;Bro017.segment.764;0.0
674;Bro017.segment.765;0.0
675;Bro017.segment.766;0.0
676;Bro017.segment.767;0.0
677;Bro017.segment.768;0.0
678;Bro017.segment.769;0.0
679;Bro017.segment.770;0.0
680;Bro017.segment.771;0.0
