Unnamed: 0;segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;id;similarity
0;Bed009.segment.1;1.99;4.41;4.61;5.696;['0.93451', '0.72242', '1.15158', '1.08296'];['53.8664301867', '53.4984650978', '34.8846435133', '55.4290238383'];0.2000000000000001;True;Bed009.segment.1;[[0.73698914]]
0;Bed009.segment.3;5.696;7.846;6.74;6.94;[];[];-1.106;True;Bed009.segment.3;[[0.95753694]]
0;Bed009.segment.4;6.74;6.94;7.846;10.283;['1.10854'];['56.8388955312'];0.9059999999999996;True;Bed009.segment.4;[[0.9702662]]
0;Bed009.segment.5;7.846;10.283;9.41;9.67;[];[];-0.8729999999999993;True;Bed009.segment.5;[[0.7921971]]
0;Bed009.segment.6;9.41;9.67;12.056;12.519;['0.99138'];['95.14355659'];2.3859999999999992;True;Bed009.segment.6;[[0.89745]]
0;Bed009.segment.10;22.702;23.012;23.535;23.745;['0.89620'];['9.98576666667'];0.5229999999999997;False;Bed009.segment.10;[[0.9334359]]
0;Bed009.segment.11;23.535;23.745;24.34;24.64;['1.12520'];['46.4023733951'];0.5949999999999989;False;Bed009.segment.11;[[0.77050555]]
0;Bed009.segment.12;24.34;24.64;31.772;32.082;['0.57135', '0.64655'];['47.124172716', '53.326237037'];7.131999999999998;False;Bed009.segment.12;[[0.7846086]]
0;Bed009.segment.13;31.772;32.082;32.513;32.993;[];[];0.4309999999999974;True;Bed009.segment.13;[[0.9848187]]
0;Bed009.segment.14;32.513;32.993;33.31;34.23;[];[];0.3170000000000001;True;Bed009.segment.14;[[0.96707284]]
0;Bed009.segment.15;33.31;34.23;35.23;36.02;['1.49078', '0.66287'];['50.4057883447', '45.9251985215'];1.0;False;Bed009.segment.15;[[0.7131873]]
0;Bed009.segment.16;35.23;36.02;36.848;37.008;['1.32075', '1.10794', '1.07124', '1.38384', '1.25485'];['20.5351173964', '42.718582', '27.4035497958', '0.56990044898', '36.5518747682'];0.8279999999999959;True;Bed009.segment.16;[[0.71285546]]
0;Bed009.segment.17;36.848;37.008;37.88;38.05;['0.75590'];['67.8977938163'];0.8719999999999999;False;Bed009.segment.17;[[1.]]
0;Bed009.segment.18;37.88;38.05;38.454;39.244;['0.65489'];['62.1585381156'];0.4040000000000034;True;Bed009.segment.18;[[0.7966724]]
0;Bed009.segment.19;38.454;39.244;39.946;41.526;[];[];0.7019999999999982;True;Bed009.segment.19;[[0.5042999]]
0;Bed009.segment.20;39.946;41.526;41.956;45.436;['1.06188', '1.57746', '1.67939', '1.04657'];['67.2232083061', '6.11227780247', '5.28370626667', '52.7350496049'];0.4299999999999997;False;Bed009.segment.20;[[0.39869758]]
0;Bed009.segment.21;41.956;45.436;45.436;47.686;['1.41019', '1.37977', '1.52977', '1.51117', '1.66228', '1.10740', '0.45367', '1.18691', '0.85742', '1.23986', '0.76598', '0.41775'];['3.53340198347', '2.70764948444', '14.6310120833', '19.5648284959', '8.93453811111', '67.1369136484', '57.4402510102', '47.8856688526', '56.7612366528', '7.24763304348', '52.801464835', '52.9845783702'];0.0;False;Bed009.segment.21;[[0.40454]]
0;Bed009.segment.22;45.436;47.686;48.372;48.692;['0.35860', '0.91187', '0.88486', '1.19708', '1.16151', '1.18189', '0.99586', '0.44244', '0.83288', '1.16938', '0.87930'];['45.6999311696', '51.3126314694', '40.9920506296', '1.62308096875', '0.174455804444', '1.64668254545', '32.6894019444', '55.4521257934', '46.6420533459', '3.30760190625', '39.9643552899'];0.6859999999999999;True;Bed009.segment.22;[[0.17432845]]
0;Bed009.segment.23;48.372;48.692;48.464;51.004;[];[];-0.2280000000000015;True;Bed009.segment.23;[[0.16667923]]
0;Bed009.segment.24;48.464;51.004;50.947;51.327;[];[];-0.056999999999995;True;Bed009.segment.24;[[0.15346111]]
0;Bed009.segment.25;50.947;51.327;51.03;51.48;['0.57633'];['60.2113408532'];-0.296999999999997;True;Bed009.segment.25;[[0.9748363]]
0;Bed009.segment.27;51.543;51.923;53.941;56.231;[];[];2.0180000000000007;True;Bed009.segment.27;[[0.44126964]]
0;Bed009.segment.29;53.941;56.231;56.921;57.471;['1.47925', '0.73927', '0.76166', '1.51501', '1.51772', '1.52805', '0.57511', '0.00000', '0.25812', '1.16989', '0.40245', '1.01335'];['6.25686672727', '54.876526875', '56.5383918', '3.01704091667', '4.16830292857', '3.22507493827', '50.681146', '0.0', '30.9518084201', '28.947231963', '41.82433654', '37.4604075647'];0.6899999999999977;False;Bed009.segment.29;[[0.26638597]]
0;Bed009.segment.30;56.921;57.471;58.309;60.219;['1.06438', '0.68722'];['39.505021575', '47.5992858636'];0.838000000000001;False;Bed009.segment.30;[[0.4071892]]
0;Bed009.segment.31;58.309;60.219;60.333;60.563;['1.25954', '0.85192', '0.90988', '1.18930', '0.51648', '0.69747', '1.70954', '1.25971', '1.08995'];['21.6569624898', '57.492220809', '41.5638375385', '8.25808222485', '43.1311650469', '51.7739998571', '60.469079645', '6.44449839506', '12.9953544375'];0.1139999999999972;True;Bed009.segment.31;[[0.6612084]]
0;Bed009.segment.32;60.333;60.563;60.928;61.148;[];[];0.3649999999999949;True;Bed009.segment.32;[[0.8669268]]
0;Bed009.segment.33;60.928;61.148;61.8;63.05;[];[];0.6519999999999939;False;Bed009.segment.33;[[0.45408696]]
0;Bed009.segment.34;61.8;63.05;63.094;65.759;['0.52408', '0.63116', '0.95733', '0.00000', '0.50984', '0.93122'];['48.6288582813', '52.0568914815', '45.3867540156', '0.0', '47.3077331641', '21.8289218061'];0.044000000000004;False;Bed009.segment.34;[[0.5475227]]
0;Bed009.segment.35;63.094;65.759;67.355;71.254;[];[];1.5960000000000036;False;Bed009.segment.35;[[0.6206573]]
0;Bed009.segment.36;67.355;71.254;71.254;75.64;[];[];0.0;False;Bed009.segment.36;[[0.7475755]]
0;Bed009.segment.37;71.254;75.64;75.64;80.252;[];[];0.0;False;Bed009.segment.37;[[0.74733627]]
0;Bed009.segment.38;75.64;80.252;80.252;84.31;[];[];0.0;False;Bed009.segment.38;[[0.53956866]]
