,Unnamed: 0,segID,StartTimeA,EndTimeA,StartTimeB,EndTimeB,f0_means,f0_stds,pause,speakerChange,id,similarity
0,0,Bro011.segment.1,0.0,0.68,0.45,2.55,[],[],-0.23,True,Bro011.segment.1,[[0.69904244]]
1,0,Bro011.segment.3,0.72,2.74,2.964,3.485,"['1.37528', '1.73813', '1.25999', '0.00000', '0.53432', '0.61121']","['18.8761996049', '3.7102937686', '46.3717683138', '0.0', '37.7160881633', '39.6746000976']",0.2239999999999997,False,Bro011.segment.3,[[0.53576386]]
2,0,Bro011.segment.7,3.525,4.615,5.467,5.977,"['1.85120', '0.91920']","['32.0630516162', '40.3676400768']",0.8519999999999994,False,Bro011.segment.7,[[0.5785132]]
3,0,Bro011.segment.8,5.467,5.977,6.32,8.635,['0.54664'],['45.0169468889'],0.3429999999999999,True,Bro011.segment.8,[[0.57851315]]
4,0,Bro011.segment.10,6.68,7.72,8.085,9.04,"['1.19851', '0.88720']","['33.5951535207', '39.25115509']",0.3650000000000011,True,Bro011.segment.10,[[0.5787923]]
5,0,Bro011.segment.11,8.085,9.04,8.824,10.87,[],[],-0.2159999999999993,True,Bro011.segment.11,[[0.16607885]]
6,0,Bro011.segment.12,8.824,10.87,9.95,22.12,[],[],-0.92,True,Bro011.segment.12,[[0.19179446]]
7,0,Bro011.segment.17,11.855,12.225,12.435,13.171,[],[],0.2100000000000008,True,Bro011.segment.17,[[0.8652512]]
8,0,Bro011.segment.18,12.435,13.171,13.649,16.8,[],[],0.4779999999999997,True,Bro011.segment.18,[[0.8227578]]
9,0,Bro011.segment.20,15.93,16.09,16.8,18.34,[],[],0.7100000000000009,True,Bro011.segment.20,[[0.5632391]]
10,0,Bro011.segment.22,17.541,18.761,18.42,19.74,[],[],-0.3409999999999975,True,Bro011.segment.22,[[0.3866464]]
11,0,Bro011.segment.24,18.617,19.127,19.19,19.613,[],[],0.0630000000000023,True,Bro011.segment.24,[[0.2674703]]
12,0,Bro011.segment.27,19.653,21.833,20.18,21.28,[],[],-1.6529999999999987,True,Bro011.segment.27,[[0.26501477]]
13,0,Bro011.segment.30,20.41,21.3,21.28,22.59,[],[],-0.0199999999999995,True,Bro011.segment.30,[[0.5122014]]
14,0,Bro011.segment.36,22.74,23.03,23.54,24.25,[],[],0.509999999999998,True,Bro011.segment.36,[[0.69649225]]
15,0,Bro011.segment.38,23.54,24.25,23.84,24.04,[],[],-0.4100000000000001,True,Bro011.segment.38,[[0.93682444]]
16,0,Bro011.segment.37,23.84,24.04,24.018,25.82,[],[],-0.0219999999999984,True,Bro011.segment.37,[[0.55694085]]
17,0,Bro011.segment.44,27.58,28.22,30.25,32.95,[],[],2.030000000000001,True,Bro011.segment.44,[[0.5392126]]
18,0,Bro011.segment.50,38.58,39.89,39.62,39.9,[],[],-0.2700000000000031,True,Bro011.segment.50,[[0.68202865]]
19,0,Bro011.segment.51,39.62,39.9,39.72,41.15,[],[],-0.1799999999999997,True,Bro011.segment.51,[[0.5683811]]
20,0,Bro011.segment.52,39.72,41.15,40.65,42.16,[],[],-0.5,True,Bro011.segment.52,[[0.44983193]]
21,0,Bro011.segment.54,42.579,45.526,45.659,48.479,[],[],0.1329999999999955,False,Bro011.segment.54,[[0.24871634]]
22,0,Bro011.segment.57,45.659,48.479,48.575,49.143,[],[],0.0960000000000036,False,Bro011.segment.57,[[0.4572934]]
23,0,Bro011.segment.59,49.273,49.913,53.197,53.845,[],[],3.284000000000006,True,Bro011.segment.59,[[0.83805627]]
24,0,Bro011.segment.62,53.915,55.015,54.222,55.992,[],[],-0.7929999999999993,True,Bro011.segment.62,[[0.82851267]]
25,0,Bro011.segment.63,54.222,55.992,56.42,56.95,[],[],0.4280000000000044,False,Bro011.segment.63,[[0.9019308]]
26,0,Bro011.segment.65,57.14,57.76,58.05,61.25,[],[],0.2899999999999991,False,Bro011.segment.65,[[0.33382383]]
27,0,Bro011.segment.66,58.05,61.25,61.03,61.31,[],[],-0.2199999999999988,True,Bro011.segment.66,[[0.19490266]]
28,0,Bro011.segment.67,61.03,61.31,61.61,62.1,[],[],0.2999999999999971,True,Bro011.segment.67,[[0.88992727]]
