,Unnamed: 0,segID,StartTimeA,EndTimeA,StartTimeB,EndTimeB,f0_means,f0_stds,pause,speakerChange,id,similarity
0,0,Bro016.segment.1,0.05,0.71,1.218,2.398,"['0.61536', '0.00000']","['39.9271498408', '0.0']",0.508,False,Bro016.segment.1,[[0.9280944]]
1,0,Bro016.segment.2,1.218,2.398,2.607,3.247,"['0.00000', '0.66982']","['0.0', '49.2556738844']",0.209,True,Bro016.segment.2,[[0.64996326]]
2,0,Bro016.segment.3,2.607,3.247,2.62,2.88,"['1.24070', '1.03070']","['52.8507718145', '47.2300725208']",-0.6269999999999998,True,Bro016.segment.3,[[0.7560102]]
3,0,Bro016.segment.4,2.62,2.88,3.917,4.247,['1.51774'],['10.2440328571'],1.037,False,Bro016.segment.4,[[1.0000002]]
4,0,Bro016.segment.5,3.917,4.247,5.56,5.955,['0.91192'],['53.255485888'],1.3129999999999995,True,Bro016.segment.5,[[0.6942589]]
5,0,Bro016.segment.9,8.869,9.369,11.096,12.077,['0.00000'],['0.0'],1.7270000000000003,True,Bro016.segment.9,[[0.23497327]]
6,0,Bro016.segment.11,12.077,15.524,12.72,13.195,[],[],-2.8039999999999985,True,Bro016.segment.11,[[0.71234703]]
7,0,Bro016.segment.13,15.717,17.907,16.399,16.953,"['1.05902', '0.89415', '0.93779', '1.03346', '1.01142']","['29.8045960826', '39.38633198', '39.1823930211', '25.5301057296', '32.4312996647']",-1.5079999999999991,True,Bro016.segment.13,[[0.5375887]]
8,0,Bro016.segment.15,18.447,22.387,23.087,26.387,"['1.27632', '0.80530', '1.33146', '1.20015', '1.25483', '1.03501', '0.70150', '0.98910', '0.87887', '0.79859', '0.72309', '1.03441']","['32.3147605', '40.6185233554', '2.62045713609', '14.9643567292', '4.13626527273', '27.1281547963', '42.3161854609', '37.9182579111', '38.7401261942', '41.2911107812', '43.8678077728', '30.4667915552']",0.6999999999999993,False,Bro016.segment.15,[[0.4263777]]
9,0,Bro016.segment.16,23.087,26.387,24.27,24.646,"['0.18010', '0.56366', '0.74660', '0.81233', '1.09032', '0.72882', '0.45298', '1.07486', '1.25748', '1.38192', '0.56238', '0.70891', '0.59222', '1.19429', '1.19264', '0.65740']","['21.7279523125', '46.63021686', '45.7515876543', '43.5570726111', '24.0531593728', '45.22028157', '37.4741226', '19.76010336', '0.580709330579', '8.56242216', '41.7523685799', '45.9970150311', '40.8277564', '3.45463903704', '2.37880285813', '42.9357499778']",-2.117000000000001,True,Bro016.segment.16,[[0.1567197]]
10,0,Bro016.segment.18,27.039,32.101,29.333,29.867,[],[],-2.7680000000000007,True,Bro016.segment.18,[[0.17709188]]
11,0,Bro016.segment.20,32.795,33.025,32.909,34.531,[],[],-0.1159999999999996,True,Bro016.segment.20,[[0.9137603]]
12,0,Bro016.segment.21,32.909,34.531,35.184,35.624,[],[],0.6529999999999987,False,Bro016.segment.21,[[0.8757905]]
13,0,Bro016.segment.22,35.184,35.624,37.217,39.842,['1.21718'],['27.0684330905'],1.5929999999999964,False,Bro016.segment.22,[[0.355582]]
