;segID;boundary
0;Bed004.segment.2;0.0
1;Bed004.segment.4;0.0
2;Bed004.segment.5;0.0
3;Bed004.segment.8;0.0
4;Bed004.segment.9;0.0
5;Bed004.segment.11;0.0
6;Bed004.segment.12;0.0
7;Bed004.segment.13;0.0
8;Bed004.segment.15;0.0
9;Bed004.segment.17;0.0
10;Bed004.segment.18;0.0
11;Bed004.segment.20;0.0
12;Bed004.segment.21;0.0
13;Bed004.segment.22;0.0
14;Bed004.segment.23;0.0
15;Bed004.segment.24;0.0
16;Bed004.segment.26;0.0
17;Bed004.segment.27;0.0
18;Bed004.segment.28;0.0
19;Bed004.segment.29;0.0
20;Bed004.segment.30;0.0
21;Bed004.segment.31;0.0
22;Bed004.segment.32;0.0
23;Bed004.segment.33;0.0
24;Bed004.segment.34;0.0
25;Bed004.segment.35;0.0
26;Bed004.segment.36;0.0
27;Bed004.segment.37;0.0
28;Bed004.segment.39;0.0
29;Bed004.segment.40;0.0
30;Bed004.segment.41;0.0
31;Bed004.segment.42;0.0
32;Bed004.segment.43;0.0
33;Bed004.segment.44;0.0
34;Bed004.segment.45;0.0
35;Bed004.segment.46;0.0
36;Bed004.segment.47;0.0
37;Bed004.segment.48;0.0
38;Bed004.segment.49;0.0
39;Bed004.segment.50;0.0
40;Bed004.segment.51;0.0
41;Bed004.segment.52;0.0
42;Bed004.segment.53;0.0
43;Bed004.segment.54;0.0
44;Bed004.segment.55;0.0
45;Bed004.segment.56;0.0
46;Bed004.segment.57;0.0
47;Bed004.segment.58;0.0
48;Bed004.segment.60;0.0
49;Bed004.segment.61;0.0
50;Bed004.segment.62;0.0
51;Bed004.segment.63;0.0
52;Bed004.segment.64;0.0
53;Bed004.segment.65;0.0
54;Bed004.segment.66;0.0
55;Bed004.segment.67;0.0
56;Bed004.segment.68;0.0
57;Bed004.segment.69;0.0
58;Bed004.segment.70;0.0
59;Bed004.segment.71;0.0
60;Bed004.segment.72;0.0
61;Bed004.segment.73;0.0
62;Bed004.segment.74;0.0
63;Bed004.segment.75;0.0
64;Bed004.segment.76;0.0
65;Bed004.segment.77;0.0
66;Bed004.segment.78;0.0
67;Bed004.segment.79;0.0
68;Bed004.segment.80;0.0
69;Bed004.segment.81;0.0
70;Bed004.segment.82;0.0
71;Bed004.segment.83;0.0
72;Bed004.segment.85;0.0
73;Bed004.segment.87;0.0
74;Bed004.segment.89;0.0
75;Bed004.segment.91;0.0
76;Bed004.segment.92;0.0
77;Bed004.segment.93;0.0
78;Bed004.segment.94;0.0
79;Bed004.segment.96;0.0
80;Bed004.segment.99;0.0
81;Bed004.segment.100;0.0
82;Bed004.segment.103;0.0
83;Bed004.segment.104;0.0
84;Bed004.segment.105;0.0
85;Bed004.segment.107;0.0
86;Bed004.segment.109;0.0
87;Bed004.segment.110;0.0
88;Bed004.segment.111;0.0
89;Bed004.segment.112;0.0
90;Bed004.segment.113;0.0
91;Bed004.segment.114;0.0
92;Bed004.segment.115;0.0
93;Bed004.segment.116;0.0
94;Bed004.segment.117;0.0
95;Bed004.segment.118;0.0
96;Bed004.segment.119;0.0
97;Bed004.segment.120;0.0
98;Bed004.segment.121;0.0
99;Bed004.segment.122;0.0
100;Bed004.segment.123;0.0
101;Bed004.segment.124;0.0
102;Bed004.segment.125;0.0
103;Bed004.segment.126;0.0
104;Bed004.segment.127;0.0
105;Bed004.segment.130;0.0
106;Bed004.segment.131;0.0
107;Bed004.segment.133;0.0
108;Bed004.segment.134;0.0
109;Bed004.segment.135;0.0
110;Bed004.segment.136;0.0
111;Bed004.segment.137;0.0
112;Bed004.segment.138;0.0
113;Bed004.segment.141;0.0
114;Bed004.segment.142;0.0
115;Bed004.segment.143;0.0
116;Bed004.segment.145;0.0
117;Bed004.segment.146;0.0
118;Bed004.segment.147;0.0
119;Bed004.segment.148;0.0
120;Bed004.segment.149;0.0
121;Bed004.segment.150;0.0
122;Bed004.segment.151;0.0
123;Bed004.segment.152;0.0
124;Bed004.segment.153;0.0
125;Bed004.segment.157;0.0
126;Bed004.segment.158;0.0
127;Bed004.segment.159;0.0
128;Bed004.segment.160;0.0
129;Bed004.segment.161;0.0
130;Bed004.segment.162;0.0
131;Bed004.segment.163;0.0
132;Bed004.segment.164;0.0
133;Bed004.segment.166;0.0
134;Bed004.segment.167;0.0
135;Bed004.segment.168;0.0
136;Bed004.segment.169;0.0
137;Bed004.segment.170;0.0
138;Bed004.segment.171;0.0
139;Bed004.segment.172;0.0
140;Bed004.segment.173;0.0
141;Bed004.segment.175;0.0
142;Bed004.segment.176;0.0
143;Bed004.segment.177;0.0
144;Bed004.segment.180;0.0
145;Bed004.segment.182;0.0
146;Bed004.segment.184;0.0
147;Bed004.segment.185;0.0
148;Bed004.segment.187;0.0
149;Bed004.segment.189;0.0
150;Bed004.segment.191;1.0
151;Bed004.segment.190;0.0
152;Bed004.segment.192;0.0
153;Bed004.segment.193;0.0
154;Bed004.segment.194;0.0
155;Bed004.segment.195;0.0
156;Bed004.segment.198;1.0
157;Bed004.segment.199;0.0
158;Bed004.segment.200;0.0
159;Bed004.segment.201;0.0
160;Bed004.segment.202;0.0
161;Bed004.segment.203;0.0
162;Bed004.segment.204;0.0
163;Bed004.segment.205;0.0
164;Bed004.segment.207;0.0
165;Bed004.segment.208;0.0
166;Bed004.segment.209;0.0
167;Bed004.segment.210;0.0
168;Bed004.segment.211;0.0
169;Bed004.segment.212;0.0
170;Bed004.segment.213;0.0
171;Bed004.segment.214;0.0
172;Bed004.segment.215;0.0
173;Bed004.segment.216;0.0
174;Bed004.segment.217;0.0
175;Bed004.segment.218;0.0
176;Bed004.segment.219;0.0
177;Bed004.segment.220;1.0
178;Bed004.segment.221;0.0
179;Bed004.segment.222;0.0
180;Bed004.segment.223;0.0
181;Bed004.segment.225;0.0
182;Bed004.segment.226;0.0
183;Bed004.segment.227;0.0
184;Bed004.segment.228;0.0
185;Bed004.segment.229;0.0
186;Bed004.segment.231;0.0
187;Bed004.segment.232;0.0
188;Bed004.segment.233;0.0
189;Bed004.segment.234;0.0
190;Bed004.segment.235;0.0
191;Bed004.segment.236;0.0
192;Bed004.segment.237;0.0
193;Bed004.segment.238;0.0
194;Bed004.segment.239;0.0
195;Bed004.segment.240;0.0
196;Bed004.segment.241;0.0
197;Bed004.segment.242;0.0
198;Bed004.segment.243;0.0
199;Bed004.segment.245;0.0
200;Bed004.segment.244;0.0
201;Bed004.segment.246;0.0
202;Bed004.segment.247;0.0
203;Bed004.segment.248;0.0
204;Bed004.segment.249;0.0
205;Bed004.segment.250;0.0
206;Bed004.segment.251;0.0
207;Bed004.segment.252;0.0
208;Bed004.segment.253;0.0
209;Bed004.segment.254;0.0
210;Bed004.segment.255;0.0
211;Bed004.segment.256;0.0
212;Bed004.segment.257;0.0
213;Bed004.segment.258;0.0
214;Bed004.segment.259;0.0
215;Bed004.segment.262;0.0
216;Bed004.segment.264;0.0
217;Bed004.segment.265;0.0
218;Bed004.segment.266;0.0
219;Bed004.segment.267;0.0
220;Bed004.segment.270;0.0
221;Bed004.segment.271;0.0
222;Bed004.segment.272;0.0
223;Bed004.segment.273;0.0
224;Bed004.segment.275;0.0
225;Bed004.segment.277;0.0
226;Bed004.segment.278;0.0
227;Bed004.segment.279;0.0
228;Bed004.segment.280;0.0
229;Bed004.segment.281;0.0
230;Bed004.segment.283;0.0
231;Bed004.segment.284;0.0
232;Bed004.segment.285;0.0
233;Bed004.segment.286;0.0
234;Bed004.segment.287;0.0
235;Bed004.segment.288;0.0
236;Bed004.segment.289;0.0
237;Bed004.segment.290;0.0
238;Bed004.segment.291;0.0
239;Bed004.segment.292;0.0
240;Bed004.segment.293;0.0
241;Bed004.segment.294;0.0
242;Bed004.segment.296;0.0
243;Bed004.segment.298;0.0
244;Bed004.segment.299;0.0
245;Bed004.segment.300;0.0
246;Bed004.segment.301;0.0
247;Bed004.segment.302;0.0
248;Bed004.segment.303;0.0
249;Bed004.segment.304;0.0
250;Bed004.segment.305;0.0
251;Bed004.segment.307;0.0
