,Unnamed: 0,segID,StartTimeA,EndTimeA,StartTimeB,EndTimeB,f0_means,f0_stds,pause,speakerChange,id,similarity
0,0,Bro021.segment.5,5.719,6.049,10.998,17.05,[],[],4.948999999999999,True,Bro021.segment.5,[[0.9553344]]
1,0,Bro021.segment.7,15.419,15.799,16.031,17.396,['1.17801'],['22.7829932143'],0.2319999999999993,False,Bro021.segment.7,[[0.4323849]]
2,0,Bro021.segment.9,19.038,22.047,19.491,21.547,"['1.17801', '1.31703', '1.28655', '0.63707', '1.38592', '0.46553']","['22.7829932143', '77.0139300413', '55.1696942778', '40.9782895', '3.18236220312', '38.111252686']",-2.556000000000001,True,Bro021.segment.9,[[0.54527795]]
3,0,Bro021.segment.11,22.047,26.22,22.34,23.795,"['1.17801', '1.31703', '1.28655', '0.63707', '1.38592', '0.46553', '0.89071', '1.68354', '1.61089', '1.55155', '1.44500', '1.02500', '0.87526', '1.29096', '1.34248', '1.01125', '0.82799', '0.82487', '1.40064', '1.38026', '1.37744', '1.38859', '0.94087', '0.42583', '0.42659']","['22.7829932143', '77.0139300413', '55.1696942778', '40.9782895', '3.18236220312', '38.111252686', '50.9274649383', '2.98386940625', '2.02224619835', '3.90519214815', '2.06490875', '33.834794375', '39.7405444983', '2.57862293878', '3.54007912426', '31.6769873495', '35.5057151111', '35.3722724', '5.57480246939', '1.88018029752', '1.0251682449', '1.44469271875', '40.3463631111', '35.2166801327', '35.246420872']",-3.879999999999999,True,Bro021.segment.11,[[0.4226486]]
4,0,Bro021.segment.17,28.12,28.47,28.134,28.529,"['0.61035', '1.14177']","['49.0741467187', '41.0348720165']",-0.3359999999999985,True,Bro021.segment.17,[[0.8087632]]
5,0,Bro021.segment.19,28.134,28.529,28.147,29.587,[],[],-0.3820000000000014,True,Bro021.segment.19,[[0.26281887]]
6,0,Bro021.segment.18,28.147,29.587,29.408,33.44,"['0.62196', '0.46936', '0.51675', '0.84843', '0.59350', '1.13880', '1.32079', '1.37019', '1.40380', '0.95192', '0.98772']","['47.7380712308', '41.8151951562', '45.3289890651', '54.9725933884', '42.30035125', '17.1064700833', '4.07114179592', '0.7638445', '1.15371991716', '42.62773996', '50.49326782']",-0.1789999999999985,True,Bro021.segment.18,[[0.8643325]]
7,0,Bro021.segment.20,29.408,33.44,30.29,31.924,[],[],-3.1499999999999986,True,Bro021.segment.20,[[0.3711577]]
8,0,Bro021.segment.21,30.29,31.924,31.332,33.763,[],[],-0.5919999999999987,True,Bro021.segment.21,[[0.9926512]]
9,0,Bro021.segment.24,31.964,32.954,33.052,36.27,['1.31728'],['34.5893069751'],0.0979999999999989,False,Bro021.segment.24,[[0.46295932]]
10,0,Bro021.segment.25,33.052,36.27,36.422,37.512,[],[],0.1519999999999939,False,Bro021.segment.25,[[0.7363627]]
11,0,Bro021.segment.26,36.422,37.512,37.028,41.635,"['0.70739', '0.93311', '1.25034', '0.73918', '0.75009', '0.93065']","['47.0559429511', '40.21072244', '22.2785678125', '45.1571349796', '41.0433284762', '38.6922707986']",-0.4840000000000017,True,Bro021.segment.26,[[0.63972497]]
12,0,Bro021.segment.28,38.274,38.974,40.834,43.994,['1.14544'],['24.8211463187'],1.8600000000000063,False,Bro021.segment.28,[[0.40045923]]
13,0,Bro021.segment.29,40.834,43.994,44.663,48.063,"['0.00000', '0.54111', '0.64365', '1.30476', '0.64341', '1.09231', '1.24748', '1.25638', '0.98469', '0.96896']","['0.0', '44.0759622857', '45.8744141', '3.99635704536', '47.336809257', '19.4629310313', '0.782382111111', '1.055916295', '31.191646963', '29.5972189745']",0.6689999999999969,False,Bro021.segment.29,[[0.438852]]
14,0,Bro021.segment.30,44.663,48.063,46.018,46.848,"['0.98578', '1.53699', '1.31586', '0.90162', '0.88409', '1.20791', '1.23615', '0.60540', '0.64904', '0.92256', '1.23598', '0.89121', '0.80272']","['28.103548864', '12.4667359259', '1.54302832099', '36.7204720816', '33.749206087', '0.109901019391', '2.13693593388', '35.8433516178', '41.1184511605', '32.876446525', '0.0397825', '38.6635648318', '45.769449536']",-2.0450000000000017,True,Bro021.segment.30,[[0.18560039]]
15,0,Bro021.segment.32,48.483,51.953,52.884,53.394,"['0.42863', '0.55132', '0.87046', '1.36616', '1.32197', '1.28899', '1.29964', '1.17510', '0.69995', '1.34452', '1.30062', '0.75614', '0.75388', '0.90756', '0.92867']","['38.5889803878', '47.153004', '38.3921260118', '1.28443467969', '3.3532365', '0.925814123457', '4.44693710681', '3.06632179592', '46.0498016805', '2.0740544', '1.30617208864', '42.7227266654', '39.5910524986', '38.049203391', '47.7638666942']",0.9309999999999974,True,Bro021.segment.32,[[0.36432907]]
16,0,Bro021.segment.34,52.884,53.394,53.322,53.702,['1.08811'],['52.3028939167'],-0.0719999999999956,True,Bro021.segment.34,[[0.54055315]]
17,0,Bro021.segment.35,53.322,53.702,56.15,61.3,"['0.00000', '0.72765']","['0.0', '49.833817']",2.4480000000000004,False,Bro021.segment.35,[[0.46770647]]
18,0,Bro021.segment.36,56.15,61.3,57.27,57.44,"['1.10684', '0.76873', '1.50007', '1.24015', '0.65639', '1.17711', '1.25427', '0.00000', '0.81682', '0.84874', '0.38134', '0.70132', '1.14086', '1.34177', '1.36821', '0.63169', '0.40975', '1.09833']","['30.0851350556', '49.8086226446', '1.70846533333', '22.09716175', '49.2446853186', '16.7790713133', '1.46495183391', '0.0', '41.0941600692', '43.2084555612', '35.6105552433', '38.8771701975', '20.3278544375', '6.84272701235', '7.56485704132', '45.021783375', '28.9020265', '52.1872096049']",-4.029999999999994,True,Bro021.segment.36,[[0.39314848]]
19,0,Bro021.segment.37,57.27,57.44,59.725,60.101,['0.28252'],['35.9597696'],2.285000000000004,True,Bro021.segment.37,[[0.3942101]]
20,0,Bro021.segment.39,61.541,68.227,62.367,62.663,"['1.13649', '1.40851', '1.40801', '1.64432', '0.83266', '1.90273', '1.88373', '0.00000', '0.99982', '1.22439', '0.54152', '0.81325', '0.31619', '1.33702', '0.39947']","['57.3016963819', '40.9378463388', '42.5179071953', '48.2258344375', '62.1620274545', '55.8047339167', '39.7014090833', '0.0', '50.268680449', '43.86100406', '44.3218259708', '47.7032568571', '29.966167583', '27.1286737043', '37.7935140999']",-5.860000000000007,True,Bro021.segment.39,[[0.42925364]]
21,0,Bro021.segment.43,70.194,71.264,71.892,72.327,"['1.25835', '1.65318']","['17.8631037692', '11.692555875']",0.6280000000000001,True,Bro021.segment.43,[[0.33043432]]
22,0,Bro021.segment.45,72.099,74.669,74.096,75.575,"['0.90187', '0.48881', '0.94122', '1.49614', '1.52855', '1.51162', '1.46183', '1.20228', '1.26476', '0.83985', '1.46649']","['52.9353848374', '47.9028947891', '51.6020081065', '1.63378934911', '1.126208625', '1.61647886427', '2.57535340496', '38.0840175309', '24.3090991875', '38.77984055', '15.7076352472']",-0.5729999999999933,True,Bro021.segment.45,[[0.79256]]
23,0,Bro021.segment.49,74.772,77.472,76.623,77.038,"['0.49386', '0.00000', '0.70516', '1.94535', '1.31025', '1.23953', '1.08485', '1.42145']","['44.5674024852', '0.0', '56.2537329312', '10.2240987143', '33.4461024259', '37.716223649', '31.81722925', '18.517262832']",-0.8489999999999895,True,Bro021.segment.49,[[0.4877297]]
24,0,Bro021.segment.51,77.792,80.892,80.36,82.67,"['0.25581', '0.00000', '0.81769', '0.64866', '0.00000', '0.28995', '1.42978']","['24.00788688', '0.0', '43.6033138017', '40.7035486555', '0.0', '27.21265376', '20.5564214692']",-0.5319999999999965,True,Bro021.segment.51,[[0.34062582]]
25,0,Bro021.segment.52,80.36,82.67,82.201,82.498,"['1.20502', '1.39280', '1.29346', '0.94524', '1.23694', '1.02811', '1.22608', '0.69060', '1.23844']","['21.471163', '0.783032793388', '6.6777694', '33.164789', '18.7801746111', '28.9243177337', '1.22883004', '41.2819789303', '27.1588941065']",-0.4690000000000083,True,Bro021.segment.52,[[0.38189897]]
26,0,Bro021.segment.54,82.694,83.264,83.15,83.43,"['0.99088', '1.14637']","['48.1015055315', '44.8288024889']",-0.1139999999999901,True,Bro021.segment.54,[[0.9487841]]
27,0,Bro021.segment.55,83.15,83.43,83.172,83.785,[],[],-0.2580000000000098,True,Bro021.segment.55,[[0.9575143]]
28,0,Bro021.segment.56,83.172,83.785,84.706,91.802,[],[],0.9210000000000064,True,Bro021.segment.56,[[0.51377875]]
29,0,Bro021.segment.57,84.706,91.802,92.151,92.421,[],[],0.3489999999999895,True,Bro021.segment.57,[[0.49123865]]
30,0,Bro021.segment.58,92.151,92.421,93.359,94.64,['0.94506'],['38.2219340816'],0.9379999999999882,True,Bro021.segment.58,[[0.9520851]]
31,0,Bro021.segment.59,93.359,94.64,94.64,95.176,[],[],0.0,False,Bro021.segment.59,[[0.87523323]]
32,0,Bro021.segment.61,95.286,95.466,95.34,96.52,['1.31125'],['41.0211002311'],-0.1259999999999905,True,Bro021.segment.61,[[0.4150002]]
33,0,Bro021.segment.62,95.34,96.52,97.282,100.172,"['0.67292', '1.56113', '1.67758', '1.95580', '1.15856', '0.00000']","['50.7817495433', '18.4242753086', '13.6075014311', '4.0582385', '68.0013639723', '0.0']",0.7620000000000005,True,Bro021.segment.62,[[0.4383941]]
34,0,Bro021.segment.63,97.282,100.172,97.308,97.743,"['1.56459', '1.14577', '1.34646', '1.56737', '1.30628', '0.81887']","['42.6078215109', '51.2061969342', '36.4521071716', '44.743209089', '38.3115357917', '52.399152']",-2.86399999999999,True,Bro021.segment.63,[[0.4452077]]
35,0,Bro021.segment.65,99.15,99.72,101.276,102.55,['1.43284'],['6.53503862643'],1.5559999999999974,True,Bro021.segment.65,[[0.49098793]]
36,0,Bro021.segment.66,101.276,102.55,102.058,102.358,[],[],-0.4919999999999902,True,Bro021.segment.66,[[0.5392704]]
37,0,Bro021.segment.67,102.058,102.358,102.889,103.166,['0.99829'],['40.6077919584'],0.5309999999999917,True,Bro021.segment.67,[[0.97399765]]
38,0,Bro021.segment.69,104.377,105.852,107.158,115.958,[],[],1.3059999999999974,False,Bro021.segment.69,[[0.19763313]]
39,0,Bro021.segment.70,107.158,115.958,114.098,115.601,"['1.54932', '1.34328', '1.86457', '0.15132', '1.15527', '2.25403', '1.85708', '2.17253', '1.76377', '1.61934', '1.74873', '1.01747', '0.36376', '0.88060']","['32.404126949', '40.7469610254', '5.06976418', '15.883418856', '39.8619015917', '9.72069687755', '48.9351146563', '2.77599673356', '25.0512066654', '33.6699808262', '5.3264582314', '38.3027383865', '29.1984709529', '51.6538706333']",-1.8599999999999997,True,Bro021.segment.70,[[0.28879502]]
40,0,Bro021.segment.73,116.881,122.351,123.818,130.34,"['1.55253', '0.00000', '1.04319', '0.66732', '0.83142', '0.59259', '0.86207', '0.36936']","['23.5128654841', '0.0', '41.9966673477', '44.118402662', '46.9624777092', '43.1497336409', '41.6430610138', '30.8320030118']",1.4669999999999987,False,Bro021.segment.73,[[0.5457151]]
41,0,Bro021.segment.74,123.818,130.34,132.076,138.636,"['1.13649', '1.40851', '1.40801', '1.64432', '0.83266', '1.90273', '1.88373', '0.00000', '0.99982', '1.22439', '0.54152', '0.81325', '0.31619', '1.33702', '0.39947', '1.25835', '1.65318', '0.49386', '0.00000', '0.70516', '1.94535', '1.31025', '1.23953', '1.08485', '1.42145', '0.25581', '0.00000', '0.81769', '0.64866', '0.00000', '0.28995', '1.42978', '0.99088', '1.14637', '0.82687', '0.60385', '0.86633', '1.55276', '1.28642', '0.00000', '0.58680', '0.50848', '0.99105', '1.58148', '1.55079', '1.54445', '0.75157', '0.66089', '1.39769', '1.31125', '1.56459', '1.14577', '1.34646', '1.56737', '1.30628', '0.81887', '0.00000', '0.47567', '1.54932', '1.34328', '1.86457', '0.15132', '1.15527', '2.25403', '1.85708', '2.17253', '1.76377', '1.61934', '1.74873', '1.01747', '0.36376', '0.88060', '1.55253', '0.00000', '1.04319', '0.66732', '0.83142', '0.59259', '0.86207', '0.36936', '1.29727', '0.00000', '0.44327', '1.29836', '0.30692', '0.78070', '1.07567', '0.87923', '1.58087', '1.48905', '0.25045', '1.14623', '0.75812', '0.90568', '0.34643', '0.92269', '0.67586']","['57.3016963819', '40.9378463388', '42.5179071953', '48.2258344375', '62.1620274545', '55.8047339167', '39.7014090833', '0.0', '50.268680449', '43.86100406', '44.3218259708', '47.7032568571', '29.966167583', '27.1286737043', '37.7935140999', '17.8631037692', '11.692555875', '44.5674024852', '0.0', '56.2537329312', '10.2240987143', '33.4461024259', '37.716223649', '31.81722925', '18.517262832', '24.00788688', '0.0', '43.6033138017', '40.7035486555', '0.0', '27.21265376', '20.5564214692', '48.1015055315', '44.8288024889', '40.0712459534', '43.5941641657', '36.9577001653', '4.8634047574', '30.9896615702', '0.0', '40.6747216479', '39.7684591556', '43.5992202656', '0.09851825', '1.35140681633', '0.337365553719', '41.1460563733', '38.7660420556', '27.2577295', '41.0211002311', '42.6078215109', '51.2061969342', '36.4521071716', '44.743209089', '38.3115357917', '52.399152', '0.0', '36.0681320437', '32.404126949', '40.7469610254', '5.06976418', '15.883418856', '39.8619015917', '9.72069687755', '48.9351146563', '2.77599673356', '25.0512066654', '33.6699808262', '5.3264582314', '38.3027383865', '29.1984709529', '51.6538706333', '23.5128654841', '0.0', '41.9966673477', '44.118402662', '46.9624777092', '43.1497336409', '41.6430610138', '30.8320030118', '27.84845468', '0.0', '38.4360232552', '35.980061963', '28.80527256', '45.7939159545', '35.4710842948', '46.416140775', '1.13993683333', '5.60137944', '24.0398809587', '32.0166204082', '44.4695922', '36.6376230916', '29.3521865802', '43.2980854933', '47.4085438578']",1.73599999999999,False,Bro021.segment.74,[[0.62977475]]
42,0,Bro021.segment.75,132.076,138.636,138.926,141.136,"['1.67319', '1.03770', '1.29528', '0.29212', '1.52774', '1.11503', '0.99153', '0.04059', '1.07400', '1.11003', '1.03816', '1.18806', '0.83832', '0.88316']","['8.09187113', '43.056565855', '42.5903237562', '28.7126855383', '28.9074870656', '49.0534215', '49.3484707218', '4.57899304734', '44.9986061735', '48.4649929688', '50.7463784722', '45.014421801', '47.3524992154', '51.8036801667']",0.289999999999992,False,Bro021.segment.75,[[0.54427224]]
43,0,Bro021.segment.76,138.926,141.136,141.726,143.003,"['1.27370', '1.32435', '0.71537', '0.90021', '1.06516', '0.82889', '1.31282', '0.68865', '0.96457', '0.33449']","['39.3221935734', '38.5760987266', '45.1895350059', '35.3935190833', '35.5972006336', '48.620475', '30.1934549375', '43.0871702044', '42.4342168125', '30.5202491914']",0.5900000000000034,False,Bro021.segment.76,[[0.39743203]]
44,0,Bro021.segment.77,141.726,143.003,143.715,149.965,"['1.13649', '1.40851', '1.40801', '1.64432', '0.83266', '1.90273', '1.88373', '0.00000', '0.99982', '1.22439', '0.54152', '0.81325', '0.31619', '1.33702', '0.39947', '1.25835', '1.65318', '0.49386', '0.00000', '0.70516', '1.94535', '1.31025', '1.23953', '1.08485', '1.42145', '0.25581', '0.00000', '0.81769', '0.64866', '0.00000', '0.28995', '1.42978', '0.99088', '1.14637', '0.82687', '0.60385', '0.86633', '1.55276', '1.28642', '0.00000', '0.58680', '0.50848', '0.99105', '1.58148', '1.55079', '1.54445', '0.75157', '0.66089', '1.39769', '1.31125', '1.56459', '1.14577', '1.34646', '1.56737', '1.30628', '0.81887', '0.00000', '0.47567', '1.54932', '1.34328', '1.86457', '0.15132', '1.15527', '2.25403', '1.85708', '2.17253', '1.76377', '1.61934', '1.74873', '1.01747', '0.36376', '0.88060', '1.55253', '0.00000', '1.04319', '0.66732', '0.83142', '0.59259', '0.86207', '0.36936', '1.29727', '0.00000', '0.44327', '1.29836', '0.30692', '0.78070', '1.07567', '0.87923', '1.58087', '1.48905', '0.25045', '1.14623', '0.75812', '0.90568', '0.34643', '0.92269', '0.67586', '1.67319', '1.03770', '1.29528', '0.29212', '1.52774', '1.11503', '0.99153', '0.04059', '1.07400', '1.11003', '1.03816', '1.18806', '0.83832', '0.88316', '1.27370', '1.32435', '0.71537', '0.90021', '1.06516', '0.82889', '1.31282', '0.68865', '0.96457', '0.33449', '1.16814']","['57.3016963819', '40.9378463388', '42.5179071953', '48.2258344375', '62.1620274545', '55.8047339167', '39.7014090833', '0.0', '50.268680449', '43.86100406', '44.3218259708', '47.7032568571', '29.966167583', '27.1286737043', '37.7935140999', '17.8631037692', '11.692555875', '44.5674024852', '0.0', '56.2537329312', '10.2240987143', '33.4461024259', '37.716223649', '31.81722925', '18.517262832', '24.00788688', '0.0', '43.6033138017', '40.7035486555', '0.0', '27.21265376', '20.5564214692', '48.1015055315', '44.8288024889', '40.0712459534', '43.5941641657', '36.9577001653', '4.8634047574', '30.9896615702', '0.0', '40.6747216479', '39.7684591556', '43.5992202656', '0.09851825', '1.35140681633', '0.337365553719', '41.1460563733', '38.7660420556', '27.2577295', '41.0211002311', '42.6078215109', '51.2061969342', '36.4521071716', '44.743209089', '38.3115357917', '52.399152', '0.0', '36.0681320437', '32.404126949', '40.7469610254', '5.06976418', '15.883418856', '39.8619015917', '9.72069687755', '48.9351146563', '2.77599673356', '25.0512066654', '33.6699808262', '5.3264582314', '38.3027383865', '29.1984709529', '51.6538706333', '23.5128654841', '0.0', '41.9966673477', '44.118402662', '46.9624777092', '43.1497336409', '41.6430610138', '30.8320030118', '27.84845468', '0.0', '38.4360232552', '35.980061963', '28.80527256', '45.7939159545', '35.4710842948', '46.416140775', '1.13993683333', '5.60137944', '24.0398809587', '32.0166204082', '44.4695922', '36.6376230916', '29.3521865802', '43.2980854933', '47.4085438578', '8.09187113', '43.056565855', '42.5903237562', '28.7126855383', '28.9074870656', '49.0534215', '49.3484707218', '4.57899304734', '44.9986061735', '48.4649929688', '50.7463784722', '45.014421801', '47.3524992154', '51.8036801667', '39.3221935734', '38.5760987266', '45.1895350059', '35.3935190833', '35.5972006336', '48.620475', '30.1934549375', '43.0871702044', '42.4342168125', '30.5202491914', '40.3134697329']",0.7120000000000175,False,Bro021.segment.77,[[0.35620707]]
