Unnamed: 0;segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;id;similarity
0;Bed013.segment.2;0.46;0.97;1.23;1.54;['1.28051', '0.75842'];['6.4953197686', '40.9540127015'];0.26;True;Bed013.segment.2;[[0.73844457]]
0;Bed013.segment.3;1.23;1.54;2.504;5.908;['0.65038'];['48.8456051875'];0.964;True;Bed013.segment.3;[[0.77414215]]
0;Bed013.segment.6;5.349;6.515;7.517;9.758;[];[];1.002000000000001;False;Bed013.segment.6;[[0.403979]]
0;Bed013.segment.9;9.758;13.16;12.83;15.2;[];[];-0.33;True;Bed013.segment.9;[[0.40578714]]
0;Bed013.segment.12;14.626;16.746;15.817;16.621;['0.39066', '0.82462', '0.27371', '0.54387', '1.11679', '1.10987', '0.87304'];['42.6764017778', '39.84411592', '33.9676031716', '46.342105472', '1.86410729086', '3.0343867619', '24.2433988651'];-0.9289999999999984;True;Bed013.segment.12;[[0.28914064]]
0;Bed013.segment.15;17.055;17.542;17.526;18.276;[];[];-0.0160000000000017;True;Bed013.segment.15;[[0.61776817]]
0;Bed013.segment.16;17.526;18.276;18.437;20.72;['0.59787', '1.41560', '1.76221', '1.03290'];['67.823597929', '77.3207262963', '34.527666716', '42.6960524668'];0.1610000000000013;False;Bed013.segment.16;[[0.3320524]]
0;Bed013.segment.21;20.82;23.05;23.82;25.38;['0.61424', '0.78448', '1.25132', '1.25243', '0.35396', '0.31802', '0.31353', '0.52468'];['57.0943300617', '52.50164552', '3.40941278125', '11.6080602337', '39.4815498667', '36.67070586', '37.8856465', '43.8929326875'];0.7699999999999996;True;Bed013.segment.21;[[0.2805134]]
0;Bed013.segment.24;24.76;25.81;25.9;26.85;['0.82561', '0.00000', '0.00000'];['49.9685197778', '0.0', '0.0'];0.0899999999999998;True;Bed013.segment.24;[[0.55229205]]
0;Bed013.segment.25;25.9;26.85;30.898;31.34;['1.24213', '1.17415'];['44.7784728704', '14.6211061433'];4.047999999999998;True;Bed013.segment.25;[[0.49624974]]
0;Bed013.segment.27;31.42;31.79;32.35;35.14;[];[];0.5600000000000023;False;Bed013.segment.27;[[0.65946865]]
0;Bed013.segment.28;32.35;35.14;36.08;38.4;['0.88079', '1.35016', '1.12369', '0.59411', '1.46857', '0.58387', '1.28554'];['57.6655909112', '1.23445731361', '51.7713334907', '55.9138000078', '12.4688661399', '54.2715275309', '7.55211016955'];0.9399999999999976;False;Bed013.segment.28;[[0.585972]]
0;Bed013.segment.29;36.08;38.4;38.454;39.14;[];[];0.054000000000002;True;Bed013.segment.29;[[0.3641022]]
0;Bed013.segment.31;39.06;40.4;39.18;39.5;['0.78701', '0.60993', '0.34433'];['51.9404408047', '57.4027725938', '42.90115579'];-1.2199999999999989;True;Bed013.segment.31;[[0.35822564]]
0;Bed013.segment.32;39.18;39.5;41.04;41.55;['0.48825'];['43.5265573125'];1.5399999999999991;True;Bed013.segment.32;[[0.55267847]]
0;Bed013.segment.33;41.04;41.55;43.12;43.26;['0.75575', '1.29554'];['59.5043037232', '52.5756634215'];1.5700000000000005;False;Bed013.segment.33;[[0.62374413]]
0;Bed013.segment.34;43.12;43.26;43.77;44.22;['1.17379'];['49.4222928889'];0.5100000000000051;False;Bed013.segment.34;[[0.8119671]]
0;Bed013.segment.35;43.77;44.22;46.23;48.55;['1.39312', '1.52494', '0.79946'];['6.17683408333', '4.01871766667', '72.960212281'];2.009999999999998;False;Bed013.segment.35;[[0.3371892]]
0;Bed013.segment.36;46.23;48.55;49.011;50.393;['1.43026', '0.63495', '0.88308', '0.64901', '1.02821', '1.23710'];['8.95670904082', '57.5441738715', '43.62292278', '57.91353408', '38.83754', '30.4764405279'];0.4610000000000056;True;Bed013.segment.36;[[0.32598144]]
0;Bed013.segment.38;49.16;50.18;51.06;52.37;['0.60020', '1.18106', '0.44758', '0.73614', '0.85855'];['58.5790568611', '32.9344358889', '47.3592357769', '64.2302304706', '63.8427960165'];0.8800000000000026;True;Bed013.segment.38;[[0.28044742]]
0;Bed013.segment.39;51.06;52.37;53.81;57.63;['1.36819', '1.43857', '1.52776', '1.14610', '1.49250', '1.48327', '1.46240', '1.42411', '1.18973', '0.85941'];['5.1474318125', '5.31554213223', '1.80109822222', '25.3780551124', '3.19391448', '2.46567639506', '0.772886109375', '7.54304539063', '15.6202155556', '32.068663856'];1.4400000000000048;True;Bed013.segment.39;[[0.33437437]]
0;Bed013.segment.40;53.81;57.63;58.46;66.33;['1.22709', '1.21705', '0.72181', '0.92921', '0.11476', '0.78079', '0.88420', '0.74920'];['42.0723938356', '24.1227111344', '62.2142191882', '46.7459285197', '16.5955279861', '58.060274963', '52.8350258163', '47.0062816406'];0.8299999999999983;False;Bed013.segment.40;[[0.6030021]]
