,Unnamed: 0,segID,StartTimeA,EndTimeA,StartTimeB,EndTimeB,f0_means,f0_stds,pause,speakerChange,id,similarity
0,0,Bro005.segment.3,8.567,9.137,9.361,11.203,[],[],0.2240000000000002,True,Bro005.segment.3,[[0.6818349]]
1,0,Bro005.segment.4,9.361,11.203,11.818,12.058,[],[],0.6150000000000002,True,Bro005.segment.4,[[0.7085625]]
2,0,Bro005.segment.5,11.818,12.058,12.106,14.65,['0.28852'],['62.9497691302'],0.048,False,Bro005.segment.5,[[0.82854056]]
3,0,Bro005.segment.10,17.673,18.023,18.461,19.308,['1.89897'],['9.09893892734'],0.4379999999999988,True,Bro005.segment.10,[[0.4653204]]
4,0,Bro005.segment.11,18.461,19.308,19.308,20.238,[],[],0.0,False,Bro005.segment.11,[[0.32333332]]
5,0,Bro005.segment.12,19.308,20.238,19.379,23.901,[],[],-0.8589999999999982,True,Bro005.segment.12,[[0.45110464]]
6,0,Bro005.segment.14,20.133,20.563,21.931,25.514,"['0.75192', '0.52458']","['43.3420809012', '32.0166004567']",1.368000000000002,False,Bro005.segment.14,[[0.31671587]]
7,0,Bro005.segment.15,21.931,25.514,23.68,25.5,[],[],-1.834,True,Bro005.segment.15,[[0.29750055]]
8,0,Bro005.segment.19,29.193,30.653,31.123,31.973,"['1.20440', '1.77119']","['42.6010266375', '5.55265725078']",0.4700000000000024,False,Bro005.segment.19,[[0.85460776]]
9,0,Bro005.segment.21,31.123,31.973,32.533,33.683,"['1.02805', '1.19240', '1.51940']","['39.928577391', '41.436843097', '26.0572816033']",0.5600000000000023,False,Bro005.segment.21,[[0.37139016]]
10,0,Bro005.segment.22,32.533,33.683,33.903,34.623,"['1.22706', '0.93551', '0.00000', '0.66789', '1.21888']","['44.5157490237', '44.1200291111', '0.0', '40.94827802', '48.4078474903']",0.2199999999999988,False,Bro005.segment.22,[[0.22409514]]
11,0,Bro005.segment.23,33.903,34.623,33.971,35.191,"['0.74151', '0.72637', '1.07914']","['29.1422429861', '29.3631462857', '50.89403']",-0.652000000000001,True,Bro005.segment.23,[[0.97385603]]
12,0,Bro005.segment.24,33.971,35.191,36.49,36.67,"['0.88930', '1.33439']","['48.0864501837', '5.62410435062']",1.2989999999999997,False,Bro005.segment.24,[[0.9918048]]
13,0,Bro005.segment.25,36.49,36.67,36.968,41.897,['0.45285'],['45.1491088889'],0.2980000000000018,False,Bro005.segment.25,[[0.26143834]]
14,0,Bro005.segment.27,41.897,48.381,44.49,47.42,[],[],-3.8909999999999982,True,Bro005.segment.27,[[0.41592035]]
15,0,Bro005.segment.31,48.421,50.801,51.362,52.099,"['0.72555', '0.43962', '0.92150', '0.87632', '1.50339', '1.37216', '1.94768', '1.92262', '1.83569', '1.09942']","['39.1065162449', '31.099871625', '43.4596871', '45.0859370579', '43.001822475', '41.181226343', '0.479606181818', '2.35023751852', '5.93003503704', '33.9514355236']",0.5609999999999999,False,Bro005.segment.31,[[0.44619298]]
16,0,Bro005.segment.33,52.139,52.499,52.758,53.008,[],[],0.2590000000000003,True,Bro005.segment.33,[[0.9686674]]
17,0,Bro005.segment.34,52.758,53.008,54.027,54.487,"['1.41126', '0.91027']","['60.9418056111', '78.6151552963']",1.0189999999999984,True,Bro005.segment.34,[[0.9641975]]
18,0,Bro005.segment.35,54.027,54.487,54.792,55.322,['1.22169'],['21.1571552268'],0.3049999999999997,True,Bro005.segment.35,[[0.96406716]]
