Unnamed: 0;segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;id;similarity
0;Bmr005.segment.1;1.447;1.907;3.006;4.966;['0.95222'];['43.5457016547'];1.0989999999999998;False;Bmr005.segment.1;[[0.545908]]
0;Bmr005.segment.2;3.006;4.966;7.741;15.741;['1.19680', '0.54771', '0.00000', '0.48037', '0.81443'];['48.3042218182', '48.63386408', '0.0', '48.2397158036', '48.21137884'];2.7749999999999995;True;Bmr005.segment.2;[[0.21149927]]
0;Bmr005.segment.3;7.741;15.741;16.397;18.178;['0.65165', '1.56533', '1.71928', '1.58937', '0.58395', '0.61005', '0.00000', '0.59511', '1.09236', '0.94389', '0.52835', '0.94123', '1.56386', '1.31476', '1.09135', '0.83051', '0.65775', '0.00000', '0.40682', '0.63313', '0.70062', '0.39575', '0.60953', '1.15514', '0.48355', '0.97181', '1.25420', '1.34118', '1.26921', '0.81546', '1.28580', '0.95701', '0.97010', '1.25144', '1.16220', '0.70845', '0.00000', '0.00000', '0.39419'];['55.4371804583', '2.44271116667', '7.971334', '8.97756798892', '48.2583502733', '48.2577772593', '0.0', '48.2161964609', '26.5511434722', '31.6532745926', '46.23200916', '52.0662706754', '17.279329', '4.48702088', '30.6549531667', '51.1630373944', '43.6017290909', '0.0', '39.5528712222', '41.0369209877', '41.5091956855', '38.4769006667', '49.3847704938', '21.9808160625', '44.8394907889', '49.0589981095', '15.4565855102', '14.4713025124', '19.52821568', '47.5697977867', '7.00879975', '30.82099592', '37.8267665953', '2.11494925', '8.07102073469', '45.4600777312', '0.0', '0.0', '38.8137431122'];0.6559999999999988;False;Bmr005.segment.3;[[0.36657417]]
0;Bmr005.segment.4;16.397;18.178;18.178;18.536;[];[];0.0;False;Bmr005.segment.4;[[0.3406944]]
0;Bmr005.segment.6;18.393;24.713;22.454;23.944;['0.00000', '0.00000', '0.00000', '0.00000', '0.00000', '0.00000', '0.59232', '0.97386', '1.09827', '1.60047', '1.55363', '0.64034', '1.08441', '1.77237', '1.42658', '1.90009', '1.22431', '1.48432', '0.65395', '1.69656', '1.65737', '1.68090', '0.30342', '1.37123'];['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '86.5174605319', '98.8720365313', '63.9049680306', '68.643642011', '53.4779388366', '83.1434473846', '92.127764449', '40.3523966612', '79.3855387407', '18.460476048', '59.4665346923', '73.55997025', '86.4222175556', '45.9411941496', '39.8288850933', '47.1148742857', '41.1539606371', '103.55143902'];-2.2590000000000003;True;Bmr005.segment.6;[[0.442169]]
0;Bmr005.segment.7;22.454;23.944;24.825;27.041;['1.38152', '1.18616', '1.10129', '1.10298', '0.94635'];['15.8773693333', '5.15125157025', '5.77544205469', '8.98774199502', '7.24251984889'];0.8810000000000002;True;Bmr005.segment.7;[[0.81631315]]
0;Bmr005.segment.8;24.825;27.041;25.952;26.857;[];[];-1.0889999999999986;True;Bmr005.segment.8;[[0.48809177]]
0;Bmr005.segment.9;25.952;26.857;27.203;29.503;[];[];0.3460000000000001;True;Bmr005.segment.9;[[0.2954762]]
0;Bmr005.segment.10;27.203;29.503;28.576;30.936;['0.64326', '1.69251', '2.15754', '2.05126', '1.57141', '2.06506', '1.46187', '1.54810', '1.08141', '1.58742', '0.80334', '1.67918'];['85.0101082222', '55.9182676389', '5.01651', '30.0423431605', '74.7568978935', '6.69026228125', '77.2770638222', '83.695346562', '100.039862782', '65.1600853333', '97.3178571173', '84.0017231893'];-0.9269999999999996;True;Bmr005.segment.10;[[0.55707604]]
0;Bmr005.segment.11;28.576;30.936;31.381;31.581;['1.03550', '0.84390', '0.83635', '1.13937', '0.75590', '1.62289', '1.27381', '0.81279', '0.77788'];['54.9144085289', '61.5358744545', '54.2092691358', '36.1222693573', '52.2180580388', '31.82192264', '4.26785664286', '35.56028076', '34.03293618'];0.4450000000000003;True;Bmr005.segment.11;[[0.26537374]]
0;Bmr005.segment.12;31.381;31.581;31.875;32.355;[];[];0.2940000000000005;True;Bmr005.segment.12;[[0.9839029]]
0;Bmr005.segment.13;31.875;32.355;32.513;34.683;['1.50843'];['2.61293091124'];0.1580000000000012;True;Bmr005.segment.13;[[0.7224092]]
0;Bmr005.segment.14;32.513;34.683;36.666;37.846;['0.28414', '0.85257', '0.76915', '0.96718', '1.35581', '0.83436'];['28.3528398947', '41.4453600317', '46.7376963889', '49.705166', '5.64671078107', '36.0536319781'];1.982999999999997;False;Bmr005.segment.14;[[0.50077105]]
0;Bmr005.segment.15;36.666;37.846;38.106;39.736;['0.79261', '1.06310', '1.19191', '0.69485', '0.39289'];['53.3503667929', '23.8521350059', '0.8810420625', '37.3082607851', '38.7099936064'];0.2600000000000051;False;Bmr005.segment.15;[[0.7601323]]
0;Bmr005.segment.16;38.106;39.736;40.118;44.06;['1.13525', '1.84963', '1.78650', '1.05840', '0.78469', '0.85931', '0.60213'];['55.1870973333', '5.16379332', '6.38523629167', '51.451069037', '48.183878205', '41.7731451111', '48.1270518325'];0.382000000000005;False;Bmr005.segment.16;[[0.5124117]]
0;Bmr005.segment.17;40.118;44.06;44.643;44.703;[];[];0.5829999999999984;False;Bmr005.segment.17;[[0.33824116]]
0;Bmr005.segment.18;44.643;44.703;44.746;46.47;[];[];0.0429999999999992;False;Bmr005.segment.18;[[0.55163527]]
0;Bmr005.segment.19;44.746;46.47;45.752;46.279;[];[];-0.7179999999999964;True;Bmr005.segment.19;[[0.6081879]]
0;Bmr005.segment.21;46.817;47.446;47.446;49.403;[];[];0.0;False;Bmr005.segment.21;[[0.69833803]]
0;Bmr005.segment.22;47.446;49.403;49.403;50.568;[];[];0.0;False;Bmr005.segment.22;[[0.5201374]]
0;Bmr005.segment.23;49.403;50.568;50.568;52.133;[];[];0.0;False;Bmr005.segment.23;[[0.6209473]]
0;Bmr005.segment.24;50.568;52.133;52.507;55.163;[];[];0.3739999999999952;False;Bmr005.segment.24;[[0.8011621]]
0;Bmr005.segment.25;52.507;55.163;55.367;56.031;[];[];0.2040000000000006;False;Bmr005.segment.25;[[0.6472744]]
0;Bmr005.segment.26;55.367;56.031;56.421;58.337;[];[];0.3900000000000005;False;Bmr005.segment.26;[[0.7785257]]
0;Bmr005.segment.27;56.421;58.337;58.594;59.371;[];[];0.2569999999999979;False;Bmr005.segment.27;[[0.64977956]]
0;Bmr005.segment.28;58.594;59.371;59.371;60.153;[];[];0.0;False;Bmr005.segment.28;[[0.7245079]]
0;Bmr005.segment.29;59.371;60.153;60.153;61.145;[];[];0.0;False;Bmr005.segment.29;[[0.6242912]]
0;Bmr005.segment.30;60.153;61.145;61.145;62.029;[];[];0.0;False;Bmr005.segment.30;[[0.5521498]]
0;Bmr005.segment.31;61.145;62.029;62.563;64.056;[];[];0.5339999999999989;False;Bmr005.segment.31;[[0.7069899]]
0;Bmr005.segment.32;62.563;64.056;64.489;65.295;[];[];0.4330000000000069;False;Bmr005.segment.32;[[0.8921055]]
0;Bmr005.segment.33;64.489;65.295;65.295;66.325;[];[];0.0;False;Bmr005.segment.33;[[0.9804429]]
0;Bmr005.segment.34;65.295;66.325;66.325;67.281;[];[];0.0;False;Bmr005.segment.34;[[0.7297402]]
0;Bmr005.segment.35;66.325;67.281;67.281;67.924;[];[];0.0;False;Bmr005.segment.35;[[0.86689425]]
0;Bmr005.segment.36;67.281;67.924;67.924;68.57;[];[];0.0;False;Bmr005.segment.36;[[0.8529153]]
0;Bmr005.segment.37;67.924;68.57;68.57;70.195;[];[];0.0;False;Bmr005.segment.37;[[0.62124014]]
0;Bmr005.segment.38;68.57;70.195;70.195;71.29;[];[];0.0;False;Bmr005.segment.38;[[0.6483445]]
0;Bmr005.segment.39;70.195;71.29;72.405;76.415;[];[];1.1149999999999949;False;Bmr005.segment.39;[[0.36398727]]
0;Bmr005.segment.40;72.405;76.415;77.85;79.42;['0.80783', '1.29207', '0.69259', '0.79942', '0.92878', '1.19862', '0.91958', '0.36097', '0.85931', '1.24561', '1.35966', '0.83630', '1.23889', '1.32624', '1.10569', '0.52332', '0.56561'];['52.3604427654', '23.5539989375', '50.5024975714', '53.8085790533', '42.71595275', '9.229828', '47.6863938962', '37.9639410637', '62.65956975', '43.641632398', '33.7215453352', '60.9817309286', '20.8472861538', '7.3494575', '28.9346068402', '43.1243422057', '44.6045739559'];1.434999999999988;True;Bmr005.segment.40;[[0.56542933]]
0;Bmr005.segment.41;77.85;79.42;78.686;82.33;['0.82259', '0.55946', '0.80974', '0.98452', '0.78356', '0.44765', '0.44211'];['46.8216547337', '45.53728256', '33.1931625124', '19.8681257975', '33.1315817959', '38.1428340441', '39.2573706'];-0.7339999999999947;True;Bmr005.segment.41;[[0.618973]]
0;Bmr005.segment.42;78.686;82.33;83.044;84.738;[];[];0.7139999999999986;False;Bmr005.segment.42;[[0.7679471]]
0;Bmr005.segment.43;83.044;84.738;84.738;86.794;[];[];0.0;False;Bmr005.segment.43;[[0.76292294]]
0;Bmr005.segment.44;84.738;86.794;87.184;88.852;[];[];0.3900000000000005;False;Bmr005.segment.44;[[0.6876508]]
0;Bmr005.segment.45;87.184;88.852;88.852;90.088;[];[];0.0;False;Bmr005.segment.45;[[0.8893136]]
0;Bmr005.segment.46;88.852;90.088;90.645;93.196;[];[];0.5570000000000022;False;Bmr005.segment.46;[[0.65595555]]
0;Bmr005.segment.47;90.645;93.196;93.616;94.237;[];[];0.4200000000000017;False;Bmr005.segment.47;[[0.56809163]]
0;Bmr005.segment.48;93.616;94.237;94.726;95.422;[];[];0.4890000000000043;False;Bmr005.segment.48;[[0.8063021]]
0;Bmr005.segment.49;94.726;95.422;95.857;98.703;[];[];0.4350000000000023;False;Bmr005.segment.49;[[0.54280335]]
0;Bmr005.segment.50;95.857;98.703;99.486;101.085;[];[];0.7830000000000013;False;Bmr005.segment.50;[[0.7324469]]
0;Bmr005.segment.51;99.486;101.085;101.212;103.239;[];[];0.1270000000000095;False;Bmr005.segment.51;[[0.9116433]]
0;Bmr005.segment.52;101.212;103.239;103.802;105.578;[];[];0.5630000000000024;False;Bmr005.segment.52;[[0.9529888]]
0;Bmr005.segment.53;103.802;105.578;105.929;107.377;[];[];0.3509999999999991;False;Bmr005.segment.53;[[0.9000668]]
0;Bmr005.segment.54;105.929;107.377;107.886;111.288;[];[];0.5090000000000003;False;Bmr005.segment.54;[[0.8216481]]
