;segID;boundary
0;Bmr029.segment.1;0.0
1;Bmr029.segment.2;0.0
2;Bmr029.segment.3;0.0
3;Bmr029.segment.4;0.0
4;Bmr029.segment.5;0.0
5;Bmr029.segment.6;0.0
6;Bmr029.segment.7;0.0
7;Bmr029.segment.9;0.0
8;Bmr029.segment.10;0.0
9;Bmr029.segment.11;0.0
10;Bmr029.segment.12;0.0
11;Bmr029.segment.14;0.0
12;Bmr029.segment.15;0.0
13;Bmr029.segment.16;0.0
14;Bmr029.segment.17;0.0
15;Bmr029.segment.18;0.0
16;Bmr029.segment.19;0.0
17;Bmr029.segment.20;0.0
18;Bmr029.segment.21;1.0
19;Bmr029.segment.22;0.0
20;Bmr029.segment.23;0.0
21;Bmr029.segment.24;0.0
22;Bmr029.segment.25;0.0
23;Bmr029.segment.26;0.0
24;Bmr029.segment.27;0.0
25;Bmr029.segment.28;0.0
26;Bmr029.segment.29;0.0
27;Bmr029.segment.30;0.0
28;Bmr029.segment.31;0.0
29;Bmr029.segment.32;0.0
30;Bmr029.segment.34;0.0
31;Bmr029.segment.35;0.0
32;Bmr029.segment.36;0.0
33;Bmr029.segment.38;0.0
34;Bmr029.segment.39;0.0
35;Bmr029.segment.40;0.0
36;Bmr029.segment.41;0.0
37;Bmr029.segment.42;0.0
38;Bmr029.segment.43;0.0
39;Bmr029.segment.44;0.0
40;Bmr029.segment.45;0.0
41;Bmr029.segment.46;0.0
42;Bmr029.segment.47;0.0
43;Bmr029.segment.48;0.0
44;Bmr029.segment.49;0.0
45;Bmr029.segment.50;0.0
46;Bmr029.segment.51;0.0
47;Bmr029.segment.52;0.0
48;Bmr029.segment.53;0.0
49;Bmr029.segment.54;0.0
50;Bmr029.segment.55;0.0
51;Bmr029.segment.56;0.0
52;Bmr029.segment.57;0.0
53;Bmr029.segment.58;0.0
54;Bmr029.segment.59;0.0
55;Bmr029.segment.60;0.0
56;Bmr029.segment.61;0.0
57;Bmr029.segment.62;0.0
58;Bmr029.segment.63;0.0
59;Bmr029.segment.64;0.0
60;Bmr029.segment.65;0.0
61;Bmr029.segment.66;0.0
62;Bmr029.segment.67;0.0
63;Bmr029.segment.68;0.0
64;Bmr029.segment.69;0.0
65;Bmr029.segment.70;0.0
66;Bmr029.segment.71;0.0
67;Bmr029.segment.72;0.0
68;Bmr029.segment.73;0.0
69;Bmr029.segment.74;0.0
70;Bmr029.segment.75;0.0
71;Bmr029.segment.76;0.0
72;Bmr029.segment.77;0.0
73;Bmr029.segment.78;0.0
74;Bmr029.segment.80;0.0
75;Bmr029.segment.79;0.0
76;Bmr029.segment.81;0.0
77;Bmr029.segment.82;0.0
78;Bmr029.segment.83;0.0
79;Bmr029.segment.84;0.0
80;Bmr029.segment.85;0.0
81;Bmr029.segment.86;0.0
82;Bmr029.segment.87;0.0
83;Bmr029.segment.88;0.0
84;Bmr029.segment.89;0.0
85;Bmr029.segment.90;0.0
86;Bmr029.segment.91;0.0
87;Bmr029.segment.92;0.0
88;Bmr029.segment.93;0.0
89;Bmr029.segment.94;0.0
90;Bmr029.segment.95;0.0
91;Bmr029.segment.96;0.0
92;Bmr029.segment.97;0.0
93;Bmr029.segment.98;0.0
94;Bmr029.segment.99;0.0
95;Bmr029.segment.100;0.0
96;Bmr029.segment.101;0.0
97;Bmr029.segment.102;0.0
98;Bmr029.segment.103;0.0
99;Bmr029.segment.104;0.0
100;Bmr029.segment.105;0.0
101;Bmr029.segment.107;0.0
102;Bmr029.segment.108;0.0
103;Bmr029.segment.110;0.0
104;Bmr029.segment.111;0.0
105;Bmr029.segment.112;0.0
106;Bmr029.segment.113;0.0
107;Bmr029.segment.114;0.0
108;Bmr029.segment.115;0.0
109;Bmr029.segment.116;0.0
110;Bmr029.segment.117;0.0
111;Bmr029.segment.118;0.0
112;Bmr029.segment.119;0.0
113;Bmr029.segment.120;0.0
114;Bmr029.segment.121;0.0
115;Bmr029.segment.122;0.0
116;Bmr029.segment.123;0.0
117;Bmr029.segment.124;0.0
118;Bmr029.segment.126;0.0
119;Bmr029.segment.128;0.0
120;Bmr029.segment.129;0.0
121;Bmr029.segment.131;0.0
122;Bmr029.segment.132;0.0
123;Bmr029.segment.133;0.0
124;Bmr029.segment.134;0.0
125;Bmr029.segment.135;0.0
126;Bmr029.segment.136;0.0
127;Bmr029.segment.138;0.0
128;Bmr029.segment.140;0.0
129;Bmr029.segment.139;0.0
130;Bmr029.segment.142;0.0
131;Bmr029.segment.143;0.0
132;Bmr029.segment.144;0.0
133;Bmr029.segment.145;0.0
134;Bmr029.segment.146;0.0
135;Bmr029.segment.147;0.0
136;Bmr029.segment.148;0.0
137;Bmr029.segment.149;0.0
138;Bmr029.segment.150;0.0
139;Bmr029.segment.151;0.0
140;Bmr029.segment.152;0.0
141;Bmr029.segment.154;0.0
142;Bmr029.segment.155;0.0
143;Bmr029.segment.156;0.0
144;Bmr029.segment.158;0.0
145;Bmr029.segment.159;0.0
146;Bmr029.segment.160;0.0
147;Bmr029.segment.161;0.0
148;Bmr029.segment.162;0.0
149;Bmr029.segment.163;0.0
150;Bmr029.segment.164;0.0
151;Bmr029.segment.165;0.0
152;Bmr029.segment.166;0.0
153;Bmr029.segment.168;0.0
154;Bmr029.segment.169;0.0
155;Bmr029.segment.170;0.0
156;Bmr029.segment.171;0.0
157;Bmr029.segment.172;0.0
158;Bmr029.segment.173;0.0
159;Bmr029.segment.174;0.0
160;Bmr029.segment.175;0.0
161;Bmr029.segment.176;0.0
162;Bmr029.segment.177;0.0
163;Bmr029.segment.179;0.0
164;Bmr029.segment.180;0.0
165;Bmr029.segment.181;0.0
166;Bmr029.segment.182;0.0
167;Bmr029.segment.183;0.0
168;Bmr029.segment.184;0.0
169;Bmr029.segment.185;0.0
170;Bmr029.segment.186;0.0
171;Bmr029.segment.187;0.0
172;Bmr029.segment.188;0.0
173;Bmr029.segment.189;0.0
174;Bmr029.segment.190;0.0
175;Bmr029.segment.191;0.0
176;Bmr029.segment.192;0.0
177;Bmr029.segment.193;0.0
178;Bmr029.segment.194;0.0
179;Bmr029.segment.195;0.0
180;Bmr029.segment.196;0.0
181;Bmr029.segment.198;0.0
182;Bmr029.segment.199;0.0
183;Bmr029.segment.200;0.0
184;Bmr029.segment.201;0.0
185;Bmr029.segment.202;0.0
186;Bmr029.segment.203;0.0
187;Bmr029.segment.204;0.0
188;Bmr029.segment.205;0.0
189;Bmr029.segment.206;0.0
190;Bmr029.segment.209;0.0
191;Bmr029.segment.210;0.0
192;Bmr029.segment.211;0.0
193;Bmr029.segment.212;0.0
194;Bmr029.segment.213;0.0
195;Bmr029.segment.216;0.0
196;Bmr029.segment.217;0.0
197;Bmr029.segment.218;0.0
198;Bmr029.segment.219;0.0
