Unnamed: 0;segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_means;f0_stds;pause;speakerChange;id;similarity
0;Bmr009.segment.1;0.0;0.41;0.5;0.82;['0.39067'];['36.4816686178'];0.09;False;Bmr009.segment.1;[[0.5083683]]
0;Bmr009.segment.2;0.5;0.82;0.665;0.945;['1.71584'];['33.8209666875'];-0.1549999999999999;True;Bmr009.segment.2;[[0.9999999]]
0;Bmr009.segment.3;0.665;0.945;0.999;2.271;['0.93507'];['46.0451431364'];0.054;False;Bmr009.segment.3;[[0.83475137]]
0;Bmr009.segment.5;0.999;2.271;1.02;1.27;[];[];-1.251;True;Bmr009.segment.5;[[0.83475137]]
0;Bmr009.segment.4;1.02;1.27;1.816;4.456;['0.94592'];['41.847433285'];0.546;False;Bmr009.segment.4;[[0.5611749]]
0;Bmr009.segment.6;1.816;4.456;4.125;4.555;['1.77143', '1.85850', '1.73590', '1.49469', '0.76397', '0.90282', '0.11864', '1.13776', '0.99707', '0.62346', '0.59565', '0.63850', '1.05807', '0.79701', '0.56168'];['11.6866811903', '0.646375171598', '2.12909933333', '21.1483667407', '54.9870107372', '48.4179152', '12.5897841667', '32.1960882963', '33.5755017119', '39.6960105', '46.3527519753', '40.65365025', '26.8908422813', '38.0595233906', '39.7356595062'];-0.3310000000000004;True;Bmr009.segment.6;[[0.41970885]]
0;Bmr009.segment.7;4.125;4.555;4.456;5.566;['0.84581'];['33.2696012882'];-0.0989999999999993;True;Bmr009.segment.7;[[0.9500973]]
0;Bmr009.segment.8;4.456;5.566;5.633;6.5;['0.91016', '0.99764'];['44.5768059763', '34.3806409669'];0.0670000000000001;False;Bmr009.segment.8;[[0.60087794]]
0;Bmr009.segment.10;6.54;7.98;7.98;9.52;['0.94032', '1.57497', '1.11308'];['58.3980957586', '4.16675474792', '35.1004117751'];0.0;False;Bmr009.segment.10;[[0.40852398]]
0;Bmr009.segment.11;7.98;9.52;9.66;12.22;['1.15990', '1.19691', '0.91574', '0.96675', '0.63999', '0.00000'];['43.0800230243', '28.5778057266', '37.4819335944', '23.2820693058', '39.0029267778', '0.0'];0.1400000000000005;False;Bmr009.segment.11;[[0.26806816]]
0;Bmr009.segment.12;9.66;12.22;10.629;10.969;['0.88888', '0.41095', '0.56141', '1.45657', '1.45462', '1.45951', '0.00000', '0.84626', '0.56434', '1.33460', '0.95885', '0.75675'];['37.7303106667', '37.7943135556', '42.89426508', '2.11643852066', '0.946794914127', '1.34938293878', '0.0', '44.9013435764', '39.1980727934', '1.62895209917', '35.0376859898', '37.4751285741'];-1.591000000000001;True;Bmr009.segment.12;[[0.23583367]]
0;Bmr009.segment.13;10.629;10.969;12.658;15.767;['0.81959'];['24.083605136'];1.689;True;Bmr009.segment.13;[[0.53157485]]
0;Bmr009.segment.14;12.658;15.767;14.164;14.544;[];[];-1.6029999999999998;True;Bmr009.segment.14;[[0.54144627]]
0;Bmr009.segment.15;14.164;14.544;15.767;16.28;[];[];1.222999999999999;True;Bmr009.segment.15;[[0.4526285]]
0;Bmr009.segment.17;16.28;18.94;19.167;19.337;[];[];0.2270000000000003;True;Bmr009.segment.17;[[0.36781132]]
0;Bmr009.segment.18;19.167;19.337;19.417;19.657;['0.69177'];['43.66576784'];0.0800000000000018;True;Bmr009.segment.18;[[0.83337533]]
0;Bmr009.segment.19;19.417;19.657;20.008;24.738;['0.00000', '0.53590', '1.10944'];['0.0', '43.4263241653', '31.470658625'];0.3509999999999991;False;Bmr009.segment.19;[[0.08494925]]
0;Bmr009.segment.20;20.008;24.738;20.42;21.682;['0.86953', '0.92091', '1.33220', '1.12752', '1.25339', '0.54374', '0.50215', '0.68432', '1.36048', '0.98456', '1.31545'];['41.5223736562', '52.5689089679', '25.2780519481', '39.1579984959', '9.73765336111', '40.729330496', '39.5844284127', '38.7297980247', '7.10103158449', '35.8213365986', '2.04884402041'];-4.317999999999998;True;Bmr009.segment.20;[[0.4004866]]
0;Bmr009.segment.25;25.38;28.78;28.982;33.442;['0.98183', '1.00181', '0.95662', '1.31871', '1.23630', '1.07745', '1.31593', '1.04989', '0.98473', '0.63299', '0.39985', '0.29799', '0.99613'];['45.4644593719', '35.7471748611', '27.2896596122', '3.30638507143', '4.05076665432', '22.6117142645', '0.25115112', '24.3080056529', '37.1545197695', '42.4239168975', '35.7798221709', '29.6222120663', '28.853600679'];0.2019999999999981;False;Bmr009.segment.25;[[0.30546054]]
0;Bmr009.segment.26;28.982;33.442;33.48;33.87;['0.26900', '0.96528', '0.86210', '0.75915', '1.28453', '1.05953', '0.75026', '0.89317', '1.05464', '0.86195', '0.73420', '0.88285', '0.15173', '0.69766', '1.30157', '1.31460', '1.30345', '0.77964', '0.99671', '1.31253'];['27.832140375', '34.1442887963', '32.9342169', '38.6683753067', '0.4763795', '25.2203340415', '42.4613327407', '35.6383598889', '21.759448071', '31.6607055185', '43.1506731834', '35.9149604219', '17.0472292798', '43.0744126648', '0.8192415', '0.69419575', '1.0970865', '39.71218056', '42.3073012593', '20.8922416875'];0.0379999999999967;False;Bmr009.segment.26;[[0.27455598]]
0;Bmr009.segment.28;33.91;35.47;35.121;38.092;['1.06998', '1.38929', '1.31953', '1.27846', '0.43538', '0.00000', '0.00000', '0.19892'];['27.25031436', '1.78557933333', '3.31296709375', '0.740095254438', '35.9515612628', '0.0', '0.0', '21.53108208'];-0.3489999999999966;True;Bmr009.segment.28;[[0.6968585]]
0;Bmr009.segment.30;35.382;37.536;35.508;37.534;['0.69177', '1.48666'];['43.66576784', '24.7856190078'];-2.0279999999999987;True;Bmr009.segment.30;[[0.67169994]]
0;Bmr009.segment.31;35.508;37.534;35.546;37.375;[];[];-1.9879999999999995;True;Bmr009.segment.31;[[0.6007507]]
0;Bmr009.segment.32;35.546;37.375;37.574;37.764;[];[];0.198999999999998;True;Bmr009.segment.32;[[0.46163982]]
0;Bmr009.segment.33;37.574;37.764;38.036;39.224;['1.16350'];['15.8059395391'];0.2719999999999984;True;Bmr009.segment.33;[[0.5174395]]
0;Bmr009.segment.35;38.342;40.732;40.361;40.551;['1.31640', '1.10613', '1.04167', '0.98780', '0.63780', '1.07832', '1.06427', '0.85801', '0.72248', '1.10122'];['10.5480657807', '2.45793806122', '1.20560338272', '2.29393344', '37.8220063471', '1.80819673373', '0.222211166667', '24.9971277429', '42.1195125332', '6.95896338889'];-0.3710000000000022;True;Bmr009.segment.35;[[0.44461137]]
0;Bmr009.segment.36;40.361;40.551;40.773;42.644;['0.84720'];['47.1647005625'];0.2220000000000013;True;Bmr009.segment.36;[[0.6177906]]
0;Bmr009.segment.40;41.25;43.2;43.237;45.317;['1.08436', '1.24831', '0.52243', '0.99799', '1.35676', '1.28336', '1.31665'];['47.0360873651', '22.7086128163', '37.4210330625', '25.0445830083', '3.94521588366', '1.41839597531', '2.68471191837'];0.036999999999999;False;Bmr009.segment.40;[[0.3531139]]
0;Bmr009.segment.41;43.305;45.355;44.327;46.061;['0.72643', '1.89814', '1.95485', '1.44505', '1.13546', '1.00845', '0.71643', '0.61962', '1.11068'];['41.9298056484', '19.2050993884', '15.3340607929', '12.3734765469', '11.5328493333', '3.04606407143', '33.2693715207', '40.41850864', '0.20518835'];-1.0279999999999987;True;Bmr009.segment.41;[[0.4127103]]
0;Bmr009.segment.43;44.327;46.061;45.357;45.947;[];[];-0.7040000000000006;True;Bmr009.segment.43;[[0.85311985]]
0;Bmr009.segment.44;45.357;45.947;45.811;46.831;['1.49118'];['13.5633663878'];-0.1360000000000027;True;Bmr009.segment.44;[[0.78796715]]
0;Bmr009.segment.45;45.811;46.831;45.99;46.972;[];[];-0.8410000000000011;True;Bmr009.segment.45;[[0.87409127]]
0;Bmr009.segment.47;46.096;46.816;46.181;46.821;['0.70151'];['57.200353'];-0.6350000000000051;True;Bmr009.segment.47;[[0.9603897]]
0;Bmr009.segment.48;46.181;46.821;47.79;49.28;['1.57457', '1.44653'];['43.3137429792', '36.236183728'];0.9690000000000012;True;Bmr009.segment.48;[[0.799146]]
