segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bmr018.segment.1;0.07;0.64;0.557;0.817;-0.0829999999999999;True;0.7157283;0.0;0.0;-0.1740399999999999;35.042312594066665
Bmr018.segment.2;0.557;0.817;0.706;2.086;-0.1109999999999999;True;0.67014587;0.0;0.0;0.0;0.0
Bmr018.segment.3;0.706;2.086;0.8;1.33;-1.2859999999999998;True;0.6797451;0.0;-0.3255299999999999;0.19642;45.1237573315
Bmr018.segment.4;0.8;1.33;1.55;1.96;0.2199999999999999;True;0.9019122;0.0;0.38409;0.51606;13.914689815033332
Bmr018.segment.5;1.55;1.96;2.042;2.674;0.0819999999999998;False;0.68676996;0.0;0.0420699999999998;0.1319699999999999;19.8201295
Bmr018.segment.7;2.425;3.505;2.674;3.66;-0.831;True;0.35298622;0.0;-0.24658;-0.19408;36.6800145311325
Bmr018.segment.10;4.23;5.16;4.421;5.461;-0.7389999999999999;True;0.53220856;0.0;0.40586;-0.18813;32.8127678452
Bmr018.segment.9;4.421;5.461;5.63;5.85;0.1689999999999996;True;0.9483581;0.0;-0.7154400000000001;-0.59399;39.7572897618
Bmr018.segment.11;5.63;5.85;5.71;5.994;-0.1399999999999996;True;0.54118276;0.0;0.0;0.12145;21.2953986296
Bmr018.segment.13;5.82;6.852;5.952;7.79;-0.9000000000000004;True;0.2963467;0.0;0.0;0.0;0.0
Bmr018.segment.17;7.31;8.61;8.429;8.809;-0.1809999999999991;True;0.22898437;0.0;-0.1553999999999999;0.2260999999999999;67.645257774154
Bmr018.segment.19;8.849;12.829;9.54;10.84;-3.289000000000001;True;0.5433626;0.0;-0.51763;0.2838499999999999;44.440550981545705
Bmr018.segment.20;9.54;10.84;12.829;14.849;1.9890000000000008;True;0.5974729;0.0;-0.159;0.2026399999999999;57.262469985760006
Bmr018.segment.21;12.829;14.849;14.03;14.76;-0.8190000000000008;True;0.6571983;0.0;-1.15505;-0.54318;29.3280127809
Bmr018.segment.22;14.03;14.76;14.89;15.331;0.1300000000000007;True;0.08476616;0.0;0.4223899999999998;0.6118699999999999;18.7017699504
Bmr018.segment.24;15.371;19.521;19.53;20.0;0.0090000000000003;True;0.08476616;0.0;-0.3966599999999999;-0.4196299999999999;36.27628668647264
Bmr018.segment.25;19.53;20.0;19.563;20.74;-0.4370000000000011;True;0.08008376;0.0;-0.2576900000000001;-0.02297;65.5339773183
Bmr018.segment.27;20.2;23.75;22.59;23.24;-1.16;True;0.06234603;0.0;-0.3125000000000001;-0.28351;27.142164554271652
Bmr018.segment.28;22.59;23.24;24.739;25.896;1.4990000000000023;True;0.2886267;0.0;0.0;-0.15268;36.8878358094
Bmr018.segment.29;24.739;25.896;24.86;26.36;-1.0360000000000014;True;0.5218628;0.0;0.0;0.0;0.0
Bmr018.segment.30;24.86;26.36;27.346;27.606;0.9860000000000008;True;0.2859066;0.0;-0.70025;-0.61504;31.433328407085
Bmr018.segment.31;27.346;27.606;27.94;30.63;0.3339999999999996;True;0.535707;0.0;-0.1251599999999999;0.08521;29.34469574
Bmr018.segment.33;27.94;30.63;27.985;28.455;-2.645;True;0.5826821;0.0;-0.33799;-0.58587;36.7202705885825
Bmr018.segment.32;27.985;28.455;28.455;30.485;0.0;False;0.55116904;0.0;-0.41694;-0.24788;11.9036350938
Bmr018.segment.34;28.455;30.485;30.849;31.708;0.3640000000000007;True;0.90914655;0.0;0.3298000000000001;0.0363500000000001;51.59879364563333
Bmr018.segment.36;31.327;32.237;31.748;35.968;-0.4890000000000007;True;0.48561677;0.0;0.27684;-0.2544999999999999;46.64012579303333
Bmr018.segment.37;31.748;35.968;36.294;36.536;0.3259999999999934;False;0.6187907;0.0;-0.58299;-0.64532;25.208839798833576
Bmr018.segment.39;36.596;37.966;38.456;39.976;0.490000000000002;False;0.57716346;0.0;0.0905999999999999;-0.32093;29.323964242500004
Bmr018.segment.40;38.456;39.976;40.659;43.699;0.6829999999999998;True;0.27862936;0.0;0.28871;-0.3962799999999999;25.724869758700002
Bmr018.segment.41;40.659;43.699;44.594;45.07;0.8950000000000031;True;0.23958269;0.0;-0.93731;-0.7907299999999999;26.32305592222923
Bmr018.segment.43;45.011;45.431;45.24;51.34;-0.1909999999999954;True;0.17866716;0.0;0.55582;0.7166699999999999;25.77348341055
Bmr018.segment.44;45.24;51.34;48.387;48.813;-2.953000000000003;True;0.15039253;0.0;0.0;-0.3076;34.940829340705214
Bmr018.segment.45;48.387;48.813;52.001;55.541;3.187999999999996;True;0.03023524;0.0;0.0;0.0;0.0
Bmr018.segment.46;52.001;55.541;53.28;54.17;-2.260999999999996;True;0.05573272;0.0;-0.74504;-0.2445899999999999;25.447193093316525
Bmr018.segment.47;53.28;54.17;54.59;55.26;0.4200000000000017;True;0.9918255;0.0;0.21779;-0.07023;36.890067706665
Bmr018.segment.49;56.318;56.938;58.089;66.269;1.1509999999999962;True;0.05297238;1.0;-0.11836;-0.28802;81.1856768929
