segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bmr014.segment.1;1.12;1.41;7.245;7.915;5.835;False;0.9465883;0.0;0.2237599999999999;-0.03864;40.5546717645
Bmr014.segment.2;7.245;7.915;7.277;8.167;-0.6379999999999999;True;0.85544837;0.0;0.0;-0.2623999999999999;55.4350634121
Bmr014.segment.3;7.277;8.167;8.577;9.577;0.4100000000000001;False;0.7204249;0.0;0.0;0.0;0.0
Bmr014.segment.4;8.577;9.577;9.71;11.88;0.1330000000000009;True;0.35396296;0.0;0.42585;0.4290899999999999;20.733807536853334
Bmr014.segment.5;9.71;11.88;12.531;12.921;0.6509999999999998;True;0.3834694;0.0;-0.0842399999999999;-0.4350199999999999;46.92457897045715
Bmr014.segment.6;12.531;12.921;13.703;14.427;0.782;True;0.81585896;0.0;0.10125;-0.35078;82.1770792347
Bmr014.segment.7;13.703;14.427;15.304;22.369;0.8770000000000007;False;0.25751936;0.0;0.0;-0.45203;39.5714462144
Bmr014.segment.8;15.304;22.369;18.362;18.702;-4.0070000000000014;True;0.23516521;0.0;0.0;0.0;0.0
Bmr014.segment.9;18.362;18.702;23.99;25.62;5.287999999999997;False;0.23011525;0.0;-0.3276599999999999;-0.19962;43.9357401408
Bmr014.segment.10;23.99;25.62;29.722;30.856;4.102;True;0.395373;0.0;-0.4508899999999999;-0.0995899999999999;16.813919990256668
Bmr014.segment.13;30.896;34.736;31.547;31.957;-3.1889999999999965;True;0.3778059;0.0;0.0;-0.17498;30.00894874447
Bmr014.segment.14;31.547;31.957;36.1;36.7;4.143000000000001;True;0.58528686;0.0;0.0;0.0;0.0
Bmr014.segment.15;36.1;36.7;36.38;36.98;-0.3200000000000003;True;1.0000004;0.0;0.7138;0.3978699999999999;3.58068205556
Bmr014.segment.16;36.38;36.98;37.403;41.167;0.4230000000000018;True;0.2884664;0.0;0.0;-0.31593;46.0258152968
Bmr014.segment.17;37.403;41.167;40.28;40.81;-0.8870000000000005;True;0.46638307;0.0;0.0;0.0;0.0
Bmr014.segment.18;40.28;40.81;41.605;42.295;0.7949999999999946;False;0.8857972;0.0;0.09291;-0.3799099999999999;47.4056423316
Bmr014.segment.20;45.54;46.63;47.341;50.861;0.7109999999999985;True;0.36186224;0.0;0.21598;-0.47282;45.9527932053
Bmr014.segment.21;47.341;50.861;50.579;51.179;-0.2819999999999965;True;0.4361539;0.0;-0.2450299999999999;-0.26066;30.73643171454167
Bmr014.segment.22;50.579;51.179;51.599;52.939;0.4199999999999946;False;0.7004008;0.0;-0.1961699999999999;-0.01563;48.1167729292
Bmr014.segment.23;51.599;52.939;53.442;56.578;0.5030000000000001;True;0.5370532;0.0;0.0;-0.31221;29.353303180375
Bmr014.segment.24;53.442;56.578;56.662;59.442;0.083999999999996;False;0.6851188;0.0;0.0;0.0;0.0
Bmr014.segment.25;56.662;59.442;59.852;61.392;0.4099999999999966;False;0.4116335;0.0;-0.16218;-0.6233299999999999;33.00187448150375
Bmr014.segment.26;59.852;61.392;61.605;67.269;0.2129999999999938;False;0.49953505;0.0;0.0;0.0051399999999999;22.773244417852112
Bmr014.segment.27;61.605;67.269;66.67;66.96;-0.5990000000000038;True;0.4047967;0.0;0.0;0.0;0.0
