segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bmr025.segment.1;0.04;0.11;1.733;2.823;1.623;True;0.9635685;0.0;-0.25123;-0.26483;55.3105135
Bmr025.segment.2;1.733;2.823;3.56;7.731;0.7370000000000001;False;0.29572764;0.0;0.0;-0.21179;51.484717832
Bmr025.segment.3;3.56;7.731;8.74;12.415;1.0090000000000003;False;0.5649221;0.0;0.0;0.0;0.0
Bmr025.segment.5;8.74;12.415;10.301;15.887;-2.113999999999999;True;0.43015167;0.0;0.0;0.0;0.0
Bmr025.segment.7;13.432;13.952;17.72;17.95;3.767999999999999;False;0.98244786;0.0;0.3370399999999999;0.2998499999999999;14.9037594726
Bmr025.segment.8;17.72;17.95;17.729;21.609;-0.221;True;0.6036183;1.0;-0.4947099999999998;-0.0371899999999999;41.6027377531
Bmr025.segment.10;19.02;22.07;22.491;25.331;0.4209999999999994;False;0.6567743;0.0;0.2012699999999999;-0.09741;38.562563278506
Bmr025.segment.11;22.491;25.331;25.937;27.14;0.6060000000000016;False;0.5844331;0.0;0.0;-0.03795;43.38276358314
Bmr025.segment.12;25.937;27.14;29.11;31.03;1.9699999999999989;True;0.3905567;0.0;0.0;0.0;0.0
Bmr025.segment.13;29.11;31.03;33.288;33.598;2.257999999999996;True;0.34634987;1.0;0.0;0.5462100000000001;25.59129179974333
Bmr025.segment.14;33.288;33.598;35.706;38.526;2.108000000000004;False;0.5139191;0.0;0.0;0.0;0.0
Bmr025.segment.15;35.706;38.526;38.18;40.128;-0.3460000000000036;True;0.28394482;0.0;0.0;0.10393;27.023408940177
Bmr025.segment.17;38.528;44.035;41.859;42.259;-2.175999999999995;True;0.33417836;0.0;0.0;0.0;0.0
Bmr025.segment.18;41.859;42.259;43.61;43.9;1.350999999999999;False;0.60445046;0.0;-0.2308100000000001;0.0261199999999999;73.3587333579
Bmr025.segment.19;43.61;43.9;43.93;45.448;0.0300000000000011;True;0.9746029;0.0;0.0;0.2569300000000001;23.3900340744
Bmr025.segment.25;46.273;47.204;47.891;48.671;0.6869999999999976;False;0.9952711;0.0;0.0;0.0;0.0
Bmr025.segment.26;47.891;48.671;49.73;52.87;1.0589999999999975;False;0.397044;0.0;0.97787;0.5609299999999999;51.36399990015
Bmr025.segment.27;49.73;52.87;53.511;55.911;0.6410000000000053;False;0.42485234;0.0;0.45228;-0.03054;65.98976623222222
Bmr025.segment.28;53.511;55.911;57.03;57.43;1.1189999999999998;True;0.11752605;0.0;-0.1814099999999999;-0.00446;49.48651959122
Bmr025.segment.30;57.03;57.43;58.43;61.41;1.0;False;0.5790489;0.0;-0.0390300000000001;0.1769499999999999;36.9979626159
