segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bed016.segment.1;0.072;5.63;1.98;3.2;-3.65;True;0.46699736;0.0;0.0;0.0;0.0
Bed016.segment.2;1.98;3.2;2.42;2.73;-0.7800000000000002;True;0.86022085;0.0;-0.27901;-0.53252;32.338045356833334
Bed016.segment.3;2.42;2.73;5.63;11.521;2.9;True;0.17429447;0.0;0.0;-0.25351;46.6507331153
Bed016.segment.4;5.63;11.521;7.07;8.61;-4.4510000000000005;True;0.5755624;0.0;0.0;0.0;0.0
Bed016.segment.6;11.521;14.83;12.852;13.402;-1.978;True;0.23707488;0.0;0.0;0.0;0.0
Bed016.segment.7;12.852;13.402;15.09;15.22;1.6880000000000006;False;0.80436945;0.0;0.0;0.0;0.0
Bed016.segment.8;15.09;15.22;15.95;19.07;0.7299999999999986;False;0.40831935;0.0;1.41217;0.4121699999999999;107.116231111
Bed016.segment.9;15.95;19.07;17.191;19.274;-1.879000000000001;True;0.36323786;0.0;0.0;-0.78772;36.54310647960385
Bed016.segment.10;17.191;19.274;19.274;23.759;0.0;True;0.23623365;0.0;0.0;0.0;0.0
Bed016.segment.11;19.274;23.759;21.82;25.76;-1.939;True;0.33510035;0.0;0.0;0.0;0.0
Bed016.segment.12;21.82;25.76;23.2;25.71;-2.5600000000000023;True;0.83773947;0.0;0.0;0.0;0.0
Bed016.segment.13;23.2;25.71;23.65;23.95;-2.0600000000000023;True;0.847118;0.0;-0.8389599999999999;-0.26779;59.43620388600001
Bed016.segment.14;23.65;23.95;23.759;25.72;-0.1909999999999989;True;0.8100544;0.0;0.0;0.57117;68.8667696446
Bed016.segment.15;23.759;25.72;25.042;26.15;-0.6779999999999973;True;0.7537352;0.0;0.0;0.0;0.0
Bed016.segment.16;25.042;26.15;26.83;30.03;0.6799999999999997;True;0.20032853;0.0;0.0;0.0;0.0
Bed016.segment.18;28.7;34.57;30.804;35.15;-3.766000000000002;True;0.4960187;0.0;0.0;0.0;0.0
Bed016.segment.19;30.804;35.15;31.22;31.87;-3.93;True;0.35808504;0.0;0.0;0.0;0.0
Bed016.segment.20;31.22;31.87;33.057;35.447;1.1870000000000012;False;0.64540607;0.0;0.61904;0.6394;3.34772059504
Bed016.segment.21;33.057;35.447;35.41;36.77;-0.0370000000000061;True;0.66578805;0.0;0.0;0.0473099999999999;28.466760235028573
Bed016.segment.22;35.41;36.77;35.85;36.15;-0.9200000000000016;True;1.0;0.0;0.0;0.0;0.0
Bed016.segment.24;35.85;36.15;36.0;38.98;-0.1499999999999985;True;0.41534582;0.0;-0.73605;-0.33842;65.2291971947
Bed016.segment.23;36.0;38.98;36.23;37.34;-2.75;True;0.39757606;0.0;0.4658000000000002;0.5008300000000001;72.54352465202001
Bed016.segment.27;37.06;37.23;38.65;39.49;1.4200000000000017;True;0.9844733;0.0;-0.0979000000000001;0.0350299999999998;51.2935480816
Bed016.segment.29;38.95;40.52;40.16;43.76;-0.3600000000000065;True;0.14696312;0.0;0.20776;0.04759;25.049214596400002
Bed016.segment.30;40.16;43.76;40.566;40.826;-3.1939999999999955;True;0.1517741;0.0;0.4270099999999999;0.4138299999999999;37.38126363850111
Bed016.segment.31;40.566;40.826;42.03;43.54;1.2040000000000006;False;0.51602674;0.0;-0.19222;-0.0131799999999999;21.0511199
Bed016.segment.32;42.03;43.54;43.84;45.48;0.3000000000000042;True;0.5006413;0.0;0.0;-0.09308;40.627233567450006
Bed016.segment.33;43.84;45.48;44.269;44.629;-1.2109999999999983;True;0.5380686;0.0;0.0;0.0;0.0
Bed016.segment.34;44.269;44.629;45.368;46.125;0.7390000000000043;False;0.22517589;0.0;0.0;-0.1919699999999999;43.2876813169
Bed016.segment.36;46.06;50.455;48.134;50.28;-2.320999999999998;True;0.11850451;0.0;0.0;0.0;0.0
Bed016.segment.37;48.134;50.28;50.116;51.596;-0.1640000000000014;True;0.87408006;0.0;0.0;-0.0746799999999999;34.43199755053826
Bed016.segment.39;50.39;53.47;53.54;58.09;0.0700000000000002;True;0.5166222;0.0;0.0;0.0;0.0
Bed016.segment.40;53.54;58.09;54.61;56.91;-3.480000000000004;True;0.7612082;0.0;0.0;-0.16268;25.554391402659945
Bed016.segment.41;54.61;56.91;56.122;56.382;-0.7879999999999967;True;0.64043725;0.0;0.0;0.0;0.0
Bed016.segment.42;56.122;56.382;58.28;61.6;1.8980000000000032;True;0.15965429;0.0;-0.9671500000000002;0.0277099999999999;21.56130889
Bed016.segment.43;58.28;61.6;61.63;69.39;0.0300000000000011;True;0.31617862;0.0;0.0;-0.57666;19.6803694855725
Bed016.segment.44;61.63;69.39;62.59;65.69;-6.799999999999997;True;0.35837856;0.0;0.0;0.0;0.0
Bed016.segment.45;62.59;65.69;62.76;64.725;-2.93;True;0.8569696;0.0;0.0;0.0;0.0
Bed016.segment.47;67.13;67.26;67.92;71.04;0.6599999999999966;True;0.32723004;0.0;0.0;-0.0482099999999999;78.9261705
Bed016.segment.48;67.92;71.04;69.77;71.05;-1.2700000000000102;True;0.92180485;0.0;0.0;0.0;0.0
Bed016.segment.49;69.77;71.05;72.66;72.98;1.6099999999999994;True;0.6959454;0.0;0.0;-0.2196599999999999;36.49285948735
