segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bro005.segment.3;8.567;9.137;9.361;11.203;0.2240000000000002;True;0.6818349;0.0;0.0;0.0;0.0
Bro005.segment.4;9.361;11.203;11.818;12.058;0.6150000000000002;True;0.7085625;0.0;0.0;0.0;0.0
Bro005.segment.5;11.818;12.058;12.106;14.65;0.048;False;0.82854056;0.0;-1.6104500000000002;-0.71148;62.9497691302
Bro005.segment.10;17.673;18.023;18.461;19.308;0.4379999999999988;True;0.4653204;0.0;0.0;0.89897;9.09893892734
Bro005.segment.11;18.461;19.308;19.308;20.238;0.0;False;0.32333332;0.0;0.0;0.0;0.0
Bro005.segment.12;19.308;20.238;19.379;23.901;-0.8589999999999982;True;0.45110464;0.0;0.0;0.0;0.0
Bro005.segment.14;20.133;20.563;21.931;25.514;1.368000000000002;False;0.31671587;0.0;0.0;-0.4754199999999999;37.67934067895
Bro005.segment.15;21.931;25.514;23.68;25.5;-1.834;True;0.29750055;0.0;0.0;0.0;0.0
Bro005.segment.19;29.193;30.653;31.123;31.973;0.4700000000000024;False;0.85460776;0.0;0.7431400000000001;0.77119;24.07684194414
Bro005.segment.21;31.123;31.973;32.533;33.683;0.5600000000000023;False;0.37139016;0.0;0.29234;0.5194000000000001;35.807567363766665
Bro005.segment.22;32.533;33.683;33.903;34.623;0.2199999999999988;False;0.22409514;0.0;0.4773699999999999;0.2188799999999999;35.59838072902001
Bro005.segment.23;33.903;34.623;33.971;35.191;-0.652000000000001;True;0.97385603;0.0;0.18984;0.0791399999999999;36.4664730906
Bro005.segment.24;33.971;35.191;36.49;36.67;1.2989999999999997;False;0.9918048;0.0;0.88154;0.3343899999999999;26.85527726716
Bro005.segment.25;36.49;36.67;36.968;41.897;0.2980000000000018;False;0.26143834;0.0;0.0;-0.54715;45.1491088889
Bro005.segment.27;41.897;48.381;44.49;47.42;-3.8909999999999982;True;0.41592035;0.0;0.0;0.0;0.0
Bro005.segment.31;48.421;50.801;51.362;52.099;0.5609999999999999;False;0.44619298;0.0;0.0;0.09942;28.5646375106778
Bro005.segment.33;52.139;52.499;52.758;53.008;0.2590000000000003;True;0.9686674;0.0;0.0;0.0;0.0
Bro005.segment.34;52.758;53.008;54.027;54.487;1.0189999999999984;True;0.9641975;0.0;-0.3114199999999999;-0.0897299999999999;69.7784804537
Bro005.segment.35;54.027;54.487;54.792;55.322;0.3049999999999997;True;0.96406716;0.0;-0.0982499999999999;0.2216899999999999;21.1571552268
Bro005.segment.36;54.792;55.322;55.956;56.616;0.6340000000000003;True;0.663859;0.0;-0.11067;-0.43823;24.584040427455
Bro005.segment.38;55.956;56.616;55.963;58.143;-0.6529999999999987;True;0.34643745;0.0;-0.0173699999999998;-0.0079599999999999;50.8741630038
Bro005.segment.37;55.963;58.143;56.858;58.189;-1.2850000000000037;True;0.47012174;0.0;-0.5731200000000001;-0.40276;37.319478331787494
Bro005.segment.41;59.001;59.181;59.248;60.819;0.0670000000000001;False;0.775938;0.0;0.0;0.17036;51.6812174222
Bro005.segment.46;63.853;64.829;63.982;65.282;-0.8469999999999942;True;0.7870136;0.0;0.0;0.0;0.0
Bro005.segment.47;63.982;65.282;66.593;66.833;1.311000000000007;True;0.9320918;0.0;0.11797;-0.2348299999999999;31.79770805953
Bro005.segment.48;66.593;66.833;66.883;67.003;0.0499999999999971;True;0.66663694;0.0;0.6472;-0.3528;32.1295473684
Bro005.segment.49;66.883;67.003;67.743;72.433;0.7399999999999949;True;0.28774798;0.0;-0.80675;-1.0;0.0
Bro005.segment.50;67.743;72.433;67.948;68.577;-4.485000000000014;True;0.15524857;0.0;-0.26683;-0.54621;17.25988172275182
Bro005.segment.51;67.948;68.577;72.359;74.142;3.781999999999997;True;0.94372785;0.0;0.0;-0.2793799999999999;53.8842049
Bro005.segment.57;75.343;76.761;75.564;79.234;-1.1970000000000027;True;0.4224056;0.0;0.0;0.0;0.0
Bro005.segment.58;75.564;79.234;77.079;80.366;-2.155000000000001;True;0.24125509;0.0;0.0;0.0;0.0
Bro005.segment.61;80.496;81.846;80.648;81.128;-1.1980000000000075;True;0.5285119;0.0;-0.88473;-0.6773;11.223685934225
Bro005.segment.62;80.648;81.128;87.562;89.258;6.4339999999999975;True;0.96932817;0.0;0.0;0.20743;21.2437255156
Bro005.segment.63;87.562;89.258;88.513;89.173;-0.7449999999999903;True;0.9834379;1.0;0.0;0.0;0.0
Bro005.segment.64;88.513;89.173;89.392;89.742;0.2189999999999941;True;0.88356984;0.0;0.0;0.0;0.0
Bro005.segment.65;89.392;89.742;89.403;91.143;-0.3389999999999986;True;0.8223121;0.0;1.6974;1.22193;31.20008847895
Bro005.segment.66;89.403;91.143;92.39;94.52;1.247;False;0.792004;0.0;0.0;-0.1388;46.999995311804284
Bro005.segment.67;92.39;94.52;94.56;95.29;0.0400000000000062;False;0.7318015;0.0;0.0;0.0;0.0
Bro005.segment.68;94.56;95.29;95.807;99.96;0.5169999999999959;False;0.28030983;0.0;0.0;-0.68569;35.7237661344
Bro005.segment.69;95.807;99.96;95.887;96.447;-4.072999999999993;True;0.26434696;0.0;0.0;0.0;0.0
Bro005.segment.70;95.887;96.447;100.777;102.387;4.329999999999998;True;0.49817026;0.0;0.13942;-0.10236;42.4259951172
Bro005.segment.72;100.777;102.387;103.277;108.717;0.8900000000000006;False;0.5410772;0.0;-0.4782599999999999;-0.2510799999999999;36.0050847262
Bro005.segment.73;103.277;108.717;109.495;110.79;0.7780000000000058;False;0.23850815;0.0;0.3770599999999999;0.2663599999999999;44.54604912602
Bro005.segment.74;109.495;110.79;110.965;113.055;0.1749999999999971;False;0.56278205;0.0;-0.45933;-0.4499999999999999;38.85194087966251
Bro005.segment.75;110.965;113.055;114.266;122.876;1.2109999999999983;False;0.20939839;0.0;0.0;0.19123;51.4014497386
Bro005.segment.76;114.266;122.876;119.338;120.526;-3.538000000000011;True;0.25167134;0.0;0.0;0.0;0.0
Bro005.segment.77;119.338;120.526;121.043;125.363;0.5170000000000101;True;0.240928;0.0;0.0;0.0;0.0
Bro005.segment.79;122.876;128.096;128.096;132.826;0.0;False;0.37449813;0.0;0.0;0.0;0.0
Bro005.segment.80;128.096;132.826;133.189;135.539;0.3629999999999995;True;0.5049503;0.0;0.4381300000000001;0.3274300000000001;33.2331773490975
Bro005.segment.82;133.574;136.203;137.972;138.822;1.7690000000000057;False;0.72236705;0.0;0.27038;0.23838;37.064094842463774
Bro005.segment.83;137.972;138.822;139.346;140.81;0.5240000000000009;False;0.70608294;0.0;0.0;-0.032;32.2576282543
Bro005.segment.84;139.346;140.81;141.096;144.924;0.2860000000000013;False;0.55803317;0.0;0.0;0.0;0.0
Bro005.segment.85;141.096;144.924;141.294;141.924;-3.629999999999996;True;0.50622034;0.0;0.0;0.0;0.0
Bro005.segment.86;141.294;141.924;145.806;150.336;3.882000000000005;True;0.19310248;0.0;0.0;0.0;0.0
Bro005.segment.87;145.806;150.336;150.596;152.906;0.2599999999999909;False;0.2704099;0.0;0.12136;-0.1732399999999999;34.27784592010631
Bro005.segment.88;150.596;152.906;153.022;153.981;0.1159999999999854;True;0.55687726;0.0;0.0;-0.56995;28.546357870846666
Bro005.segment.89;153.022;153.981;153.946;156.056;-0.0349999999999965;True;0.47164202;0.0;0.0;0.0;0.0
Bro005.segment.90;153.946;156.056;156.701;168.081;0.6449999999999818;True;0.37279564;0.0;0.0721699999999999;-0.10607;18.224032411686665
Bro005.segment.91;156.701;168.081;161.346;162.866;-6.734999999999985;True;0.3184712;0.0;-0.73739;-0.56345;26.800036381644077
Bro005.segment.92;161.346;162.866;164.19;164.97;1.323999999999984;False;0.7977575;0.0;0.0;-0.19027;20.003557493384
Bro005.segment.93;164.19;164.97;165.628;165.798;0.657999999999987;False;0.91657096;0.0;0.0;0.0;0.0
Bro005.segment.94;165.628;165.798;167.264;167.524;1.4660000000000082;False;1.0;0.0;0.1504499999999999;0.0118199999999999;28.08395744
Bro005.segment.95;167.264;167.524;168.034;174.974;0.5099999999999909;False;0.32009536;0.0;0.0676599999999999;-0.13863;27.85928664
Bro005.segment.96;168.034;174.974;175.951;176.751;0.977000000000004;False;0.37894115;0.0;0.25611;0.2195;34.51363170135867
Bro005.segment.97;175.951;176.751;177.859;179.133;1.108000000000004;False;0.4706697;0.0;0.0;-0.03661;32.4672680617
Bro005.segment.98;177.859;179.133;179.838;181.068;0.7049999999999841;True;0.6877934;0.0;0.0;0.0;0.0
Bro005.segment.99;179.838;181.068;180.06;181.422;-1.0080000000000098;True;0.52652586;0.0;0.0;0.0;0.0
Bro005.segment.100;180.06;181.422;181.332;182.173;-0.0900000000000034;True;0.87366265;0.0;0.0;0.0;0.0
Bro005.segment.101;181.332;182.173;182.389;182.639;0.2160000000000081;True;0.89873475;0.0;0.0;0.0;0.0
Bro005.segment.102;182.389;182.639;184.371;186.311;1.731999999999999;False;0.9527604;0.0;0.2775099999999999;0.3764099999999999;33.2859739889
Bro005.segment.103;184.371;186.311;186.941;191.131;0.6299999999999955;False;0.1975382;0.0;0.2410399999999999;0.2172099999999999;39.68775531105
Bro005.segment.104;186.941;191.131;193.41;193.93;2.2789999999999964;False;0.1334386;0.0;-0.37102;-0.00416;36.114705736924996
Bro005.segment.105;193.41;193.93;195.484;196.904;1.554000000000002;False;0.86946374;0.0;0.26051;0.3668599999999999;1.48628799537
Bro005.segment.106;195.484;196.904;198.22;200.3;1.3160000000000025;False;0.36098844;0.0;-0.21957;-0.30045;32.45110471735
Bro005.segment.107;198.22;200.3;201.16;202.22;0.8599999999999852;False;0.36398044;0.0;0.1929699999999999;-0.26142;39.45232357862
Bro005.segment.108;201.16;202.22;202.928;206.198;0.7079999999999984;False;0.40441614;0.0;0.0;0.1406799999999999;38.5583127052
Bro005.segment.109;202.928;206.198;205.75;206.3;-0.4480000000000075;True;0.27985424;0.0;0.0;0.0;0.0
Bro005.segment.110;205.75;206.3;206.488;207.748;0.1879999999999881;True;0.83450973;0.0;0.0;0.0;0.0
Bro005.segment.111;206.488;207.748;207.748;209.758;0.0;False;0.41590303;0.0;0.0;0.0;0.0
Bro005.segment.112;207.748;209.758;209.533;213.326;-0.2250000000000227;False;0.32409754;0.0;0.0;0.0;0.0
Bro005.segment.113;209.533;213.326;210.868;211.518;-2.4579999999999984;True;0.4344741;0.0;0.0;0.0;0.0
Bro005.segment.114;210.868;211.518;213.556;216.956;2.038000000000011;True;0.34132272;0.0;0.0;0.0;0.0
Bro005.segment.115;213.556;216.956;217.89;218.454;0.9339999999999976;True;0.24162203;0.0;0.0;-0.65585;31.013692342202
Bro005.segment.116;217.89;218.454;218.79;221.22;0.3359999999999843;False;0.5309086;0.0;0.0;0.0;0.0
Bro005.segment.117;218.79;221.22;222.148;223.588;0.9279999999999972;False;0.48698997;0.0;-1.20043;-0.6805399999999999;20.460466183157997
Bro005.segment.118;222.148;223.588;222.644;223.214;-0.9439999999999884;True;0.97877324;0.0;-0.43069;-0.45085;19.96813590605
Bro005.segment.119;222.644;223.214;225.165;225.585;1.9509999999999927;True;0.980033;0.0;0.0;0.0739399999999999;37.14456722915
Bro005.segment.120;225.165;225.585;226.19;231.05;0.6049999999999898;True;0.37453935;0.0;0.0;0.0;0.0
Bro005.segment.121;226.19;231.05;231.59;231.97;0.539999999999992;True;0.33601224;0.0;0.5658900000000001;0.13013;32.87254864283059
Bro005.segment.123;231.59;231.97;231.79;236.58;-0.1800000000000068;True;0.22875452;0.0;-0.02703;-0.43576;32.3130356607
Bro005.segment.122;231.79;236.58;236.91;237.15;0.3299999999999841;True;0.19536647;0.0;0.34132;0.19249;29.052123397346666
Bro005.segment.124;236.91;237.15;237.18;239.29;0.0300000000000011;True;0.46305516;0.0;-0.3888499999999999;-0.14883;33.8044873573
Bro005.segment.125;237.18;239.29;239.957;240.597;0.6670000000000016;True;0.44686204;0.0;0.0;0.29244;14.202622547362445
Bro005.segment.126;239.957;240.597;240.304;241.024;-0.2930000000000063;True;0.8834542;0.0;0.0;0.0;0.0
Bro005.segment.127;240.304;241.024;240.509;241.992;-0.5150000000000148;True;0.25097266;0.0;0.0;0.0;0.0
Bro005.segment.129;241.024;246.254;247.364;249.214;1.1100000000000136;False;0.25097266;1.0;0.0;-0.33337;29.764726418675885
