segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bmr026.segment.1;0.04;0.14;0.517;1.127;0.377;True;0.8623017;0.0;-0.3763000000000001;0.11497;37.01872788
Bmr026.segment.2;0.517;1.127;1.751;6.731;0.6239999999999999;False;0.10915842;0.0;0.4072500000000001;0.4912700000000001;3.65084760947
Bmr026.segment.3;1.751;6.731;7.532;9.972;0.8010000000000002;False;0.38581207;0.0;0.3706400000000001;0.2391700000000001;30.906979420705706
Bmr026.segment.4;7.532;9.972;10.057;10.914;0.0850000000000008;False;0.15265504;0.0;-0.26177;-0.0677799999999999;25.443957056744168
Bmr026.segment.7;11.064;11.564;11.431;13.353;-0.1330000000000009;True;0.30727246;0.0;0.1196100000000002;0.1939900000000001;54.4657835902
Bmr026.segment.11;13.885;18.445;18.93;22.2;0.4849999999999994;True;0.3604496;0.0;0.0;-1.0;42.20709790171563
Bmr026.segment.12;18.93;22.2;21.661;22.681;-0.5389999999999979;True;0.55257535;0.0;0.0;0.0;0.0
Bmr026.segment.13;21.661;22.681;22.86;24.112;0.1789999999999985;False;0.16918994;0.0;-0.6177699999999999;-0.5009399999999999;17.425243309456665
Bmr026.segment.15;22.89;26.45;24.145;25.454;-2.305;True;0.23953027;0.0;0.0;-0.09708;21.48486293030427
Bmr026.segment.17;26.786;29.36;27.09;28.45;-2.27;True;0.5765588;0.0;0.0;0.0;0.0
Bmr026.segment.18;27.09;28.45;27.57;29.24;-0.879999999999999;True;0.36481118;0.0;0.0;-0.024;21.071289527490002
Bmr026.segment.20;28.851;29.446;29.43;34.44;-0.0160000000000017;True;0.17977811;0.0;0.0;0.0;0.0
Bmr026.segment.21;29.43;34.44;35.017;36.397;0.5770000000000053;False;0.43299535;0.0;-0.40451;-0.59003;21.8037470780264
Bmr026.segment.22;35.017;36.397;35.017;36.022;-1.3799999999999957;True;0.6234674;0.0;0.0;-0.1730899999999999;25.823215865574998
