segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bns003.segment.1;6.579;7.007;10.469;12.246;3.462;True;0.594278;0.0;0.0;0.0;0.0
Bns003.segment.2;10.469;12.246;12.818;14.013;0.5719999999999992;True;0.40238962;0.0;0.0;0.0;0.0
Bns003.segment.3;12.818;14.013;17.095;17.507;3.081999999999999;False;0.62657493;0.0;0.0;0.0;0.0
Bns003.segment.4;17.095;17.507;17.919;18.461;0.411999999999999;False;0.7923752;0.0;0.0;0.0;0.0
Bns003.segment.5;17.919;18.461;19.927;20.118;1.466000000000001;False;0.7659952;0.0;0.0;0.0;0.0
Bns003.segment.6;19.927;20.118;25.148;25.881;5.030000000000001;False;0.8256684;0.0;0.0;0.0;0.0
Bns003.segment.8;25.148;25.881;26.003;26.813;0.1219999999999998;True;0.6831979;0.0;0.0;0.0;0.0
Bns003.segment.9;26.003;26.813;27.079;27.264;0.2660000000000018;True;0.7474574;0.0;0.0;-0.0794099999999999;49.24149594586667
Bns003.segment.10;27.079;27.264;27.413;32.333;0.1490000000000009;True;0.28911388;0.0;0.0;0.0;0.0
Bns003.segment.11;27.413;32.333;28.087;28.749;-4.245999999999999;True;0.43602028;0.0;0.0;-0.41589;17.7426097212744
Bns003.segment.12;28.087;28.749;31.011;32.634;2.2620000000000005;False;0.5003376;0.0;0.0;0.0;0.0
Bns003.segment.13;31.011;32.634;32.99;34.29;0.3560000000000016;True;0.48844308;0.0;0.0;0.0;0.0
Bns003.segment.14;32.99;34.29;35.341;38.351;1.051000000000002;False;0.55085325;0.0;0.1657000000000001;0.3487100000000001;27.664303829380003
Bns003.segment.15;35.341;38.351;38.5;39.504;0.1490000000000009;True;0.77103055;0.0;-0.5730900000000001;-0.42673;30.89477660925889
Bns003.segment.17;38.607;39.957;40.709;41.429;0.7520000000000024;False;0.592788;0.0;-0.1820800000000001;-0.01565;35.680669208450006
Bns003.segment.18;40.709;41.429;41.303;41.423;-0.1260000000000047;True;0.6240057;0.0;0.6937300000000001;0.3149200000000001;35.972864234757495
Bns003.segment.19;41.303;41.423;42.024;42.574;0.6009999999999991;True;0.39809608;0.0;-0.1784799999999999;-0.37881;53.3673424959
Bns003.segment.20;42.024;42.574;42.734;43.074;0.1600000000000037;False;0.38292456;0.0;0.6931;0.13653;39.078389623266666
