segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bed011.segment.1;2.432;2.672;4.89;7.35;2.2179999999999995;False;0.53659314;0.0;0.0;0.0;0.0
Bed011.segment.2;4.89;7.35;6.02;9.49;-1.33;True;0.2534731;0.0;0.0;0.25431;16.846019346791252
Bed011.segment.3;6.02;9.49;9.98;13.753;0.4900000000000002;False;0.72170484;0.0;0.0;0.0;0.0
Bed011.segment.4;9.98;13.753;14.25;18.684;0.4969999999999999;False;0.72328;0.0;0.0;0.0;0.0
Bed011.segment.5;14.25;18.684;19.491;23.855;0.8069999999999986;False;0.847762;0.0;0.0;0.0;0.0
Bed011.segment.7;19.491;23.855;24.32;28.648;0.4649999999999998;False;0.86030996;0.0;0.0;0.0;0.0
Bed011.segment.8;24.32;28.648;28.78;34.213;0.1320000000000014;False;0.86105955;0.0;0.0;0.0;0.0
Bed011.segment.9;28.78;34.213;34.91;38.708;0.6969999999999956;False;0.8832036;0.0;0.0;0.0;0.0
Bed011.segment.11;34.91;38.708;39.07;43.526;0.3620000000000019;False;0.8967402;0.0;0.0;0.0;0.0
Bed011.segment.12;39.07;43.526;46.77;49.03;3.244;True;0.3893142;0.0;0.0;0.0;0.0
Bed011.segment.13;46.77;49.03;48.06;48.6;-0.9699999999999988;True;0.5192831;0.0;1.05438;0.05438;37.359544130104446
Bed011.segment.14;48.06;48.6;48.99;49.26;0.3900000000000005;False;0.61861855;0.0;0.0;0.5562400000000001;49.2153855099975
Bed011.segment.15;48.99;49.26;50.12;55.043;0.8599999999999994;False;0.40181762;0.0;0.0;0.0;0.0
Bed011.segment.16;50.12;55.043;55.795;59.076;0.7520000000000024;False;0.7887522;0.0;0.0;0.0;0.0
Bed011.segment.17;55.795;59.076;59.692;62.492;0.6159999999999997;False;0.9435254;0.0;0.0;0.0;0.0
Bed011.segment.18;59.692;62.492;63.65;67.695;1.1580000000000013;False;0.8054903;0.0;0.0;0.0;0.0
Bed011.segment.19;63.65;67.695;68.393;73.401;0.6980000000000075;False;0.7672405;0.0;0.0;0.0;0.0
Bed011.segment.20;68.393;73.401;74.467;80.34;1.0660000000000025;False;0.93995905;0.0;0.0;0.0;0.0
Bed011.segment.21;74.467;80.34;80.708;85.153;0.367999999999995;False;0.8737587;0.0;0.0;0.0;0.0
Bed011.segment.22;80.708;85.153;85.93;89.17;0.777000000000001;False;0.8208593;0.0;0.0;0.0;0.0
Bed011.segment.23;85.93;89.17;92.47;92.77;3.299999999999997;True;0.50624776;1.0;0.0;0.0;0.0
Bed011.segment.24;92.47;92.77;93.38;94.18;0.6099999999999994;True;0.67680144;0.0;0.0720400000000001;0.165;65.0555579433
Bed011.segment.25;93.38;94.18;94.98;95.92;0.7999999999999972;False;0.6531538;0.0;0.0;0.18096;79.90764327626668
Bed011.segment.26;94.98;95.92;96.43;98.01;0.5100000000000051;False;0.25509632;0.0;0.0;0.0;0.0
Bed011.segment.27;96.43;98.01;98.782;99.7;0.7719999999999914;True;0.2853433;0.0;-0.95662;-0.60135;59.55718497508571
Bed011.segment.30;100.66;102.41;102.92;104.55;0.5100000000000051;False;0.5143306;0.0;0.11978;0.03607;32.998521582182
Bed011.segment.31;102.92;104.55;105.04;109.83;0.4900000000000091;False;0.34478956;0.0;0.0;0.0194099999999999;28.93398100889125
Bed011.segment.32;105.04;109.83;109.85;113.51;0.019999999999996;True;0.29181606;0.0;0.0;0.0;0.0
Bed011.segment.33;109.85;113.51;110.266;111.73;-3.244;True;0.4287097;0.0;0.0;0.0;0.0
Bed011.segment.35;112.723;115.41;113.216;114.67;-2.1940000000000026;True;0.13053411;0.0;0.0;0.0;0.0
Bed011.segment.38;114.017;119.357;119.13;119.33;-0.2270000000000038;True;0.13053411;0.0;0.0;-0.3161699999999999;26.31568070915046
Bed011.segment.39;119.13;119.33;119.736;120.396;0.4060000000000059;True;0.7602572;0.0;0.0;0.0;0.0
Bed011.segment.40;119.736;120.396;121.971;122.771;1.5750000000000028;True;0.74191165;0.0;0.01727;-0.0587299999999999;34.210849849750005
Bed011.segment.41;121.971;122.771;122.2;123.19;-0.570999999999998;True;0.6185369;0.0;-0.7446300000000001;-0.6876800000000001;44.286460437849996
Bed011.segment.43;122.2;123.19;122.26;122.51;-0.9299999999999926;True;0.62435246;0.0;0.32271;-0.0978;78.92691623079999
Bed011.segment.42;122.26;122.51;123.15;125.87;0.6400000000000006;False;0.5082191;0.0;0.0;-0.42051;42.7647380714
Bed011.segment.44;123.15;125.87;124.906;125.841;-0.9639999999999986;True;0.495786;0.0;0.0;0.0;0.0
Bed011.segment.45;124.906;125.841;125.385;126.6;-0.4559999999999888;True;0.16370204;0.0;0.0;0.0;0.0
Bed011.segment.47;128.657;134.057;134.057;134.417;0.0;False;0.37022603;0.0;0.1831399999999999;-0.36445;30.761983204027
Bed011.segment.48;134.057;134.417;137.007;138.537;2.5900000000000034;False;0.6590868;0.0;-0.01896;-0.54759;42.7355766713
Bed011.segment.49;137.007;138.537;139.09;139.3;0.5529999999999973;True;0.5761241;0.0;0.08051;-0.5646;42.360391743735
Bed011.segment.50;139.09;139.3;139.882;141.0;0.5819999999999936;True;0.7548525;0.0;0.0;-0.6451100000000001;45.1898534533
Bed011.segment.51;139.882;141.0;139.96;140.46;-1.039999999999992;True;0.7937648;0.0;0.0;0.0;0.0
Bed011.segment.52;139.96;140.46;141.4;143.14;0.9399999999999976;True;0.62320286;1.0;0.14536;-0.1883599999999999;62.97111154946666
Bed011.segment.53;141.4;143.14;143.55;148.11;0.410000000000025;False;0.5644284;0.0;-0.3190999999999999;-0.2773099999999999;41.04153166176429
Bed011.segment.54;143.55;148.11;149.22;150.79;1.1099999999999852;False;0.512236;0.0;0.0;-0.3478799999999999;38.99138209865083
Bed011.segment.55;149.22;150.79;151.11;153.08;0.3200000000000216;False;0.78669214;0.0;0.0;0.0;0.0
Bed011.segment.56;151.11;153.08;153.22;155.12;0.1399999999999863;False;0.7590018;0.0;0.0;0.0;0.0
Bed011.segment.57;153.22;155.12;155.67;156.11;0.549999999999983;False;0.62570536;0.0;0.2744299999999999;0.38646;28.763861530955
Bed011.segment.58;155.67;156.11;156.71;157.07;0.5999999999999943;False;0.83451056;0.0;-0.23631;0.11203;25.1706875796
Bed011.segment.59;156.71;157.07;158.2;161.26;1.1299999999999957;False;0.9101027;0.0;0.0;0.4605699999999999;26.356013112650004
Bed011.segment.60;158.2;161.26;163.46;172.11;2.200000000000017;False;0.4868077;0.0;0.0;0.0;0.0
Bed011.segment.61;163.46;172.11;164.0;164.551;-8.110000000000014;True;0.26871863;0.0;0.0;0.0;0.0
Bed011.segment.63;172.72;174.12;174.718;177.388;0.5979999999999848;False;0.4706748;0.0;-1.03741;-0.54053;28.597188508517142
Bed011.segment.64;174.718;177.388;178.05;179.31;0.6620000000000061;False;0.65185785;0.0;0.4280999999999999;0.1664399999999999;27.33682507078636
Bed011.segment.65;178.05;179.31;180.691;182.381;1.3810000000000002;False;0.6260154;0.0;-0.20858;-0.3121199999999999;23.394129507017496
Bed011.segment.66;180.691;182.381;182.974;184.774;0.5929999999999893;False;0.88533235;0.0;0.42385;-0.0498499999999999;42.6198016908
Bed011.segment.67;182.974;184.774;185.64;186.01;0.8659999999999854;False;0.8351792;0.0;-0.19426;-0.00097;24.928804043457998
