segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bns001.segment.3;3.644;5.106;6.73;7.89;1.6240000000000006;True;0.6784265;0.0;0.0;0.0;0.0
Bns001.segment.4;6.73;7.89;8.399;8.849;0.5089999999999995;True;0.7730075;0.0;0.8706299999999999;0.6730799999999999;20.025645777588
Bns001.segment.5;8.399;8.849;8.47;9.45;-0.3789999999999995;True;0.72785604;0.0;-1.37358;-0.19755;43.4518600606
Bns001.segment.6;8.47;9.45;9.76;11.14;0.3100000000000005;False;0.48301747;0.0;1.22317;1.0088;22.7780979769
Bns001.segment.7;9.76;11.14;11.21;12.55;0.0700000000000002;False;0.61260515;0.0;0.73398;-0.26602;30.485957942964998
Bns001.segment.8;11.21;12.55;12.55;14.74;0.0;False;0.6137736;0.0;0.82314;-0.17686;25.37062713891364
Bns001.segment.9;12.55;14.74;15.13;16.96;0.3900000000000005;False;0.38154078;0.0;1.042;0.042;25.901549800599998
Bns001.segment.10;15.13;16.96;17.44;21.645;0.4800000000000004;False;0.5083804;0.0;0.0;0.5298499999999999;32.5737551049625
Bns001.segment.11;17.44;21.645;21.787;22.88;0.1419999999999994;False;0.6743005;0.0;0.0;0.0;0.0
Bns001.segment.12;21.787;22.88;23.032;23.802;0.152000000000001;False;0.69226944;0.0;0.0;0.0;0.0
Bns001.segment.13;23.032;23.802;23.884;24.758;0.0820000000000007;False;0.8063021;0.0;0.0;0.0;0.0
Bns001.segment.14;23.884;24.758;24.806;26.079;0.0480000000000018;False;0.6278097;0.0;0.0;0.0;0.0
Bns001.segment.15;24.806;26.079;26.114;27.349;0.0350000000000001;False;0.6787522;0.0;0.0;0.0;0.0
Bns001.segment.16;26.114;27.349;27.349;28.375;0.0;False;0.6700891;0.0;0.0;0.0;0.0
Bns001.segment.17;27.349;28.375;28.676;30.418;0.3009999999999984;False;0.7984222;0.0;0.0;0.0;0.0
Bns001.segment.18;28.676;30.418;30.725;31.88;0.3070000000000021;False;0.74662423;0.0;0.0;0.0;0.0
Bns001.segment.19;30.725;31.88;31.937;32.614;0.0570000000000021;False;0.4684139;0.0;0.0;0.0;0.0
Bns001.segment.20;31.937;32.614;32.731;33.231;0.1170000000000044;False;0.7412759;0.0;0.0;0.0;0.0
Bns001.segment.21;32.731;33.231;33.511;35.556;0.2800000000000011;False;0.647573;0.0;0.0;0.0;0.0
Bns001.segment.22;33.511;35.556;35.814;37.26;0.2580000000000026;False;0.70322335;0.0;0.0;0.0;0.0
Bns001.segment.23;35.814;37.26;37.581;38.336;0.321000000000005;False;0.88885355;0.0;0.0;0.0;0.0
Bns001.segment.24;37.581;38.336;38.427;39.308;0.091000000000001;False;0.6439916;0.0;0.0;0.0;0.0
Bns001.segment.25;38.427;39.308;39.397;40.005;0.0889999999999986;False;0.83522177;0.0;0.0;0.0;0.0
Bns001.segment.26;39.397;40.005;40.125;40.558;0.1199999999999974;False;0.8529153;0.0;0.0;0.0;0.0
Bns001.segment.27;40.125;40.558;40.711;41.149;0.1529999999999987;False;0.88091516;0.0;0.0;0.0;0.0
Bns001.segment.28;40.711;41.149;41.381;42.319;0.2319999999999993;False;0.9263248;0.0;0.0;0.0;0.0
Bns001.segment.29;41.381;42.319;42.545;43.914;0.2259999999999991;False;0.775202;0.0;0.0;0.0;0.0
Bns001.segment.30;42.545;43.914;44.104;46.165;0.1899999999999977;False;0.7738351;0.0;0.0;0.0;0.0
Bns001.segment.31;44.104;46.165;48.53;49.92;2.365000000000002;False;0.30017823;0.0;0.0;0.0;0.0
Bns001.segment.32;48.53;49.92;51.552;52.442;1.631999999999998;False;0.51035315;0.0;0.55738;-0.44262;16.261424589579
Bns001.segment.33;51.552;52.442;51.732;52.522;-0.7100000000000009;True;0.59113234;0.0;-1.26398;-1.0;22.492260858050003
Bns001.segment.34;51.732;52.522;52.682;52.882;0.1600000000000037;True;0.6524336;0.0;-0.7403900000000001;-0.20913;61.664485003
Bns001.segment.35;52.682;52.882;53.074;58.073;0.1920000000000001;True;0.5192472;0.0;0.0;0.5312600000000001;40.0716922768
Bns001.segment.36;53.074;58.073;58.972;61.284;0.8990000000000009;False;0.5961782;0.0;0.0;0.0;0.0
Bns001.segment.37;58.972;61.284;61.548;63.392;0.2640000000000029;False;0.58837837;0.0;0.0;0.0;0.0
Bns001.segment.38;61.548;63.392;62.736;64.326;-0.6560000000000059;True;0.79435265;0.0;0.0;0.0;0.0
Bns001.segment.40;63.392;65.095;65.665;66.087;0.5700000000000074;False;0.6928513;0.0;0.0;0.0;0.0
Bns001.segment.41;65.665;66.087;66.087;66.595;0.0;False;0.84685755;0.0;0.0;0.0;0.0
Bns001.segment.42;66.087;66.595;66.595;67.292;0.0;False;0.8063021;0.0;0.0;0.0;0.0
Bns001.segment.43;66.595;67.292;67.292;68.956;0.0;False;0.5928295;0.0;0.0;0.0;0.0
Bns001.segment.44;67.292;68.956;68.956;70.914;0.0;False;0.79722434;0.0;0.0;0.0;0.0
Bns001.segment.45;68.956;70.914;71.038;72.435;0.1239999999999952;False;0.8122117;0.0;0.0;0.0;0.0
Bns001.segment.46;71.038;72.435;72.463;73.385;0.0279999999999915;False;0.8016962;0.0;0.0;0.0;0.0
Bns001.segment.47;72.463;73.385;73.385;73.851;0.0;False;0.6563216;0.0;0.0;0.0;0.0
Bns001.segment.48;73.385;73.851;73.994;74.699;0.1430000000000006;False;0.6242912;0.0;0.0;0.0;0.0
Bns001.segment.49;73.994;74.699;74.699;75.44;0.0;False;0.9544554;0.0;0.0;0.0;0.0
Bns001.segment.50;74.699;75.44;75.44;76.505;0.0;False;0.55391955;0.0;0.0;0.0;0.0
Bns001.segment.51;75.44;76.505;76.755;78.14;0.25;False;0.80724764;0.0;0.0;0.0;0.0
Bns001.segment.52;76.755;78.14;78.417;79.766;0.277000000000001;False;0.79706717;0.0;0.0;0.0;0.0
Bns001.segment.53;78.417;79.766;79.766;80.494;0.0;False;0.6282561;0.0;0.0;0.0;0.0
Bns001.segment.54;79.766;80.494;80.494;81.701;0.0;False;0.91213983;0.0;0.0;0.0;0.0
Bns001.segment.55;80.494;81.701;81.787;82.321;0.0860000000000127;False;0.8278639;0.0;0.0;0.0;0.0
Bns001.segment.56;81.787;82.321;82.321;83.3;0.0;False;0.7960924;0.0;0.0;0.0;0.0
