segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bro027.segment.2;1.82;11.52;3.172;3.952;-8.347999999999999;True;0.4142661;0.0;-0.4100699999999999;-0.0620199999999999;54.461802525
Bro027.segment.3;3.172;3.952;5.002;5.812;1.0499999999999998;True;0.5646662;0.0;1.34805;0.3480499999999999;11.4848215
Bro027.segment.4;5.002;5.812;6.852;7.692;1.04;False;0.65492964;0.0;0.0852899999999999;-0.31161;38.05434228723333
Bro027.segment.5;6.852;7.692;11.904;13.056;4.212;True;0.64443475;0.0;-0.0589099999999999;-0.82821;23.38615335455
Bro027.segment.9;14.169;14.639;16.92;20.42;2.2810000000000024;False;0.73925245;0.0;0.0;-0.7693;24.5455510248
Bro027.segment.10;16.92;20.42;19.72;22.3;-0.7000000000000028;False;0.69970363;0.0;0.0;-1.0;15.757252182433334
Bro027.segment.12;19.72;22.3;19.85;20.82;-2.45;True;0.6411644;0.0;-0.1254699999999999;-0.50978;11.011292846875
Bro027.segment.13;22.99;25.08;29.61;31.06;4.530000000000001;False;0.6454464;1.0;-0.7971;-1.0;11.931221927725
Bro027.segment.14;29.61;31.06;31.516;35.89;0.4559999999999995;False;0.40080526;0.0;0.0;-0.2152199999999999;38.43339904385
Bro027.segment.15;31.516;35.89;37.06;41.14;1.1700000000000017;False;0.3144244;0.0;0.0;0.0;0.0
Bro027.segment.16;37.06;41.14;39.83;41.48;-1.3100000000000025;True;0.39537388;0.0;-0.4944;-0.80991;23.221427533107697
Bro027.segment.17;39.83;41.48;41.69;42.52;0.2100000000000008;True;0.7608004;0.0;0.16005;-0.0288899999999999;44.8435561744
Bro027.segment.18;41.69;42.52;43.19;43.81;0.6699999999999946;False;0.9512001;0.0;-0.3407699999999999;-0.32238;37.9427656771
Bro027.segment.19;43.19;43.81;45.21;52.085;1.3999999999999986;True;0.94844353;0.0;0.0;0.0183899999999999;29.5109440162
Bro027.segment.21;47.15;48.453;48.55;51.61;0.0969999999999942;False;0.55024445;0.0;0.0;0.0;0.0
Bro027.segment.22;48.55;51.61;52.34;56.67;0.730000000000004;False;0.75756;0.0;-0.13174;-0.01785;15.657619362087141
Bro027.segment.23;52.34;56.67;57.12;63.35;0.4499999999999957;False;0.42324427;0.0;0.09084;0.0363999999999999;18.99073288021067
Bro027.segment.24;57.12;63.35;63.56;67.001;0.2100000000000008;False;0.25172612;0.0;0.82801;0.05871;20.94142229580188
Bro027.segment.25;63.56;67.001;64.79;65.45;-2.2109999999999985;True;0.97143406;0.0;0.37346;0.0625299999999999;21.75055440226926
Bro027.segment.26;64.79;65.45;67.001;68.32;1.551000000000002;True;0.6867556;0.0;0.0;-0.31093;50.0437623536
Bro027.segment.27;67.001;68.32;67.53;70.64;-0.789999999999992;True;0.4876079;0.0;0.0;0.0;0.0
Bro027.segment.28;67.53;70.64;68.467;71.132;-2.173000000000002;True;0.5579351;0.0;0.0;-0.0353799999999999;26.888127131057143
Bro027.segment.29;68.467;71.132;70.97;71.16;-0.1620000000000061;True;0.84828043;0.0;0.0;0.0;0.0
Bro027.segment.30;70.97;71.16;71.3;71.87;0.1400000000000005;True;0.5572183;0.0;0.19143;0.433;6.128068375
Bro027.segment.31;71.3;71.87;71.716;74.293;-0.1540000000000105;True;0.56198096;0.0;0.0;0.24157;25.0018836327
Bro027.segment.32;71.716;74.293;74.42;77.97;0.1269999999999953;False;0.42318606;0.0;0.0;0.0;0.0
Bro027.segment.33;74.42;77.97;78.48;83.79;0.5100000000000051;False;0.4134305;0.0;-0.4062899999999999;-0.21643;27.380535532575
Bro027.segment.34;78.48;83.79;84.28;88.44;0.4899999999999949;False;0.43199876;0.0;-0.0183099999999999;-0.1409399999999999;32.09266956736731
Bro027.segment.35;84.28;88.44;89.68;90.2;1.240000000000009;False;0.40113416;0.0;-0.11962;0.0445999999999999;28.116908777496363
Bro027.segment.36;89.68;90.2;91.363;99.001;1.1629999999999967;False;0.3315891;0.0;0.0;0.16422;29.6959314707
Bro027.segment.37;91.363;99.001;99.041;104.011;0.039999999999992;False;0.46041852;0.0;0.0;0.0;0.0
Bro027.segment.38;99.041;104.011;104.701;108.801;0.6899999999999977;False;0.28177777;0.0;0.4802;-0.22153;17.55274616503683
Bro027.segment.39;104.701;108.801;109.418;109.628;0.6170000000000044;True;0.256114;0.0;-0.24452;-0.54844;24.126621056215
Bro027.segment.40;109.418;109.628;109.878;112.448;0.25;True;0.3531322;0.0;-0.4902500000000001;-0.3039199999999999;70.4300804844
Bro027.segment.41;109.878;112.448;111.575;112.575;-0.8729999999999905;True;0.5631481;0.0;0.0;0.0352399999999999;14.92357622825
Bro027.segment.42;111.575;112.575;112.725;114.035;0.1499999999999914;False;1.0;0.0;0.0;0.0;0.0
Bro027.segment.44;112.725;114.035;113.15;113.75;-0.8849999999999909;True;0.66134095;0.0;0.0;0.0;0.0
Bro027.segment.43;113.15;113.75;114.37;115.85;0.6200000000000045;False;0.6689249;0.0;-0.04688;0.0015099999999999;28.1523449184
Bro027.segment.45;114.37;115.85;115.2;116.97;-0.6499999999999915;True;0.5429195;0.0;0.52518;0.0483899999999999;34.3816465
Bro027.segment.46;115.2;116.97;116.82;118.18;-0.1500000000000056;True;0.54345834;0.0;0.0340499999999999;0.0983099999999999;33.884591174591996
Bro027.segment.47;116.82;118.18;118.97;119.85;0.789999999999992;True;0.3148862;0.0;-0.7974200000000001;-0.2628;42.027907019240004
Bro027.segment.48;118.97;119.85;120.3;122.65;0.4500000000000028;True;0.39864868;0.0;-0.8143699999999999;-0.4161;24.216744567459997
Bro027.segment.49;120.3;122.65;120.631;122.717;-2.019000000000005;True;0.47133088;0.0;0.31437;0.40632;29.983566967444442
Bro027.segment.50;120.631;122.717;123.93;126.13;1.213000000000008;False;0.670047;0.0;0.3149799999999999;0.0919499999999999;42.4394798185
Bro027.segment.51;123.93;126.13;124.103;125.353;-2.027000000000001;True;0.3600776;0.0;-0.22902;0.19587;25.460475075109997
Bro027.segment.52;124.103;125.353;126.52;127.617;1.1670000000000016;True;0.61484754;0.0;0.0;0.4857599999999999;30.99450442675
Bro027.segment.53;126.52;127.617;128.462;131.942;0.8449999999999847;False;0.7188162;0.0;0.0;0.0;0.0
Bro027.segment.54;128.462;131.942;133.23;137.08;1.2879999999999825;True;0.7336657;0.0;-0.3272;-0.52366;37.50307589226556
Bro027.segment.55;133.23;137.08;138.94;141.48;1.8599999999999848;False;0.89096296;0.0;0.0847799999999999;-0.38727;25.98681865974134
Bro027.segment.56;138.94;141.48;141.026;141.856;-0.4539999999999793;True;0.73590803;0.0;0.06102;-0.3028499999999999;27.59060116664917
