segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bro007.segment.2;8.329;8.999;9.907;10.607;0.9079999999999996;False;0.95171165;1.0;0.0;0.0;0.0
Bro007.segment.3;9.907;10.607;10.957;11.387;0.3500000000000014;False;0.982079;0.0;-0.2064300000000001;0.0377799999999999;54.6915515763
Bro007.segment.4;10.957;11.387;12.427;13.007;1.0399999999999991;False;0.6895194;0.0;0.1060400000000001;0.24421;32.2535425099
Bro007.segment.7;12.427;13.007;14.047;14.827;1.040000000000001;False;0.59574956;0.0;-0.22943;0.1381699999999999;62.0735284125
Bro007.segment.8;14.047;14.827;16.217;17.227;1.3899999999999988;False;0.6945449;0.0;-0.03054;0.47855;15.14149782114
Bro007.segment.10;16.217;17.227;19.457;20.627;2.2300000000000004;False;0.5867787;0.0;0.67528;0.4143099999999999;26.478578686566664
Bro007.segment.11;19.457;20.627;21.797;22.787;1.1700000000000017;False;0.6107615;0.0;0.1198699999999999;0.4206499999999999;38.7804476438
Bro007.segment.12;21.797;22.787;23.267;25.217;0.4800000000000004;False;0.5903093;0.0;0.6272500000000001;0.44703;15.88094203871
Bro007.segment.13;23.267;25.217;26.347;27.597;1.1300000000000026;False;0.48760754;0.0;0.11675;-0.0501599999999999;50.208489146400005
Bro007.segment.14;26.347;27.597;28.007;28.687;0.4100000000000001;False;0.514629;0.0;0.2034599999999999;0.0814399999999999;25.264621336660003
Bro007.segment.15;28.007;28.687;29.567;31.027;0.879999999999999;False;0.51283646;0.0;0.99401;0.3140499999999999;37.10394193375
Bro007.segment.16;29.567;31.027;31.837;32.287;0.8099999999999987;False;0.50935185;0.0;-0.7984899999999999;-0.53986;28.21432992545
Bro007.segment.17;31.837;32.287;33.037;34.837;0.75;False;0.6383953;0.0;0.4672299999999999;0.2586299999999999;21.2467012598
