segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bed009.segment.1;1.99;4.41;4.61;5.696;0.2000000000000001;True;0.73698914;0.0;0.0;0.0829599999999999;49.419640659025
Bed009.segment.3;5.696;7.846;6.74;6.94;-1.106;True;0.95753694;0.0;0.0;0.0;0.0
Bed009.segment.4;6.74;6.94;7.846;10.283;0.9059999999999996;True;0.9702662;0.0;0.0;0.10854;56.8388955312
Bed009.segment.5;7.846;10.283;9.41;9.67;-0.8729999999999993;True;0.7921971;0.0;0.0;0.0;0.0
Bed009.segment.6;9.41;9.67;12.056;12.519;2.3859999999999992;True;0.89745;0.0;0.09518;-0.0086199999999999;95.14355659
Bed009.segment.10;22.702;23.012;23.535;23.745;0.5229999999999997;False;0.9334359;0.0;-0.2289999999999999;-0.1038;9.98576666667
Bed009.segment.11;23.535;23.745;24.34;24.64;0.5949999999999989;False;0.77050555;0.0;0.55385;0.1251999999999999;46.4023733951
Bed009.segment.12;24.34;24.64;31.772;32.082;7.131999999999998;False;0.7846086;0.0;0.0;-0.35345;50.2252048765
Bed009.segment.13;31.772;32.082;32.513;32.993;0.4309999999999974;True;0.9848187;0.0;0.0;0.0;0.0
Bed009.segment.14;32.513;32.993;33.31;34.23;0.3170000000000001;True;0.96707284;0.0;0.0;0.0;0.0
Bed009.segment.15;33.31;34.23;35.23;36.02;1.0;False;0.7131873;0.0;-0.6578800000000001;-0.33713;48.165493433099996
Bed009.segment.16;35.23;36.02;36.848;37.008;0.8279999999999959;True;0.71285546;0.0;0.49895;0.25485;25.555804881875996
Bed009.segment.17;36.848;37.008;37.88;38.05;0.8719999999999999;False;1.0;0.0;0.10101;-0.2440999999999999;67.8977938163
Bed009.segment.18;37.88;38.05;38.454;39.244;0.4040000000000034;True;0.7966724;0.0;0.0;-0.34511;62.1585381156
Bed009.segment.19;38.454;39.244;39.946;41.526;0.7019999999999982;True;0.5042999;0.0;0.0;0.0;0.0
Bed009.segment.20;39.946;41.526;41.956;45.436;0.4299999999999997;False;0.39869758;0.0;-0.36362;0.04657;32.838560495035
Bed009.segment.21;41.956;45.436;45.436;47.686;0.0;False;0.40454;0.0;0.05915;-0.5822499999999999;32.63576471424167
