segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bmr011.segment.1;1.189;1.769;3.61;4.31;1.841;False;0.8301801;0.0;-0.00241;0.3550299999999999;24.36022437077033
Bmr011.segment.2;3.61;4.31;3.918;4.538;-0.3919999999999994;True;0.78975844;0.0;-0.03969;0.35744;15.3160855469
Bmr011.segment.3;3.918;4.538;4.78;6.227;0.242;True;0.76683635;0.0;0.55682;0.31599;13.399462166027936
Bmr011.segment.5;4.78;6.227;4.882;5.132;-1.3450000000000006;True;1.0;0.0;0.22504;0.2037299999999999;22.897261350022198
Bmr011.segment.4;4.882;5.132;6.94;14.027;1.8080000000000007;True;0.29183945;0.0;-0.20331;-0.02131;17.3688635291
Bmr011.segment.7;6.94;14.027;7.574;8.504;-6.452999999999999;True;0.3610838;0.0;0.0;-0.10701;27.541862852825915
Bmr011.segment.8;7.574;8.504;7.85;12.975;-0.6539999999999999;True;0.7706449;0.0;0.0;0.0;0.0
Bmr011.segment.10;8.104;9.904;8.521;10.145;-1.3829999999999991;True;0.30637163;0.0;0.0;0.0;0.0
Bmr011.segment.11;8.521;10.145;12.36;14.37;2.215;False;0.28863886;0.0;0.0;0.0;0.0
Bmr011.segment.15;14.58;14.72;15.0;18.74;0.2799999999999993;False;0.3983155;0.0;0.0;0.0;0.0
Bmr011.segment.16;15.0;18.74;16.77;19.04;-1.9699999999999989;True;0.6354178;0.0;1.4088699999999998;0.4092499999999999;34.90793134384
Bmr011.segment.19;18.409;19.839;19.08;21.17;-0.7590000000000003;True;0.41369537;0.0;0.53785;0.36768;56.51993988011428
Bmr011.segment.20;19.08;21.17;21.59;21.97;0.4199999999999981;True;0.40070748;0.0;0.57056;-0.42944;41.7222479217
Bmr011.segment.21;21.59;21.97;22.12;22.73;0.1500000000000021;True;0.98748106;0.0;-1.21638;-1.0;0.0
Bmr011.segment.22;22.12;22.73;22.409;22.669;-0.3210000000000015;True;0.98748106;0.0;0.2374;0.21638;43.8246205124
Bmr011.segment.23;22.409;22.669;22.63;25.061;-0.0390000000000014;True;0.9482695;0.0;0.0;-0.02102;32.69727616
Bmr011.segment.24;22.63;25.061;22.778;23.378;-2.2830000000000013;True;0.8908998;0.0;0.0;0.0;0.0
Bmr011.segment.25;22.778;23.378;22.847;23.147;-0.5309999999999988;True;0.84698766;0.0;-0.27745;-0.28008;57.7934983747
Bmr011.segment.26;22.847;23.147;23.253;23.553;0.1060000000000016;True;0.91369534;0.0;-0.1937099999999999;-0.00263;46.397553603
Bmr011.segment.27;23.253;23.553;23.9;24.13;0.3469999999999977;True;1.0;0.0;0.2897899999999999;0.1910799999999999;25.9442915955
Bmr011.segment.28;23.9;24.13;23.919;29.161;-0.2109999999999985;True;0.53310025;0.0;0.0;-0.0987099999999999;51.5703063767
Bmr011.segment.29;23.919;29.161;24.206;25.13;-4.955000000000002;True;0.5856238;0.0;0.0;0.0;0.0
Bmr011.segment.30;24.206;25.13;26.16;27.26;1.0300000000000011;True;0.1580166;0.0;0.0;0.0;0.0
Bmr011.segment.36;29.51;35.71;32.45;32.88;-3.259999999999998;True;0.21913143;0.0;0.0;0.0;0.0
Bmr011.segment.39;36.587;41.907;43.21;44.7;1.3030000000000044;True;0.40241414;0.0;-0.3558399999999999;-0.52208;57.40618862631666
Bmr011.segment.41;43.291;48.081;47.599;48.709;-0.4820000000000064;True;0.45686972;0.0;0.0;0.0887899999999999;29.34067739944243
Bmr011.segment.42;47.599;48.709;48.181;54.651;-0.5280000000000058;True;0.42788365;0.0;0.0;0.0;0.0
Bmr011.segment.43;48.181;54.651;54.67;59.56;0.0189999999999983;True;0.47233102;0.0;0.76951;0.32785;39.98433539082841
Bmr011.segment.44;54.67;59.56;59.975;63.799;0.4149999999999991;False;0.49071503;0.0;0.0;-0.66493;55.20243574538438
Bmr011.segment.45;59.975;63.799;63.01;63.46;-0.7890000000000015;True;0.49626693;0.0;0.0;0.0;0.0
Bmr011.segment.46;63.01;63.46;63.27;70.24;-0.1899999999999977;True;0.30722085;0.0;0.0;0.6289199999999999;4.963368265125
Bmr011.segment.47;63.27;70.24;64.28;64.56;-5.959999999999994;True;0.18841086;0.0;0.0;0.0;0.0
Bmr011.segment.48;64.28;64.56;67.661;68.023;3.100999999999999;False;0.98048264;0.0;0.0;0.0;0.0
Bmr011.segment.49;67.661;68.023;70.174;70.604;2.1510000000000105;True;0.65217745;0.0;0.0;0.0;0.0
Bmr011.segment.50;70.174;70.604;70.28;70.46;-0.323999999999998;True;0.70386374;0.0;-0.1214299999999999;-0.0499199999999999;62.9215665034
Bmr011.segment.51;70.28;70.46;71.132;72.914;0.6720000000000113;True;0.6506311;0.0;0.09342;0.6430800000000001;27.363910604875002
Bmr011.segment.53;71.18;75.45;72.95;73.14;-2.5;True;0.6249987;0.0;0.0;-0.32831;28.96985225024333
Bmr011.segment.54;72.95;73.14;76.13;76.78;2.989999999999995;True;0.8389362;0.0;0.0;0.0;0.0
Bmr011.segment.55;76.13;76.78;78.057;88.54;1.277000000000001;False;0.51531774;0.0;-0.17406;-0.15708;27.883315522556668
Bmr011.segment.56;78.057;88.54;84.03;86.1;-4.510000000000005;True;0.56203747;0.0;-0.16318;-0.46412;33.935888863869515
Bmr011.segment.58;85.246;86.126;89.62;90.74;3.494;True;0.85444915;0.0;-0.39907;-0.30094;93.7452642118
Bmr011.segment.59;89.62;90.74;93.1;95.06;2.3599999999999994;False;0.68892425;0.0;-0.5463199999999999;0.09813;23.6779925343
Bmr011.segment.60;93.1;95.06;97.79;98.51;2.730000000000004;False;0.5493601;0.0;0.8847200000000001;0.39348;26.52649841795
Bmr011.segment.61;97.79;98.51;99.068;107.228;0.5579999999999927;True;0.4454505;0.0;0.04552;0.21733;45.4392500993
Bmr011.segment.62;99.068;107.228;105.88;108.24;-1.347999999999999;True;0.15341826;0.0;-0.97877;-0.54732;49.179099882478
Bmr011.segment.64;106.011;108.545;106.401;106.971;-2.144000000000005;True;0.73929805;0.0;0.0;0.21733;33.70285733929474
Bmr011.segment.68;107.5;108.99;107.712;108.12;-1.2779999999999916;True;0.7606019;0.0;0.0;0.0;0.0
Bmr011.segment.69;107.712;108.12;109.72;119.22;1.5999999999999943;True;0.33020833;0.0;0.815;1.17921;27.9050971488
Bmr011.segment.70;109.72;119.22;120.68;121.58;1.460000000000008;True;0.25544307;0.0;-0.27907;-0.1114199999999999;46.2027178008329
Bmr011.segment.71;120.68;121.58;121.481;123.341;-0.0990000000000037;True;0.5887464;0.0;1.16765;0.16765;17.1069049267
Bmr011.segment.72;121.481;123.341;123.44;125.231;0.0990000000000037;True;0.6380621;0.0;0.0;-1.0;13.887404281063333
Bmr011.segment.73;123.44;125.231;125.092;128.592;-0.1389999999999958;True;0.3376911;0.0;0.0;0.0;0.0
Bmr011.segment.74;125.092;128.592;129.197;133.63;0.6049999999999898;True;0.58820117;0.0;0.0;-0.43625;28.09249620030909
Bmr011.segment.75;129.197;133.63;129.748;130.068;-3.882000000000005;True;0.4723172;0.0;0.0;0.0;0.0
Bmr011.segment.76;129.748;130.068;133.773;134.073;3.704999999999984;True;0.8408615;0.0;0.0;0.4011899999999999;3.13068297917
Bmr011.segment.77;133.773;134.073;134.54;139.877;0.4669999999999845;False;0.54739857;0.0;0.0;0.0;0.0
Bmr011.segment.78;134.54;139.877;139.99;151.97;0.1129999999999995;True;0.31880698;0.0;-0.54093;-0.60814;34.36582457664888
Bmr011.segment.79;139.99;151.97;151.748;153.99;-0.2220000000000084;True;0.4128786;0.0;-0.5931;-0.35843;52.47665067622666
Bmr011.segment.81;153.717;155.367;154.63;155.69;-0.7369999999999948;True;0.74903977;0.0;-0.3629499999999999;0.13643;14.746070931332
Bmr011.segment.82;154.63;155.69;155.859;156.139;0.1690000000000111;True;0.8334823;0.0;0.0;-0.23153;33.457955051595
Bmr011.segment.83;155.859;156.139;156.411;158.942;0.2719999999999913;False;0.62647736;0.0;0.0;0.0;0.0
Bmr011.segment.84;156.411;158.942;158.061;159.571;-0.8810000000000002;False;0.6615351;0.0;0.0;-0.53285;34.387801274423836
Bmr011.segment.85;158.061;159.571;160.253;163.173;0.681999999999988;False;0.4970594;0.0;0.0;0.0;0.0
Bmr011.segment.86;160.253;163.173;161.504;161.754;-1.6690000000000111;True;0.58666444;0.0;-0.05454;0.08833;34.137867286186086
Bmr011.segment.87;161.504;161.754;164.14;172.78;2.385999999999996;True;0.15994054;1.0;0.33423;0.14287;66.342505169
Bmr011.segment.88;164.14;172.78;173.45;177.1;0.6699999999999875;False;0.56698537;0.0;-0.2819;-0.2441999999999999;40.8422746626158
Bmr011.segment.89;173.45;177.1;174.25;175.01;-2.8499999999999943;True;0.21892151;0.0;0.35662;0.0157;35.76154832964923
Bmr011.segment.91;178.09;179.78;178.491;179.031;-1.2889999999999873;True;0.72699;0.0;0.0487699999999999;0.0543499999999999;29.869397800687143
Bmr011.segment.92;178.491;179.031;180.506;181.223;1.4749999999999943;False;0.90870976;0.0;0.0;0.5906800000000001;35.69766472445
Bmr011.segment.93;180.506;181.223;182.199;184.826;0.9759999999999992;False;0.8222389;0.0;0.0;0.0;0.0
Bmr011.segment.94;182.199;184.826;185.726;190.066;0.9000000000000057;False;0.3839927;0.0;0.0;0.0;0.0
Bmr011.segment.95;185.726;190.066;190.941;197.701;0.875;False;0.58797467;0.0;0.20889;-0.21375;55.77226184809437
Bmr011.segment.96;190.941;197.701;198.345;201.665;0.6440000000000055;False;0.38808155;0.0;-0.04198;-0.2981;47.850101226682504
Bmr011.segment.97;198.345;201.665;202.015;208.435;0.3499999999999943;False;0.54969;0.0;0.06998;-0.17106;47.56200161221357
Bmr011.segment.98;202.015;208.435;208.63;208.86;0.1949999999999931;True;0.2555907;0.0;-0.26452;-0.1078;52.03671292639612
