segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff;f0_stds_means
Bmr022.segment.2;0.269;1.33;0.489;1.399;-0.8410000000000001;True;0.77705616;0.0;-0.853;-0.26942;43.8623847692
Bmr022.segment.3;0.489;1.399;3.755;8.237;2.356;True;0.25082114;0.0;0.0;0.90607;15.625844713666666
Bmr022.segment.4;3.755;8.237;4.199;4.719;-4.038;True;0.19432434;0.0;0.0;0.0;0.0
Bmr022.segment.5;4.199;4.719;7.694;10.181;2.975;False;0.3909409;0.0;0.0;0.0;0.0
Bmr022.segment.7;7.694;10.181;9.653;12.903;-0.5279999999999987;True;0.29848248;0.0;0.0;0.0;0.0
Bmr022.segment.8;9.653;12.903;10.181;11.2;-2.7220000000000013;True;0.14348069;0.0;0.0;-0.20033;40.39628531401272
Bmr022.segment.9;10.181;11.2;11.97;13.1;0.7700000000000014;True;0.35486916;0.0;0.0;0.0;0.0
Bmr022.segment.10;11.97;13.1;12.893;14.573;-0.2069999999999989;True;0.9423605;0.0;0.0;0.39616;29.76397786747
Bmr022.segment.11;12.893;14.573;14.132;15.288;-0.4410000000000007;True;0.35087508;0.0;0.0;0.0;0.0
Bmr022.segment.12;14.132;15.288;14.64;16.07;-0.6479999999999997;True;0.5370922;0.0;0.0;0.0;0.0
Bmr022.segment.13;14.64;16.07;15.376;16.999;-0.6940000000000008;True;0.55691445;0.0;0.0;-0.62542;52.685143349140006
Bmr022.segment.14;15.376;16.999;18.71;20.082;1.711000000000002;True;0.89195776;1.0;0.0;0.0;0.0
Bmr022.segment.15;18.71;20.082;20.64;21.42;0.5579999999999998;False;0.9679866;0.0;0.0;0.0;0.0
Bmr022.segment.16;20.64;21.42;21.79;28.31;0.3699999999999974;False;-0.03850535;0.0;-0.0334500000000002;0.2569999999999999;42.273452716
Bmr022.segment.17;21.79;28.31;29.361;32.921;1.051000000000002;False;0.2813813;0.0;-0.27447;-0.2667699999999999;21.194650055533522
