segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bmr013.segment.73;92.495;93.033;93.46;93.7;[];0.4269999999999925;True;0.9679644;0.0;0.0;0.0
Bmr013.segment.77;98.018;99.904;98.41;98.71;[];-1.4939999999999998;True;0.9008318;0.0;0.0;0.0
Bmr013.segment.78;98.41;98.71;98.787;100.967;['23.476028775'];0.0770000000000123;True;0.47976398;0.0;-0.03385000000000016;0.0650599999999999
Bmr013.segment.79;98.787;100.967;100.188;100.508;['49.3264194911', '72.3883183333', '4.60647014815', '77.7420839889', '0.0', '34.4712984643', '57.1458839857', '45.4371092228'];-0.7789999999999964;True;0.48706758;0.0;-0.90719;-0.32377
Bmr013.segment.80;100.188;100.508;101.137;102.127;['9.13030471429', '21.7858335306'];0.6290000000000049;True;0.61495423;0.0;1.16045;0.16044999999999998
Bmr013.segment.81;101.137;102.127;101.238;101.458;['0.0', '32.9044413728', '0.0', '40.5106751563', '17.0549571557'];-0.8889999999999958;True;0.53949255;0.0;0.27076;0.18747000000000003
Bmr013.segment.82;101.238;101.458;102.34;103.67;['29.1503720556'];0.882000000000005;False;0.717512;0.0;-0.65325;-0.08328999999999998
Bmr013.segment.83;102.34;103.67;104.79;105.87;['39.1942312781', '46.3521627778'];1.1200000000000043;False;0.624823;0.0;-0.3888099999999999;0.043460000000000054
Bmr013.segment.84;104.79;105.87;105.608;106.583;['3.03287036', '0.288628444444', '35.0893865833', '51.0040741383'];-0.2620000000000004;True;0.7115247;0.0;-0.39105;-0.46926999999999996
Bmr013.segment.86;106.4;106.94;107.74;109.41;['42.9685120741', '42.97139952', '37.0430310937', '23.4792412111'];0.7999999999999972;True;0.6809046;0.0;-0.6819799999999999;-0.04859000000000002
Bmr013.segment.87;107.74;109.41;108.465;109.312;['5.67794234349', '29.6922893504', '34.2344442722', '44.8822985', '51.4531384583'];-0.9449999999999932;True;0.9948466;0.0;-0.51017;-0.31596
Bmr013.segment.89;109.86;112.19;112.768;114.203;['15.6565981523', '3.58289543079', '7.0661947259', '46.9324094787'];0.578000000000003;True;0.60473454;0.0;0.26509000000000005;0.2366600000000001
Bmr013.segment.91;113.425;113.905;114.65;115.95;['95.5244224844'];0.7450000000000045;False;0.6136498;0.0;0.25712;-0.028429999999999955
Bmr013.segment.92;114.65;115.95;115.31;117.33;['94.7741849383', '3.39630424793', '79.98706911', '101.94440364', '66.980335858', '107.991441862', '0.9588867'];-0.6400000000000006;True;0.81372225;0.0;0.0;1.08589
Bmr013.segment.93;115.31;117.33;116.503;119.063;[];-0.8269999999999982;True;0.73708165;0.0;0.0;0.0
Bmr013.segment.94;116.503;119.063;119.79;121.3;['3.96657347929', '71.3659141964', '57.4913760473', '69.2228824512', '66.4819031344', '87.399835575'];0.7270000000000039;True;0.9412012;0.0;0.19491000000000003;-0.43687
Bmr013.segment.95;119.79;121.3;121.831;123.544;['36.3579361122', '40.7983832344', '29.0987327818'];0.5310000000000059;True;0.6453974;0.0;0.0;-0.73044
Bmr013.segment.96;121.831;123.544;124.092;125.482;[];0.5480000000000018;False;0.6895167;0.0;0.0;0.0
Bmr013.segment.97;124.092;125.482;125.985;127.435;['68.4930433333', '77.1720523892', '75.9183002851', '31.4311542099'];0.5030000000000001;False;0.6273141;0.0;0.24085999999999996;0.19443999999999995
Bmr013.segment.98;125.985;127.435;128.318;128.618;['66.4230889619', '58.9302165526', '82.3321533203'];0.8830000000000098;True;0.5528637;0.0;-0.19218999999999997;-0.49434
Bmr013.segment.99;128.318;128.618;129.17;129.91;['108.671960529'];0.5519999999999925;True;0.63186693;0.0;-0.2945;-0.30215000000000003
Bmr013.segment.100;129.17;129.91;130.283;132.917;['52.6085856132', '41.0870099592', '40.9431951557'];0.3729999999999904;True;0.6504722;0.0;0.0;0.22798999999999991
Bmr013.segment.101;130.283;132.917;133.256;136.496;[];0.3389999999999986;False;0.45773396;0.0;0.0;0.0
Bmr013.segment.102;133.256;136.496;135.721;139.651;['37.2503756832', '84.5391859231', '76.1958160609', '38.6864663889', '6.35738219444', '44.1192821107', '66.7145656327'];-0.7750000000000057;True;0.3114751;0.0;0.18841999999999992;-0.21296000000000004
Bmr013.segment.103;135.721;139.651;137.83;138.05;['90.959556314', '84.0809328333', '4.632848875', '2.849577', '88.5422062222', '1.768579375', '3.64094744444', '33.6631968148', '27.34979612', '39.6662640388', '34.5901664198', '16.2193797924', '26.8071099864'];-1.820999999999998;True;0.24020973;0.0;0.0;-0.41059
Bmr013.segment.104;137.83;138.05;139.513;140.593;[];1.462999999999994;True;0.72875893;0.0;0.0;0.0
Bmr013.segment.105;139.513;140.593;140.489;140.809;['47.2465017959', '56.1610497521', '47.6845103802', '76.043067375'];-0.103999999999985;True;0.6920881;0.0;0.0;-0.14376999999999995
Bmr013.segment.106;140.489;140.809;141.163;141.423;[];0.3540000000000134;True;0.79099995;0.0;0.0;0.0
Bmr013.segment.107;141.163;141.423;143.611;145.922;['37.3588072449', '43.5522201'];2.187999999999988;False;0.432739;0.0;0.0;-0.37712999999999997
Bmr013.segment.108;143.611;145.922;144.731;145.863;[];-1.1910000000000025;True;0.47592983;0.0;0.0;0.0
