segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bmr014.segment.1;1.12;1.41;7.245;7.915;['40.5546717645'];5.835;False;0.9465883;0.0;0.22375999999999996;-0.03864000000000001
Bmr014.segment.2;7.245;7.915;7.277;8.167;['55.4350634121'];-0.6379999999999999;True;0.85544837;0.0;0.0;-0.26239999999999997
Bmr014.segment.3;7.277;8.167;8.577;9.577;[];0.4100000000000001;False;0.7204249;0.0;0.0;0.0
Bmr014.segment.4;8.577;9.577;9.71;11.88;['36.2310324', '5.31690152066', '20.6534886899'];0.1330000000000009;True;0.35396296;0.0;0.42585000000000006;0.42908999999999997
Bmr014.segment.5;9.71;11.88;12.531;12.921;['52.5517086111', '50.8368026011', '27.8283160664', '51.0298562667', '52.0120051852', '42.9156115313', '51.2977525314'];0.6509999999999998;True;0.3834694;0.0;-0.08423999999999998;-0.43501999999999996
Bmr014.segment.6;12.531;12.921;13.703;14.427;['82.1770792347'];0.782;True;0.81585896;0.0;0.10125000000000006;-0.35078
Bmr014.segment.7;13.703;14.427;15.304;22.369;['39.5714462144'];0.8770000000000007;False;0.25751936;0.0;0.0;-0.45203000000000004
Bmr014.segment.8;15.304;22.369;18.362;18.702;[];-4.0070000000000014;True;0.23516521;0.0;0.0;0.0
Bmr014.segment.9;18.362;18.702;23.99;25.62;['43.9357401408'];5.287999999999997;False;0.23011525;0.0;-0.32765999999999995;-0.19962000000000002
Bmr014.segment.10;23.99;25.62;29.722;30.856;['14.7721271667', '1.23161168595', '4.85399824889', '29.7850001481', '15.760168828', '34.4806138639'];4.102;True;0.395373;0.0;-0.4508899999999999;-0.09958999999999996
Bmr014.segment.13;30.896;34.736;31.547;31.957;['4.66597892', '40.4950255424', '27.1635107716', '35.889520568', '36.8971716944', '38.4013590533', '28.8010192899', '35.0969126984', '26.020055104', '39.8362215652', '9.35415365744', '37.486456069'];-3.1889999999999965;True;0.3778059;0.0;0.0;-0.17498000000000002
Bmr014.segment.14;31.547;31.957;36.1;36.7;[];4.143000000000001;True;0.58528686;0.0;0.0;0.0
Bmr014.segment.15;36.1;36.7;36.38;36.98;['3.58068205556'];-0.3200000000000003;True;1.0000004;0.0;0.7138;0.39786999999999995
Bmr014.segment.16;36.38;36.98;37.403;41.167;['46.0258152968'];0.4230000000000018;True;0.2884664;0.0;0.0;-0.31593000000000004
Bmr014.segment.17;37.403;41.167;40.28;40.81;[];-0.8870000000000005;True;0.46638307;0.0;0.0;0.0
Bmr014.segment.18;40.28;40.81;41.605;42.295;['47.4056423316'];0.7949999999999946;False;0.8857972;0.0;0.09291000000000005;-0.37990999999999997
Bmr014.segment.20;45.54;46.63;47.341;50.861;['45.9527932053'];0.7109999999999985;True;0.36186224;0.0;0.21598;-0.47282
Bmr014.segment.21;47.341;50.861;50.579;51.179;['28.83983501', '27.3172160947', '36.2892627348', '40.1815273961', '32.8984662314', '49.7072520222', '31.6214487901', '31.0481501728', '0.0', '0.0', '39.114253811', '51.8197683114'];-0.2819999999999965;True;0.4361539;0.0;-0.24502999999999997;-0.26066
Bmr014.segment.22;50.579;51.179;51.599;52.939;['48.1167729292'];0.4199999999999946;False;0.7004008;0.0;-0.19616999999999996;-0.015630000000000033
