segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bed008.segment.1;54.134;56.394;58.319;64.748;['24.3831130884', '53.5491723673', '60.2063890816', '44.3637554489', '1.3057415', '0.217174023669', '3.75422', '1.59242013333', '39.3542881902'];1.9250000000000045;False;0.29829538;0.0;0.0;-0.20011
Bed008.segment.3;58.319;64.748;65.202;69.649;[];0.4539999999999935;False;0.88679755;0.0;0.0;0.0
Bed008.segment.4;65.202;69.649;70.364;76.314;[];0.7150000000000034;False;0.820565;0.0;0.0;0.0
Bed008.segment.5;70.364;76.314;76.866;81.328;[];0.5520000000000067;False;0.8284553;0.0;0.0;0.0
Bed008.segment.6;76.866;81.328;81.685;85.661;[];0.3569999999999993;False;0.8295481;0.0;0.0;0.0
Bed008.segment.7;81.685;85.661;86.089;91.331;[];0.4279999999999972;False;0.7809063;0.0;0.0;0.0
Bed008.segment.8;86.089;91.331;92.068;96.28;[];0.7369999999999948;False;0.8237007;0.0;0.0;0.0
Bed008.segment.9;92.068;96.28;96.736;101.857;[];0.456000000000003;False;0.8894799;0.0;0.0;0.0
Bed008.segment.10;96.736;101.857;106.649;107.996;[];4.792000000000002;True;0.5302602;0.0;0.0;0.0
Bed008.segment.13;107.835;109.336;108.429;111.747;[];-0.9069999999999964;True;0.6150647;0.0;0.0;0.0
Bed008.segment.14;108.429;111.747;112.437;115.984;[];0.6899999999999977;False;0.7992087;0.0;0.0;0.0
Bed008.segment.15;112.437;115.984;116.839;119.753;[];0.855000000000004;False;0.80277604;0.0;0.0;0.0
Bed008.segment.16;116.839;119.753;120.287;124.048;[];0.534000000000006;False;0.81872576;0.0;0.0;0.0
Bed008.segment.17;120.287;124.048;124.752;128.676;[];0.7039999999999935;False;0.86293864;0.0;0.0;0.0
Bed008.segment.18;124.752;128.676;129.004;134.11;[];0.3280000000000029;False;0.8527946;0.0;0.0;0.0
Bed008.segment.19;129.004;134.11;134.601;141.226;[];0.4909999999999854;False;0.882617;0.0;0.0;0.0
Bed008.segment.20;134.601;141.226;141.589;146.002;[];0.3629999999999995;False;0.87032866;0.0;0.0;0.0
Bed008.segment.21;141.589;146.002;146.939;150.884;[];0.9369999999999834;False;0.77917373;0.0;0.0;0.0
Bed008.segment.22;146.939;150.884;151.543;153.506;[];0.6590000000000202;True;0.74440205;0.0;0.0;0.0
Bed008.segment.23;151.543;153.506;153.506;157.008;[];0.0;False;0.68543035;0.0;0.0;0.0
Bed008.segment.24;153.506;157.008;157.203;160.138;[];0.1949999999999931;False;0.829968;0.0;0.0;0.0
Bed008.segment.25;157.203;160.138;160.503;163.712;[];0.3649999999999807;False;0.83051497;0.0;0.0;0.0
Bed008.segment.26;160.503;163.712;164.147;167.397;[];0.4350000000000023;False;0.7606752;0.0;0.0;0.0
Bed008.segment.27;164.147;167.397;167.655;170.801;[];0.2580000000000098;False;0.80371964;0.0;0.0;0.0
Bed008.segment.28;167.655;170.801;171.057;174.391;[];0.2560000000000002;False;0.8404313;0.0;0.0;0.0
Bed008.segment.29;171.057;174.391;174.804;177.411;[];0.4130000000000109;False;0.91730773;0.0;0.0;0.0
Bed008.segment.30;174.804;177.411;177.411;180.662;[];0.0;False;0.8659584;0.0;0.0;0.0
Bed008.segment.31;177.411;180.662;183.744;186.096;[];3.0819999999999936;True;0.5785105;0.0;0.0;0.0
Bed008.segment.32;183.744;186.096;186.465;189.663;[];0.3689999999999998;False;0.66356134;0.0;0.0;0.0
Bed008.segment.33;186.465;189.663;189.663;193.008;[];0.0;False;0.64030194;0.0;0.0;0.0
Bed008.segment.34;189.663;193.008;193.008;196.725;[];0.0;False;0.68002915;0.0;0.0;0.0
Bed008.segment.35;193.008;196.725;196.725;201.196;[];0.0;False;0.8153608;0.0;0.0;0.0
Bed008.segment.36;196.725;201.196;201.196;204.742;[];0.0;False;0.8858057;0.0;0.0;0.0
Bed008.segment.37;201.196;204.742;204.742;209.072;[];0.0;False;0.73996043;0.0;0.0;0.0
Bed008.segment.38;204.742;209.072;209.072;213.552;[];0.0;False;0.85382736;0.0;0.0;0.0
Bed008.segment.39;209.072;213.552;213.552;218.581;[];0.0;False;0.8871418;0.0;0.0;0.0
Bed008.segment.40;213.552;218.581;219.458;221.93;[];0.8770000000000095;True;0.68784595;0.0;0.0;0.0
Bed008.segment.41;219.458;221.93;221.93;227.087;[];0.0;False;0.5528654;0.0;0.0;0.0
Bed008.segment.42;221.93;227.087;227.087;231.456;[];0.0;False;0.8925128;0.0;0.0;0.0
Bed008.segment.43;227.087;231.456;231.456;237.583;[];0.0;False;0.89365315;0.0;0.0;0.0
Bed008.segment.44;231.456;237.583;237.583;241.378;[];0.0;False;0.764604;0.0;0.0;0.0
Bed008.segment.45;237.583;241.378;241.378;246.289;[];0.0;False;0.7586099;0.0;0.0;0.0
Bed008.segment.46;241.378;246.289;246.289;251.977;[];0.0;False;0.9433646;0.0;0.0;0.0
Bed008.segment.47;246.289;251.977;251.977;256.658;[];0.0;False;0.6859007;0.0;0.0;0.0
Bed008.segment.48;251.977;256.658;256.658;260.46;[];0.0;False;0.6997465;0.0;0.0;0.0
Bed008.segment.49;256.658;260.46;260.46;260.976;[];0.0;False;0.542227;0.0;0.0;0.0
Bed008.segment.50;260.46;260.976;260.976;264.137;[];0.0;False;0.43097728;0.0;0.0;0.0
Bed008.segment.51;260.976;264.137;266.309;267.719;[];2.172000000000025;True;0.27188426;1.0;0.0;0.0
Bed008.segment.52;266.309;267.719;267.749;268.039;['39.6665019467', '41.49232962', '56.1983270012', '35.7555920741', '36.2521672857', '61.7535090159'];0.0300000000000295;True;0.432217;0.0;0.3487800000000001;0.09091000000000005
Bed008.segment.53;267.749;268.039;269.658;271.898;['50.4219705185', '15.3846715709'];1.6190000000000282;True;0.966071;0.0;0.06337000000000004;-0.04635999999999996
Bed008.segment.54;269.658;271.898;270.019;271.104;['61.7190287363', '10.1838962778', '38.1379480157'];-1.879000000000019;True;0.50421226;0.0;0.53312;0.13250000000000006
Bed008.segment.56;273.451;275.701;276.679;277.869;['73.4069039063', '6.86812844444', '6.0019979308', '43.9720609565', '0.816781555556', '37.4183939235', '3.62032583391'];0.9779999999999518;False;0.5866989;0.0;0.39300999999999986;0.0863799999999999
Bed008.segment.58;276.679;277.869;276.766;277.586;['54.34737128', '3.60787184', '6.25818133333', '4.23518923967', '4.15856240278', '35.3520671776', '31.6231986914', '51.7232358678'];-1.1030000000000086;True;0.5129922;0.0;-0.7645700000000001;-0.41929000000000005
Bed008.segment.57;276.766;277.586;278.226;278.486;['37.3367186505'];0.6399999999999864;False;0.7630131;0.0;0.7698400000000001;0.34528000000000003
Bed008.segment.59;278.226;278.486;278.957;280.902;['42.72286648'];0.4710000000000036;True;0.5746502;0.0;0.0;-0.42456000000000005
Bed008.segment.60;278.957;280.902;279.166;280.106;[];-1.73599999999999;True;0.37523022;0.0;0.0;0.0
Bed008.segment.61;279.166;280.106;280.506;281.556;['44.5142484717', '7.114152', '49.7869632189'];0.3999999999999772;False;0.43219018;0.0;0.80244;0.28593
Bed008.segment.62;280.506;281.556;282.796;283.056;['48.948988686', '41.0729749824', '66.1362591468'];1.240000000000009;True;0.89814603;0.0;0.06281000000000003;-0.012689999999999979
Bed008.segment.63;282.796;283.056;283.681;283.871;['81.6821752663'];0.625;True;0.5979847;0.0;0.0;-0.07550000000000001
Bed008.segment.64;283.681;283.871;283.826;284.066;[];-0.044999999999959;True;0.87813324;0.0;0.0;0.0
Bed008.segment.65;283.826;284.066;285.998;286.878;['43.2990870803'];1.9320000000000164;False;0.8458642;0.0;0.6253;0.05991999999999997
Bed008.segment.66;285.998;286.878;293.319;296.379;['60.5148398912', '62.3451403306', '5.98609690909', '10.46653504', '29.5611476944'];6.441000000000031;False;0.58154273;1.0;0.6432599999999999;-0.08111000000000002
