segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bmr009.segment.1;0.0;0.41;0.5;0.82;['36.4816686178'];0.09;False;0.5083683;0.0;-1.32517;-0.6093299999999999
Bmr009.segment.2;0.5;0.82;0.665;0.945;['33.8209666875'];-0.1549999999999999;True;0.9999999;0.0;0.7807700000000001;0.71584
Bmr009.segment.3;0.665;0.945;0.999;2.271;['46.0451431364'];0.054;False;0.83475137;0.0;0.0;-0.06493000000000004
Bmr009.segment.5;0.999;2.271;1.02;1.27;[];-1.251;True;0.83475137;0.0;0.0;0.0
Bmr009.segment.4;1.02;1.27;1.816;4.456;['41.847433285'];0.546;False;0.5611749;0.0;-0.8255100000000001;-0.05408000000000002
Bmr009.segment.6;1.816;4.456;4.125;4.555;['11.6866811903', '0.646375171598', '2.12909933333', '21.1483667407', '54.9870107372', '48.4179152', '12.5897841667', '32.1960882963', '33.5755017119', '39.6960105', '46.3527519753', '40.65365025', '26.8908422813', '38.0595233906', '39.7356595062'];-0.3310000000000004;True;0.41970885;0.0;-0.28413;-0.43832000000000004
Bmr009.segment.7;4.125;4.555;4.456;5.566;['33.2696012882'];-0.0989999999999993;True;0.9500973;0.0;-0.06435000000000002;-0.15419000000000005
Bmr009.segment.8;4.456;5.566;5.633;6.5;['44.5768059763', '34.3806409669'];0.0670000000000001;False;0.60087794;0.0;0.05731999999999993;-0.0023600000000000287
Bmr009.segment.10;6.54;7.98;7.98;9.52;['58.3980957586', '4.16675474792', '35.1004117751'];0.0;False;0.40852398;0.0;-0.04681999999999986;0.11308000000000007
Bmr009.segment.11;7.98;9.52;9.66;12.22;['43.0800230243', '28.5778057266', '37.4819335944', '23.2820693058', '39.0029267778', '0.0'];0.1400000000000005;False;0.26806816;0.0;-0.88888;-1.0
Bmr009.segment.12;9.66;12.22;10.629;10.969;['37.7303106667', '37.7943135556', '42.89426508', '2.11643852066', '0.946794914127', '1.34938293878', '0.0', '44.9013435764', '39.1980727934', '1.62895209917', '35.0376859898', '37.4751285741'];-1.591000000000001;True;0.23583367;0.0;-0.06284000000000001;-0.24324999999999997
Bmr009.segment.13;10.629;10.969;12.658;15.767;['24.083605136'];1.689;True;0.53157485;0.0;0.0;-0.18040999999999996
Bmr009.segment.14;12.658;15.767;14.164;14.544;[];-1.6029999999999998;True;0.54144627;0.0;0.0;0.0
Bmr009.segment.15;14.164;14.544;15.767;16.28;[];1.222999999999999;True;0.4526285;0.0;0.0;0.0
Bmr009.segment.17;16.28;18.94;19.167;19.337;[];0.2270000000000003;True;0.36781132;0.0;0.0;0.0
Bmr009.segment.18;19.167;19.337;19.417;19.657;['43.66576784'];0.0800000000000018;True;0.83337533;0.0;0.69177;-0.30823
Bmr009.segment.19;19.417;19.657;20.008;24.738;['0.0', '43.4263241653', '31.470658625'];0.3509999999999991;False;0.08494925;0.0;0.23990999999999996;0.10943999999999998
Bmr009.segment.20;20.008;24.738;20.42;21.682;['41.5223736562', '52.5689089679', '25.2780519481', '39.1579984959', '9.73765336111', '40.729330496', '39.5844284127', '38.7297980247', '7.10103158449', '35.8213365986', '2.04884402041'];-4.317999999999998;True;0.4004866;0.0;0.33362;0.31545
Bmr009.segment.25;25.38;28.78;28.982;33.442;['45.4644593719', '35.7471748611', '27.2896596122', '3.30638507143', '4.05076665432', '22.6117142645', '0.25115112', '24.3080056529', '37.1545197695', '42.4239168975', '35.7798221709', '29.6222120663', '28.853600679'];0.2019999999999981;False;0.30546054;0.0;0.7271299999999999;-0.00387000000000004
Bmr009.segment.26;28.982;33.442;33.48;33.87;['27.832140375', '34.1442887963', '32.9342169', '38.6683753067', '0.4763795', '25.2203340415', '42.4613327407', '35.6383598889', '21.759448071', '31.6607055185', '43.1506731834', '35.9149604219', '17.0472292798', '43.0744126648', '0.8192415', '0.69419575', '1.0970865', '39.71218056', '42.3073012593', '20.8922416875'];0.0379999999999967;False;0.27455598;0.0;0.24255000000000004;0.31253
Bmr009.segment.28;33.91;35.47;35.121;38.092;['27.25031436', '1.78557933333', '3.31296709375', '0.740095254438', '35.9515612628', '0.0', '0.0', '21.53108208'];-0.3489999999999966;True;0.6968585;0.0;-0.49285;-0.80108
Bmr009.segment.30;35.382;37.536;35.508;37.534;['43.66576784', '24.7856190078'];-2.0279999999999987;True;0.67169994;0.0;0.0;0.4866600000000001
Bmr009.segment.31;35.508;37.534;35.546;37.375;[];-1.9879999999999995;True;0.6007507;0.0;0.0;0.0
Bmr009.segment.32;35.546;37.375;37.574;37.764;[];0.198999999999998;True;0.46163982;0.0;0.0;0.0
Bmr009.segment.33;37.574;37.764;38.036;39.224;['15.8059395391'];0.2719999999999984;True;0.5174395;0.0;-0.15290000000000004;0.16349999999999998
Bmr009.segment.35;38.342;40.732;40.361;40.551;['10.5480657807', '2.45793806122', '1.20560338272', '2.29393344', '37.8220063471', '1.80819673373', '0.222211166667', '24.9971277429', '42.1195125332', '6.95896338889'];-0.3710000000000022;True;0.44461137;0.0;0.25402000000000013;0.10122000000000009
Bmr009.segment.36;40.361;40.551;40.773;42.644;['47.1647005625'];0.2220000000000013;True;0.6177906;0.0;-0.23716000000000004;-0.15280000000000005
Bmr009.segment.40;41.25;43.2;43.237;45.317;['47.0360873651', '22.7086128163', '37.4210330625', '25.0445830083', '3.94521588366', '1.41839597531', '2.68471191837'];0.036999999999999;False;0.3531139;0.0;0.5902200000000001;0.3166500000000001
Bmr009.segment.41;43.305;45.355;44.327;46.061;['41.9298056484', '19.2050993884', '15.3340607929', '12.3734765469', '11.5328493333', '3.04606407143', '33.2693715207', '40.41850864', '0.20518835'];-1.0279999999999987;True;0.4127103;0.0;0.0;0.11067999999999989
Bmr009.segment.43;44.327;46.061;45.357;45.947;[];-0.7040000000000006;True;0.85311985;0.0;0.0;0.0
Bmr009.segment.44;45.357;45.947;45.811;46.831;['13.5633663878'];-0.1360000000000027;True;0.78796715;0.0;0.0;0.49117999999999995
