segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bmr021.segment.1;0.04;0.74;0.12;2.76;['0.0', '51.0722182932'];-0.62;True;0.37528458;0.0;-0.1469799999999999;-0.05493999999999999
Bmr021.segment.2;0.12;2.76;0.57;0.92;['15.0544784167', '0.0', '0.0', '57.9705914201', '9.77761034', '42.5507602667', '32.849066', '39.3987027297'];-2.19;True;0.48528078;0.0;-0.5696599999999999;-0.06584000000000001
Bmr021.segment.3;0.57;0.92;1.375;4.04;['26.9047088097'];0.4549999999999999;True;0.5549962;0.0;0.0;0.5038199999999999
Bmr021.segment.4;1.375;4.04;2.15;4.2;[];-1.89;True;0.6084633;0.0;0.0;0.0
Bmr021.segment.5;2.15;4.2;3.277;5.707;[];-0.923;True;0.42931908;0.0;0.0;0.0
Bmr021.segment.6;3.277;5.707;5.97;6.7;['46.959154349', '6.68715066667', '10.6011100156', '38.6924286', '40.4269157823', '9.8171305', '35.117648'];0.2629999999999999;True;0.6046376;0.0;0.0;-0.30662999999999996
Bmr021.segment.7;5.97;6.7;6.157;7.687;[];-0.5430000000000001;True;0.47623914;0.0;0.0;0.0
Bmr021.segment.8;6.157;7.687;7.907;15.297;['76.4835070413', '70.5078808125', '83.0343301302', '13.52243424', '18.8582025', '9.44389822222', '38.94993534', '4.40291478458', '3.9022988', '41.9711838116'];0.2199999999999997;False;0.28957456;1.0;-0.21516999999999997;-0.06032000000000004
Bmr021.segment.9;7.907;15.297;16.037;20.087;['24.0899349865', '36.3862585556', '35.5590312665', '11.4392033152', '22.9846835424', '10.2240588889', '44.592030321', '61.1265837', '52.6149184889', '50.43784116', '6.07672115571', '40.5555056622', '60.1767111134', '2.54124411111', '51.0944136667', '49.4502295005', '31.6218841563', '57.8602791875', '45.2072258437', '6.61752214286', '5.135519', '3.47623654545', '1.87171319111', '1.60878775148', '6.8888145', '44.4185600041'];0.7399999999999984;False;0.38467824;0.0;-0.27648000000000006;-0.30735
Bmr021.segment.10;16.037;20.087;19.946;21.245;['37.8136273199', '1.90855913422', '5.24703338889', '43.812528875', '56.643511281', '25.6056696332', '46.7135183669', '42.664998625', '47.0702228611', '49.0431868311', '4.8903117'];-0.1409999999999982;True;0.31977755;0.0;0.0;0.3476999999999999
