segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bed012.segment.1;81.836;85.556;82.0;82.554;['73.0294997639', '8.46534233333', '64.90825362', '84.1200461511', '77.6455483077', '33.0051815923', '17.9402235', '61.956032375', '49.3041689467', '52.7197732222', '51.3008117037', '43.3779130714', '51.0160528227', '36.1317101689', '46.0282341157', '41.33230756', '50.5970978672'];-3.5559999999999974;True;0.48523146;0.0;0.31637000000000004;-0.21892999999999996
Bed012.segment.7;86.87;88.2;89.335;90.235;['51.9424762353', '58.592243655', '54.387855551', '21.3143993702'];1.134999999999991;True;0.62292343;0.0;-0.15577000000000019;0.04878999999999989
Bed012.segment.8;89.335;90.235;91.0;92.12;['73.48514152', '19.038394875', '11.4934047778', '19.809187205', '60.4290715', '50.6893698889'];0.7650000000000006;True;0.55641735;0.0;0.31993000000000005;0.13951000000000002
Bed012.segment.9;91.0;92.12;92.74;93.12;['46.648376885'];0.6199999999999903;False;0.7204231;0.0;-0.33855999999999997;-0.18042000000000002
Bed012.segment.10;92.74;93.12;95.561;96.601;['25.8049151378'];2.4410000000000025;False;0.63122076;0.0;0.48834;0.15813999999999995
Bed012.segment.11;95.561;96.601;97.474;99.214;['54.2362161035', '39.521027', '33.396565', '51.5488807256'];0.8730000000000047;True;0.42246878;0.0;0.78333;-0.21667000000000003
Bed012.segment.12;97.474;99.214;98.862;99.204;['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0'];-0.3520000000000038;True;0.44193822;0.0;-1.42525;-1.0
Bed012.segment.14;99.58;100.56;101.132;101.292;['12.5812705781', '23.06776871'];0.5720000000000027;True;0.83439565;0.0;0.4342999999999999;0.34712999999999994
Bed012.segment.15;101.132;101.292;101.453;105.94;['31.6550928571'];0.1610000000000013;True;0.65810764;0.0;0.91283;-0.08716999999999997
Bed012.segment.17;101.922;102.352;102.432;104.412;['0.0', '46.29651528'];0.0799999999999983;False;0.48841995;0.0;0.7098;1.6229
