segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bmr011.segment.1;1.189;1.769;3.61;4.31;['40.1012214796', '0.509307111111', '32.4701445216'];1.841;False;[[0.8301801]];0.0;-0.0024100000000000232;0.35502999999999996
Bmr011.segment.2;3.61;4.31;3.918;4.538;['15.3160855469'];-0.3919999999999994;True;[[0.78975844]];0.0;-0.03969;0.35744
Bmr011.segment.3;3.918;4.538;4.78;6.227;['32.4505564922', '0.0637627107438', '7.68406729514'];0.242;True;[[0.76683635]];0.0;0.55682;0.31599
Bmr011.segment.5;4.78;6.227;4.882;5.132;['40.1012214796', '0.509307111111', '32.4701445216', '15.3160855469', '26.0895480909'];-1.3450000000000006;True;[[1.]];0.0;0.22504000000000002;0.20372999999999997
Bmr011.segment.4;4.882;5.132;6.94;14.027;['17.3688635291'];1.8080000000000007;True;[[0.29183945]];0.0;-0.20331;-0.02131000000000005
Bmr011.segment.7;6.94;14.027;7.574;8.504;['0.509307111111', '32.4701445216', '15.3160855469', '26.0895480909', '50.1376297111', '12.8312160955', '36.7118365816', '48.1378068927', '28.3770307202', '2.83860875', '21.1704638594', '55.9126763529'];-6.452999999999999;True;[[0.3610838]];0.0;0.0;-0.10701000000000005
Bmr011.segment.8;7.574;8.504;7.85;12.975;[];-0.6539999999999999;True;[[0.7706449]];0.0;0.0;0.0
Bmr011.segment.10;8.104;9.904;8.521;10.145;[];-1.3829999999999991;True;[[0.30637163]];0.0;0.0;0.0
Bmr011.segment.11;8.521;10.145;12.36;14.37;[];2.215;False;[[0.28863886]];0.0;0.0;0.0
Bmr011.segment.15;14.58;14.72;15.0;18.74;[];0.2799999999999993;False;[[0.3983155]];0.0;0.0;0.0
Bmr011.segment.16;15.0;18.74;16.77;19.04;['46.6886333763', '45.16820608', '1.44991967108', '46.9678173367', '44.6098112975', '21.9151029751', '54.0276144531', '0.0', '49.6366846875', '47.0382982007', '46.5051980277', '14.8878900204'];-1.9699999999999989;True;[[0.6354178]];0.0;1.4088699999999998;0.4092499999999999
Bmr011.segment.19;18.409;19.839;19.08;21.17;['0.07436', '91.194893', '58.36473152', '75.9288617347', '80.3507477578', '39.5628548438', '50.1631303045'];-0.7590000000000003;True;[[0.41369537]];0.0;0.53785;0.36768
Bmr011.segment.20;19.08;21.17;21.59;21.97;['50.0598918', '43.2836451278', '51.37678392', '21.1773464215', '41.3097855612', '43.1260346997'];0.4199999999999981;True;[[0.40070748]];0.0;0.57056;-0.42944000000000004
Bmr011.segment.21;21.59;21.97;22.12;22.73;['0.0'];0.1500000000000021;True;[[0.98748106]];0.0;-1.21638;-1.0
Bmr011.segment.22;22.12;22.73;22.409;22.669;['43.8246205124'];-0.3210000000000015;True;[[0.98748106]];0.0;0.23740000000000006;0.21638000000000002
Bmr011.segment.23;22.409;22.669;22.63;25.061;['32.69727616'];-0.0390000000000014;True;[[0.9482695]];0.0;0.0;-0.02102000000000004
Bmr011.segment.24;22.63;25.061;22.778;23.378;[];-2.2830000000000013;True;[[0.8908998]];0.0;0.0;0.0
Bmr011.segment.25;22.778;23.378;22.847;23.147;['57.7934983747'];-0.5309999999999988;True;[[0.84698766]];0.0;-0.27745;-0.28008
Bmr011.segment.26;22.847;23.147;23.253;23.553;['46.397553603'];0.1060000000000016;True;[[0.91369534]];0.0;-0.19370999999999994;-0.002630000000000021
Bmr011.segment.27;23.253;23.553;23.9;24.13;['25.9442915955'];0.3469999999999977;True;[[1.]];0.0;0.2897899999999999;0.19107999999999992
Bmr011.segment.28;23.9;24.13;23.919;29.161;['51.5703063767'];-0.2109999999999985;True;[[0.53310025]];0.0;0.0;-0.09870999999999996
Bmr011.segment.29;23.919;29.161;24.206;25.13;[];-4.955000000000002;True;[[0.5856238]];0.0;0.0;0.0
Bmr011.segment.30;24.206;25.13;26.16;27.26;[];1.0300000000000011;True;[[0.1580166]];0.0;0.0;0.0
Bmr011.segment.36;29.51;35.71;32.45;32.88;[];-3.259999999999998;True;[[0.21913143]];0.0;0.0;0.0
Bmr011.segment.39;36.587;41.907;43.21;44.7;['69.8739270123', '75.8990037025', '74.1305134815', '55.2318562847', '53.5058767929', '41.8648519394', '64.7997275625', '67.2010080416', '52.2586000278', '31.4256257755', '38.8812674898', '63.8020054053'];1.3030000000000044;True;[[0.40241414]];0.0;-0.35583999999999993;-0.52208
Bmr011.segment.41;43.291;48.081;47.599;48.709;['53.9499860703', '41.0246512622', '31.1938708333', '52.54712875', '6.292655504', '6.95960114178', '0.362641008264', '3.10983342012', '39.7495566803', '59.4489138578', '54.5135883265', '44.9664749112', '6.62043383333', '10.0301479931'];-0.4820000000000064;True;[[0.45686972]];0.0;0.0;0.08878999999999992
Bmr011.segment.42;47.599;48.709;48.181;54.651;[];-0.5280000000000058;True;[[0.42788365]];0.0;0.0;0.0
Bmr011.segment.43;48.181;54.651;54.67;59.56;['32.4598661496', '50.9350900388', '55.1572510909', '47.77608338', '43.3071398519', '34.4213288228', '43.38629286', '1.13856975', '17.25432268', '45.9438114681', '44.9669351953', '44.705331166', '52.9339972893', '1.15157036364', '24.96924087', '58.0459615873', '52.8760511111', '59.9419607812', '48.3315679698'];0.0189999999999983;True;[[0.47233102]];0.0;0.76951;0.32785
Bmr011.segment.44;54.67;59.56;59.975;63.799;['95.0337921328', '64.117820505', '77.5490053569', '15.4322994286', '8.22077530864', '3.61235617901', '57.41481246', '90.247377037', '21.7223815289', '102.883506639', '15.6330532346', '87.9714344889', '80.7748994603', '16.0520264896', '83.5279303265', '63.0455013504'];0.4149999999999991;False;[[0.49071503]];0.0;0.0;-0.66493
Bmr011.segment.45;59.975;63.799;63.01;63.46;[];-0.7890000000000015;True;[[0.49626693]];0.0;0.0;0.0
Bmr011.segment.46;63.01;63.46;63.27;70.24;['2.59780157025', '7.32893496'];-0.1899999999999977;True;[[0.30722085]];0.0;0.0;0.6289199999999999
Bmr011.segment.47;63.27;70.24;64.28;64.56;[];-5.959999999999994;True;[[0.18841086]];0.0;0.0;0.0
