segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bmr001.segment.1;2.287;3.217;3.36;3.89;['50.3218046528', '24.2525660216'];0.1429999999999998;True;[[0.7320038]];0.0;0.0;0.5994999999999999
Bmr001.segment.2;3.36;3.89;4.047;5.517;[];0.1569999999999995;True;[[0.49625397]];0.0;0.0;0.0
Bmr001.segment.3;4.047;5.517;5.464;5.724;['44.7915853827', '0.903966710744', '13.77580894', '4.38666061333', '0.607127632653', '2.92136644444', '48.0737901701'];-0.0529999999999999;True;[[0.595089]];0.0;0.0;-0.10899000000000003
Bmr001.segment.4;5.464;5.724;6.234;7.076;[];0.5099999999999998;True;[[0.91806793]];0.0;0.0;0.0
Bmr001.segment.5;6.265;6.785;6.571;9.611;['0.0'];-0.2140000000000004;True;[[0.5204027]];0.0;-0.93358;-1.0
Bmr001.segment.7;6.571;9.611;8.301;8.441;['54.3712379379', '2.81735190625', '39.3842537378', '48.6955324959', '19.7631439', '16.0829646122', '49.8686117778', '53.4128515918', '41.2096551578', '6.16236235986', '50.7918108916'];-1.3100000000000005;True;[[0.4889696]];0.0;0.21172000000000002;-0.18489999999999995
Bmr001.segment.8;8.301;8.441;10.354;12.179;['52.6224184615'];1.9129999999999985;True;[[0.5221423]];0.0;0.0;-0.39662
Bmr001.segment.10;10.354;12.179;10.358;10.908;[];-1.821;True;[[0.6434777]];0.0;0.0;0.0
Bmr001.segment.9;10.358;10.908;11.057;11.667;['44.3509871328', '43.3635531657'];0.1490000000000009;True;[[0.47878838]];0.0;-0.5759399999999999;0.009489999999999998
Bmr001.segment.11;11.057;11.667;13.613;13.973;['40.1605516033', '37.4761576875', '47.8878744', '46.9340012244'];1.946;True;[[0.5380653]];0.0;0.008010000000000073;0.06538
Bmr001.segment.12;13.613;13.973;14.119;15.539;['49.2057209063', '1.07385522', '38.4939689689'];0.145999999999999;True;[[0.64501804]];0.0;-0.21387;0.22633999999999999
Bmr001.segment.13;14.119;15.539;15.777;17.194;['32.9870396364', '1.178388125', '8.43550539796', '35.6458049694', '46.1756859239', '5.30455480473', '1.87478116667'];0.2379999999999995;True;[[0.57731175]];0.0;0.0;0.4605300000000001
Bmr001.segment.14;15.777;17.194;16.869;20.109;[];-0.3249999999999993;True;[[0.27992]];0.0;0.0;0.0
Bmr001.segment.15;16.869;20.109;20.552;24.899;['49.2752348148', '60.6102299792', '49.1098218061', '43.3029449821', '39.4933021959', '22.00704952', '51.5880117266', '38.8403306612', '47.7469338519', '48.9765366531', '27.8675860484'];0.4429999999999978;False;[[0.36005145]];0.0;-0.35666999999999993;-0.06140000000000001
Bmr001.segment.16;20.552;24.899;25.705;26.765;['6.93088121429', '5.57115053472', '10.2518366584', '32.4113471368', '14.5122737222', '0.9242376', '1.53484824036', '1.62935896', '5.78109614286', '41.4842959834', '48.4074731193'];0.8059999999999974;False;[[0.31515995]];0.0;-0.49726000000000004;-0.29379
Bmr001.segment.17;25.705;26.765;28.031;29.831;['7.686797975', '1.7559087438', '0.966264541667', '28.6445133702'];1.2659999999999982;False;[[0.22077343]];0.0;-0.21675;-0.051449999999999996
