segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bed006.segment.1;5.4;5.84;8.57;10.8;['65.877532084'];2.7300000000000004;False;0.6967132;0.0;0.4851400000000001;0.027060000000000084
Bed006.segment.3;9.346;9.706;13.384;20.074;['55.2725265503'];3.678000000000001;True;0.37246013;0.0;0.3424499999999999;-0.45808000000000004
Bed006.segment.5;13.384;20.074;14.05;15.2;['37.9096475', '69.5942597823', '82.1925502571', '79.9425502347', '97.1392816194', '3.43341069388', '91.4685337163', '51.164070051', '53.702884126', '70.27135957', '58.5115565422', '84.415316482', '76.5657158314', '82.174156875', '79.5254078678', '13.4315067197', '74.5488645973', '85.588912875', '86.540057835', '57.2519403378', '43.96661316', '95.3876651852', '92.71931728', '8.21950240816', '5.56196096296', '14.6601350249', '76.8023384675'];-6.024000000000001;True;0.75162125;0.0;-0.9849299999999999;0.10216000000000003
Bed006.segment.6;14.05;15.2;15.11;15.94;['19.4950997959', '61.5366207692', '77.3884442469', '41.0371194793', '0.17703'];-0.0899999999999998;True;0.4094184;0.0;-0.20848;-0.99872
Bed006.segment.7;15.11;15.94;17.047;19.557;['25.1353023158', '23.8683656122', '41.3477566133', '56.498244735'];1.107000000000001;True;0.4964708;0.0;0.6371;-0.3629
Bed006.segment.8;17.047;19.557;17.28;19.03;['0.0', '0.0', '94.8353599545', '82.41778188', '66.9721419506', '10.3832305'];-2.276999999999997;True;0.6452295;0.0;0.0;1.1056
Bed006.segment.9;17.28;19.03;18.128;18.588;[];-0.902000000000001;True;0.62973166;0.0;0.0;0.0
Bed006.segment.10;18.128;18.588;19.3;20.175;['59.7125063828'];0.7119999999999997;True;0.96817994;0.0;0.0;0.3938999999999999
Bed006.segment.11;19.3;20.175;20.682;21.972;[];0.5069999999999979;True;0.4848078;0.0;0.0;0.0
Bed006.segment.12;20.682;21.972;21.077;22.03;['60.30157724', '1.396491375', '2.74229087603', '2.80456202367', '48.6324773772'];-0.8949999999999996;True;0.59735143;0.0;0.0;0.4915400000000001
Bed006.segment.13;21.077;22.03;21.682;22.808;[];-0.3480000000000025;True;0.72296023;0.0;0.0;0.0
Bed006.segment.15;21.93;22.54;22.03;23.54;['33.5105068927', '42.486289675'];-0.509999999999998;True;0.9724821;0.0;0.0;-0.35322
Bed006.segment.17;22.03;23.54;22.292;23.482;[];-1.2479999999999976;True;0.24990016;0.0;0.0;0.0
Bed006.segment.16;22.292;23.482;23.49;24.79;['86.8772407292', '44.1357407959', '76.0143612457', '0.0', '66.25561522'];0.0079999999999991;False;0.34121954;0.0;0.0;-0.26515999999999995
Bed006.segment.18;23.49;24.79;23.54;24.447;[];-1.25;True;0.9663822;0.0;0.0;0.0
Bed006.segment.19;23.54;24.447;23.58;24.715;[];-0.8670000000000009;True;0.8007765;0.0;0.0;0.0
Bed006.segment.21;24.487;25.887;24.618;29.21;['0.0', '44.244771856', '92.014680355'];-1.269000000000002;True;0.6027048;0.0;0.0;-0.47548999999999997
Bed006.segment.22;24.618;29.21;28.24;29.13;[];-0.9700000000000024;True;0.6102013;0.0;0.0;0.0
Bed006.segment.23;28.24;29.13;29.49;45.43;['0.0', '37.8691356899'];0.3599999999999994;True;0.20280498;0.0;0.03527999999999998;-0.04688000000000003
Bed006.segment.25;29.49;45.43;29.56;30.17;['57.300243899', '41.9186520809', '70.2016573867', '60.4330539184', '76.0431914583', '17.7838787734', '71.228620397', '70.3815392099', '26.3722719', '42.6371856055', '60.38546556', '40.3654275918', '49.1543418639', '62.5967538264', '10.7426204198', '71.8578183817', '75.9379979861', '2.385187125', '3.85299272189', '23.7218951211', '53.1341712444', '38.5276316066', '3.97727708333', '59.9030525794', '43.7262482344', '57.3499508889', '1.2033863125', '63.5745659375', '51.6079034321', '54.72137184', '28.0654978878', '49.0277624379', '31.6519532337', '59.184428604'];-15.87;True;0.37196296;0.0;0.44836;-0.23631000000000002
Bed006.segment.24;29.56;30.17;35.898;36.975;['56.5046581224', '50.65089225', '3.60620816327', '37.0931564444'];5.7280000000000015;True;0.6639909;0.0;0.0;-0.75603
Bed006.segment.27;35.99;37.14;41.058;41.632;[];3.9179999999999993;True;0.86283207;0.0;0.0;0.0
Bed006.segment.29;41.625;41.865;44.19;45.69;['9.93623190582'];2.324999999999996;True;0.19347328;0.0;0.27386;0.13592000000000004
Bed006.segment.33;45.73;61.56;48.01;49.84;['64.4793079687', '33.8694657222', '5.54401112426', '38.4551712933', '52.6112120069', '69.8989017596', '8.22741922314', '58.02883389', '56.96446296', '4.33316359184', '6.95002423302', '39.6493385937', '56.2043406629', '48.2862420202', '78.9467637444', '9.29101699272', '16.0261558057', '66.333078466', '54.7333928444', '66.5353459872', '43.8230997067', '22.9684492237', '41.3005303269', '54.372982344', '58.4410019792', '7.80753652893', '43.7223469495', '55.0121151667', '65.603794888', '51.290187108', '52.1537739375', '18.2864036444', '61.4392421377', '77.9004004386'];-13.550000000000004;True;0.18129294;0.0;-0.13817999999999997;-0.25956
Bed006.segment.36;55.633;57.687;55.874;56.627;['38.2269316953'];-1.8129999999999955;True;0.9570677;0.0;0.0;-0.12138000000000004
Bed006.segment.39;56.627;57.33;62.38;68.17;[];5.050000000000004;True;0.42880875;0.0;0.0;0.0
Bed006.segment.40;62.38;68.17;64.19;64.502;['5.87138243282', '11.42155388', '31.1770908047', '49.5233237778', '30.1433136805', '9.04347633471', '18.0414828053', '58.9480542213', '54.7092773529', '38.8474456871', '44.4760529094'];-3.980000000000004;True;0.40297544;0.0;0.5745;-0.25726000000000004
Bed006.segment.42;69.439;71.309;70.402;74.529;['27.5704975', '44.4552073136', '4.9206367438', '51.6062251975', '32.1028068809', '5.64948545679', '27.4729089375'];-0.9069999999999964;True;0.6384992;0.0;0.0;-0.07615000000000005
Bed006.segment.43;70.402;74.529;72.54;72.93;[];-1.98899999999999;True;0.73361623;0.0;0.0;0.0
Bed006.segment.44;72.54;72.93;72.863;73.566;[];-0.0670000000000072;True;0.37948665;0.0;0.0;0.0
Bed006.segment.47;73.606;78.83;76.821;77.261;[];-2.0090000000000003;True;0.76282835;0.0;0.0;0.0
Bed006.segment.48;76.821;77.261;76.931;78.903;['26.5412261333', '25.22144018'];-0.3299999999999983;True;0.63715196;0.0;0.0;0.32328
Bed006.segment.51;78.903;80.07;79.09;82.31;[];-0.9799999999999898;True;0.48934874;0.0;0.0;0.0
Bed006.segment.52;79.09;82.31;81.648;83.568;['4.70501129412', '38.2904174448', '62.6489838776', '45.4048026371', '58.39244235', '3.67795590123', '21.4041927943', '35.0269909375'];-0.6620000000000061;True;0.23751737;0.0;-0.04820000000000002;-0.18323
Bed006.segment.53;81.648;83.568;83.5;84.24;['52.17934434', '31.2896313573', '48.8213300118', '48.5849278025', '36.1043890561', '0.758224913495', '42.8160744861', '29.6119509592'];-0.0679999999999978;True;0.34175807;0.0;-0.28668000000000005;-0.16559999999999997
Bed006.segment.55;84.46;88.2;88.44;89.65;['20.996459964', '78.2913805314', '38.2833010417', '64.7405511142', '68.736719', '5.51674392899', '2.64420039669', '18.6355238284', '53.8688072781', '39.0090640494', '38.7170320741', '60.4605789852'];0.2399999999999948;True;0.31315747;0.0;-0.23716000000000004;-0.10124
Bed006.segment.56;88.44;89.65;88.751;89.383;['9.93623190582', '3.77431721875', '2.5456938496', '26.5412261333', '25.22144018', '52.17934434', '31.2896313573', '48.8213300118', '48.5849278025', '36.1043890561', '0.758224913495', '42.8160744861', '29.6119509592', '52.2897398444'];-0.8990000000000009;True;0.13135816;0.0;-0.5143;-0.42916
