segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bro004.segment.3;0.405;2.04;0.567;1.822;[];-1.473;True;0.6186918;0.0;0;0.0
Bro004.segment.4;0.567;1.822;2.56;3.42;[];0.738;True;0.8822291;0.0;0;0.0
Bro004.segment.5;2.56;3.42;2.834;4.107;['40.5390138776', '11.8135683061', '52.0994480052'];-0.5859999999999999;True;0.5560796;0.0;0;-0.020299999999999985
Bro004.segment.6;2.834;4.107;4.13;4.85;[];0.0229999999999996;True;0.9590977;0.0;0;0.0
Bro004.segment.7;4.13;4.85;4.321;6.111;['32.4485613668'];-0.5289999999999999;True;0.34542543;0.0;0;4.26228
Bro004.segment.9;4.321;6.111;4.472;5.202;[];-1.6389999999999991;True;0.5104812;0.0;0;0.0
Bro004.segment.10;4.472;5.202;4.521;6.401;[];-0.681;True;0.6076134;0.0;0;0.0
Bro004.segment.8;4.521;6.401;5.591;6.391;[];-0.8099999999999996;True;0.5545062;0.0;0;0.0
Bro004.segment.11;5.591;6.391;7.156;10.444;[];0.7649999999999997;True;0.6071287;0.0;0;0.0
Bro004.segment.12;7.208;7.488;9.272;10.072;[];1.7839999999999998;True;0.4960252;0.0;0;0.0
Bro004.segment.15;9.272;10.072;9.781;11.261;[];-0.2909999999999986;True;0.47554314;0.0;0;0.0
Bro004.segment.17;9.781;11.261;9.793;13.053;[];-1.468;True;0.30794087;0.0;0;0.0
Bro004.segment.16;9.793;13.053;20.26;21.328;[];7.207000000000001;False;0.3581602;0.0;0;0.0
Bro004.segment.21;22.426;23.566;23.514;27.001;[];-0.0519999999999996;True;0.7286234;0.0;0;0.0
Bro004.segment.22;23.514;27.001;24.186;24.316;[];-2.8150000000000013;True;0.71408033;0.0;0;0.0
Bro004.segment.24;24.186;24.316;25.304;30.204;[];0.9879999999999995;True;0.82977855;0.0;0;0.0
Bro004.segment.23;25.304;30.204;34.564;34.854;[];4.359999999999999;True;0.8057836;0.0;0;0.0
Bro004.segment.25;34.564;34.854;36.872;39.492;[];2.0180000000000007;False;0.9157255;0.0;0;0.0
Bro004.segment.26;36.872;39.492;39.492;42.852;[];0.0;False;0.7021461;0.0;0;0.0
Bro004.segment.27;39.492;42.852;42.852;50.258;['44.8810143512'];0.0;False;0.6003475;0.0;0;-0.009669999999999956
