segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bro026.segment.4;5.17;5.47;7.39;9.27;[];1.92;True;0.9803996;0.0;0.0;0.0
Bro026.segment.10;13.233;15.333;13.786;15.923;[];-1.5470000000000006;True;0.49141043;0.0;0.0;0.0
Bro026.segment.12;15.333;18.543;16.462;18.321;['23.5712363018', '9.53651724444', '1.26198926562', '3.6914761405', '9.18012177043', '40.3196783432', '20.5449906479', '33.3890535833', '47.0082377163'];-2.0809999999999995;True;0.53270185;0.0;-0.57961;-0.30352
Bro026.segment.14;19.35;21.23;22.12;22.72;['3.89926598225', '11.3698262292', '22.61757844', '35.9827002422', '9.55376975'];0.8900000000000006;False;0.942772;0.0;0.3847800000000001;0.2548600000000001
Bro026.segment.15;22.12;22.72;23.552;24.542;['28.5236453469'];0.8320000000000007;False;0.6892138;0.0;0.14554;-0.12992000000000004
Bro026.segment.16;23.552;24.542;24.965;25.375;['43.22922656', '26.19463896', '30.6658189571'];0.4229999999999982;False;0.6638684;0.0;-0.08302999999999994;0.009030000000000094
Bro026.segment.17;24.965;25.375;26.55;29.7;['17.3187116861'];1.1750000000000007;True;0.72291845;0.0;0.0;0.09206000000000003
Bro026.segment.19;27.328;29.858;29.988;31.128;[];0.129999999999999;False;0.76133955;0.0;0.0;0.0
Bro026.segment.20;29.988;31.128;31.658;32.968;['3.14946713306', '24.0095181243'];0.5300000000000011;False;0.58652353;0.0;0.47564;-0.17564999999999997
Bro026.segment.21;31.658;32.968;33.088;34.748;['28.00780045', '31.9689559286', '6.4551201', '0.507457875', '0.675571015625', '0.512686085938', '1.92883636391'];0.1199999999999974;False;0.4954453;0.0;0.7902199999999999;0.3409199999999999
Bro026.segment.22;33.088;34.748;35.91;38.2;['36.8591250417', '29.3759253359', '25.8513060918', '37.3535945785', '36.9972900625', '0.56063307438'];1.161999999999999;True;0.32716393;0.0;0.28766;0.2950600000000001
Bro026.segment.23;35.91;38.2;36.197;36.627;['24.9895989227', '37.5877046154', '33.45944316', '36.5850615147', '35.9792171361', '15.2808961361', '30.9608476982'];-2.003;True;0.36527473;0.0;-0.10101000000000004;0.04764999999999997
Bro026.segment.24;36.197;36.627;39.74;43.32;['20.2294664329'];3.1129999999999995;True;0.9567663;0.0;1.14866;0.14866000000000001
Bro026.segment.25;39.74;40.0;40.15;40.78;['0.0', '61.7676460408'];0.1499999999999985;True;0.61076665;0.0;0.62619;-0.10751999999999995
Bro026.segment.27;40.15;40.78;40.905;41.045;['25.2636820062', '36.4356668228'];0.125;True;0.60246766;0.0;0.10403999999999991;0.12893
Bro026.segment.28;40.905;41.045;42.41;44.69;['52.3263309112'];1.3649999999999949;False;0.40058678;0.0;0.004469999999999974;0.02489000000000008
Bro026.segment.29;42.41;44.69;42.696;42.916;['54.9287342222', '3.54509342012', '8.6714301875', '31.2949708711', '45.9768332854'];-1.994;True;0.34764886;0.0;-0.48948;-0.39464
Bro026.segment.30;42.696;42.916;45.13;45.26;['47.9410674444'];2.2140000000000057;True;0.8169937;0.0;-0.29943999999999993;0.09484000000000004
Bro026.segment.31;45.13;45.26;45.597;45.747;['40.6389922917'];0.3370000000000033;True;1.;0.0;0.67272;0.39427999999999996
Bro026.segment.32;45.597;45.747;45.82;47.28;['49.9384694082'];0.0730000000000004;True;0.5609738;0.0;-0.6722699999999999;-0.27844
Bro026.segment.33;45.82;47.28;46.27;47.51;['61.0330980741', '20.705056526', '26.2682085432', '39.073802068', '38.0713447245', '36.7276609758', '0.53719404', '32.3573293909'];-1.009999999999998;True;0.6990119;0.0;-0.4083899999999999;-0.015680000000000027
Bro026.segment.34;46.27;47.51;47.721;48.196;['18.6403355283', '40.6452918261', '42.0626612975', '0.11382740625', '2.1626024142', '12.8447125778'];0.2109999999999985;True;0.4793442;0.0;0.0;0.31881000000000004
Bro026.segment.35;47.721;48.196;48.427;50.049;[];0.2310000000000016;True;0.6155417;0.0;0.0;0.0
Bro026.segment.37;49.063;49.723;51.49;52.12;['36.8932667083', '35.435346595', '38.25851348', '44.3620273403'];1.767000000000003;True;1.0000001;0.0;-0.88526;-0.15644000000000002
Bro026.segment.38;51.49;52.12;52.283;52.573;['1.32413785185', '3.91015416327', '1.913968125', '60.3465147465'];0.1630000000000038;True;0.61331064;0.0;-0.21954000000000007;-0.06311
Bro026.segment.39;52.283;52.573;52.61;55.05;['30.1693053802'];0.036999999999999;True;0.5221445;0.0;-0.12592000000000003;0.15643000000000007
Bro026.segment.40;52.61;55.05;56.564;57.234;['51.489818449', '7.97035322667', '1.09877368595', '2.76431026627', '30.62174032', '8.29055722667', '0.523956', '15.8714906864', '43.5721818418', '42.1389567857', '50.3320274074', '17.6935033719'];1.514000000000003;False;0.5559983;0.0;0.0928;0.38491999999999993
Bro026.segment.41;56.564;57.234;57.834;59.054;['2.88357061834', '1.49910008333'];0.6000000000000014;False;0.5831385;0.0;0.24877000000000005;0.2303900000000001
Bro026.segment.42;57.834;59.054;60.019;63.658;['40.5740399654', '42.2932918556'];0.9649999999999964;True;0.49997032;0.0;-0.0009599999999999609;-0.125
Bro026.segment.44;60.168;62.718;63.98;64.92;['39.1691744876', '42.1967412593', '42.6311195845', '40.6476214815', '34.549083335'];1.2619999999999931;True;0.4549578;0.0;0.0;-0.62178
Bro026.segment.45;63.98;64.92;64.292;64.992;[];-0.6280000000000001;True;0.8542006;0.0;0.0;0.0
Bro026.segment.46;64.292;64.992;64.99;67.3;['3.20869164286', '1.5772042963', '26.4167988611', '42.8746092889'];-0.0020000000000095;True;0.56901646;0.0;-0.22949999999999993;-0.08474999999999999
Bro026.segment.47;64.99;67.3;68.42;69.0;['27.2233601065', '35.3739400511', '35.5577613893', '25.3667269959'];1.1200000000000043;False;0.5608058;0.0;-0.02400000000000002;0.41609000000000007
Bro026.segment.48;68.42;69.0;69.29;71.01;['3.52910855556', '4.92323887755', '37.3553308316'];0.2900000000000062;False;0.5507816;0.0;0.08857000000000004;-0.14371
Bro026.segment.49;69.29;71.01;71.82;72.43;['46.1035078792', '42.3016465207', '20.0612480247', '7.88088814201', '30.0840466716'];0.8099999999999881;False;0.5387895;0.0;-0.00698999999999983;0.1908700000000001
Bro026.segment.50;71.82;72.43;72.789;74.707;['26.2260508889', '2.94473609689', '38.6829179456'];0.3589999999999946;True;0.67552996;0.0;0.0;0.13460000000000005
Bro026.segment.51;72.789;74.707;73.06;73.27;[];-1.6469999999999914;True;0.8005733;0.0;0.0;0.0
Bro026.segment.52;73.06;73.27;73.945;76.34;['12.86692791'];0.6749999999999972;True;0.59982276;0.0;0.0;0.20743
Bro026.segment.53;73.945;76.34;75.53;75.82;[];-0.8100000000000023;True;0.43319;0.0;0.0;0.0
Bro026.segment.54;75.53;75.82;75.57;78.65;[];-0.25;True;0.4284926;0.0;0.0;0.0
Bro026.segment.55;75.57;78.65;78.65;79.63;[];0.0;False;0.343008;0.0;0.0;0.0
Bro026.segment.56;78.65;79.63;79.725;80.32;['52.0305068448', '8.28667560204', '56.5494166612', '35.7899080969', '17.4303666633'];0.0949999999999988;True;0.56862605;0.0;0.40418;0.32053
Bro026.segment.58;79.83;80.46;80.36;83.37;['36.6495601071'];-0.0999999999999943;True;0.5778402;0.0;-0.8168599999999999;-0.08365
Bro026.segment.59;80.36;83.37;83.41;84.061;['24.858569625', '27.5717754063', '21.8889916', '9.10937092188', '23.7126878432', '3.95375229586', '3.39916010651', '4.57889207407', '4.97905207692', '36.352642173', '22.8286940826', '34.3325317143', '30.543937239', '34.9345193878', '25.0002334694', '35.1369949219'];0.039999999999992;False;0.5648938;0.0;-0.7633800000000001;-0.45559000000000005
Bro026.segment.61;83.65;83.9;84.111;84.821;['13.3220240776'];0.2109999999999985;True;0.6630665;0.0;0.66372;0.30779
Bro026.segment.62;84.111;84.821;84.665;84.985;['41.0557369136', '18.470572', '25.135161775', '26.429498872'];-0.1559999999999917;True;0.6630665;0.0;-0.10614999999999997;0.11979000000000006
Bro026.segment.63;84.665;84.985;84.914;86.733;['18.0510454375'];-0.0709999999999979;True;0.9999999;0.0;-0.15303;0.22594000000000003
Bro026.segment.65;85.13;85.36;85.375;87.385;['13.486663241'];0.0150000000000005;True;0.24235004;0.0;0.4428000000000001;0.37897000000000003
