segID;StartTimeA;EndTimeA;StartTimeB;EndTimeB;f0_stds;pause;speakerChange;similarity;boundary;f0_diff;f0_baseline_diff
Bro008.segment.1;4.328;4.808;4.844;5.603;[];0.0360000000000004;False;[[0.9274374]];1.0;0.0;0.0
Bro008.segment.3;5.653;8.908;8.868;13.031;[];-0.0399999999999991;False;[[0.55215573]];0.0;0.0;0.0
Bro008.segment.4;8.868;13.031;13.031;15.429;[];0.0;False;[[0.65492535]];0.0;0.0;0.0
Bro008.segment.6;15.479;20.129;20.855;29.905;['58.1400257232', '0.799108429752', '59.1519418047', '22.2662879282', '49.6533559698', '45.5558747997', '30.3877161176', '13.7511596331', '52.7228383525'];0.7259999999999991;False;[[0.42033303]];0.0;-0.38949999999999996;0.04912000000000005
Bro008.segment.7;20.855;29.905;29.905;35.045;['28.640585521', '32.1034036333', '45.0844399289', '46.9140601551', '41.6482698058', '11.25330198', '26.6591130781', '34.6467318519', '32.9264486814', '45.5523911111', '20.205240912', '37.631279385', '39.833745199', '16.8480422604', '42.1347896041'];0.0;False;[[0.6354495]];0.0;0.69391;-0.30609
Bro008.segment.8;29.905;35.045;35.388;38.968;['0.0', '0.0', '41.377105536', '24.5865907599', '43.2665223', '32.8540028148', '34.437832602', '1.29192408889', '0.631357507812', '39.9130950865', '28.6098399282', '39.9090046627', '31.22297248', '38.1438045', '36.0537278976', '32.6104910313'];0.3429999999999964;False;[[0.62447214]];0.0;0.5906500000000001;0.10315000000000007
Bro008.segment.9;35.388;38.968;39.237;40.599;['34.938945449', '32.08686364', '37.3935940769', '36.37038426', '24.0879889584', '44.4267066021', '33.7893295983', '34.4870689375'];0.2689999999999983;True;[[0.39970654]];0.0;0.62595;0.16663000000000006
Bro008.segment.10;39.237;40.599;40.438;49.408;['40.196456426', '27.7484889167'];-0.1609999999999942;True;[[0.22918583]];0.0;-0.13172000000000006;0.6516299999999999
Bro008.segment.11;40.438;49.408;41.994;42.094;['16.9960189844', '53.90364925', '49.012392872', '42.5479200997', '30.3944241778', '18.2234919072', '42.3781994286', '0.47061745679', '27.5970793243', '59.7490159375', '5.80620142857', '46.3985002422', '0.0', '35.7507260537', '45.849725037', '0.0', '0.0', '53.5554780415', '52.2044558571', '39.7807373611', '24.6580183068', '45.1251401633', '39.5890782109', '0.0', '38.1651798095', '27.4494373717', '20.30352136', '7.99666174394', '37.5706370592', '14.1865934404'];-7.4140000000000015;True;[[0.0968643]];0.0;-0.62883;0.13976999999999995
Bro008.segment.12;41.994;42.094;47.097;47.317;['8.52413788'];5.003;False;[[0.87408006]];0.0;0.0;0.7686
Bro008.segment.13;47.097;47.317;49.231;49.361;[];1.9140000000000013;False;[[0.88525206]];0.0;0.0;0.0
Bro008.segment.14;49.231;49.361;49.448;52.918;['18.4887906667', '38.2864215207'];0.0870000000000033;True;[[0.66412926]];0.0;0.5418199999999999;0.1649799999999999
Bro008.segment.15;49.448;52.918;53.69;56.22;['39.6773151716', '37.690847871', '0.0', '4.48871103601', '16.7634719794', '42.0673537507', '39.58014104', '39.6394422222', '42.2097256111'];0.7719999999999985;False;[[0.61874306]];0.0;-0.31267;-0.28068000000000004
Bro008.segment.16;53.69;56.22;56.22;60.34;['48.81149756', '19.0181855125', '22.8465767456', '45.0713727929', '52.4000446281', '55.5121828757', '23.51210948', '5.234632', '50.0535454167', '49.4202926881', '21.5771450052'];0.0;False;[[0.5514435]];0.0;0.0;0.3307
Bro008.segment.17;56.22;60.34;56.94;57.17;[];-3.4000000000000057;True;[[0.90869534]];0.0;0.0;0.0
Bro008.segment.18;56.94;57.17;60.307;66.943;['7.29978562667'];3.1370000000000005;True;[[0.12031912]];0.0;0.0;0.8238399999999999
Bro008.segment.19;60.307;66.943;66.943;67.443;[];0.0;False;[[0.3154292]];0.0;0.0;0.0
Bro008.segment.21;67.483;73.823;73.823;91.753;[];0.0;False;[[0.3861106]];0.0;0.0;0.0
Bro008.segment.22;73.823;91.753;91.988;92.138;['58.59049437', '48.4750555909', '22.56933024', '5.10877836364', '7.49317036686', '33.6146336053', '38.604188301', '43.6658028203', '20.3011145679', '43.7032909619', '3.96514810355', '41.80722426', '38.3440387645', '44.0845392247', '37.658274272', '32.6197869333', '39.3952340408', '0.0', '18.8924516352', '42.6635178588', '44.1668931122', '27.4395723302', '0.0', '46.9237447035', '46.5363342933', '41.7407373333', '39.4127784852', '42.9316286458', '0.0', '39.2966614425', '18.7750931771', '13.7456494745', '2.13993776563', '42.9248903704', '0.0', '31.386276462', '1.12323434711', '1.56251902222', '5.19381593388', '36.48304925', '26.7677799375', '32.8766001667'];0.2349999999999994;True;[[0.2360374]];0.0;-1.2040899999999999;-0.6264799999999999
Bro008.segment.23;91.988;92.138;93.017;93.747;['19.9681758107'];0.8789999999999907;True;[[0.878394]];0.0;0.23754999999999993;0.57761
Bro008.segment.24;93.017;93.747;94.08;109.98;['16.9773851403', '0.0', '43.1340448443'];0.3329999999999984;True;[[0.10803697]];0.0;0.93951;0.24026999999999998
Bro008.segment.25;94.08;109.98;110.809;115.069;['30.2448335547', '8.39883871799', '27.7464689375', '52.06082944', '36.04795738', '57.6771130864', '53.3410942934', '46.131385795', '31.0604018272', '42.4499204592', '34.3661961296', '46.6476462455', '17.3959161181', '23.1099440154', '39.605318892', '0.594029654321', '45.1756356953', '0.0', '25.6639416694', '37.2047778037', '34.5742312005', '39.93888192', '46.8658218962', '41.60808722', '0.0', '38.7134925675', '46.0033792857', '40.3189279698', '22.2236140669', '37.8388556033', '37.894505858', '37.8656825', '2.23883614', '1.513054125', '0.969614164062'];0.8289999999999935;False;[[0.49649397]];0.0;0.9022499999999999;0.4519899999999999
Bro008.segment.26;110.809;115.069;113.614;114.824;['42.1202697778', '37.2863489796', '33.0423544687', '43.7999840741', '45.7830270156', '45.1703256563'];-1.4549999999999983;True;[[0.6791549]];0.0;0.0;0.048089999999999966
Bro008.segment.27;113.614;114.824;116.27;122.14;[];1.445999999999998;True;[[0.33159584]];0.0;0.0;0.0
Bro008.segment.28;116.27;122.14;123.466;127.556;['21.9196358506', '34.4724569751', '18.4586156406', '48.0299978926', '45.6758468916', '1.77690896', '5.63708769444', '40.85987916', '43.6487379578', '42.7977510234', '41.58863504', '32.8312772089', '42.0057024291'];1.3259999999999934;False;[[0.47639808]];0.0;-0.6776599999999999;-0.30962
Bro008.segment.29;123.466;127.556;126.742;130.281;['15.722592385', '46.6990993609', '38.2884491985', '25.3252255266', '30.3457444541', '33.1286528299', '40.1354365036', '41.4572015782', '36.1541406364', '0.0', '0.0', '0.0'];-0.813999999999993;True;[[0.3969537]];0.0;0.0;-1.0
Bro008.segment.30;126.742;130.281;129.944;130.204;[];-0.3370000000000175;True;[[0.7094294]];0.0;0.0;0.0
Bro008.segment.31;129.944;130.204;130.281;131.941;['26.93107762'];0.0769999999999981;True;[[0.6209688]];0.0;0.01291999999999982;0.5533699999999999
Bro008.segment.32;130.281;131.941;132.366;132.486;['45.5377579375', '8.02029249383', '47.9695745625', '28.609273284', '4.31149733333', '38.1774415312', '32.4359657686', '0.956150710059', '1.14746970414', '40.0886781708'];0.4250000000000113;True;[[0.56127656]];0.0;-0.64752;-0.06767000000000001
Bro008.segment.33;132.366;132.486;132.659;133.852;['4.81112995833'];0.1730000000000018;True;[[0.5386347]];0.0;0.0;0.57985
Bro008.segment.34;132.659;133.852;133.852;134.383;[];0.0;False;[[0.5826754]];0.0;0.0;0.0
Bro008.segment.36;134.423;135.573;136.533;137.133;['41.219539438', '7.78297268', '3.38770883556', '3.4682855', '54.7839445312', '45.7426311565', '39.5516015986'];0.9599999999999796;True;[[0.42249718]];0.0;-0.06042000000000014;0.50894
Bro008.segment.37;136.533;137.133;137.563;137.863;['16.4067048889', '33.9540143951'];0.4299999999999784;True;[[0.97196853]];0.0;-0.05244000000000004;0.09299999999999997
Bro008.segment.38;137.563;137.863;140.216;141.832;['47.1105677127'];2.3530000000000086;False;[[0.46986806]];0.0;0.0;0.14544
Bro008.segment.39;140.216;141.832;141.832;144.05;[];0.0;False;[[0.98828197]];0.0;0.0;0.0
Bro008.segment.40;141.832;144.05;144.01;146.657;[];-0.0400000000000204;False;[[0.27416062]];0.0;0.0;0.0
Bro008.segment.41;144.01;146.657;146.657;150.126;[];0.0;False;[[0.3871157]];0.0;0.0;0.0
